Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0.1.1,1.1.1,2.1.1,3.1.1,4.1.1,5.1.1,6.1.1,7.1.1,8.1.1,9.1.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10.1,11.1,12.1,13.1,10.1.1,11.1.1,12.1.1,13.1.1,10,11,12,13,14,15,16,17
35938,pirenzepine,Noun,"A drug used in the treatment of peptic ulcers, one of the muscarinic receptor antagonists.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35939,pirepolol,Noun,A beta-adrenergic blocking drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35942,pirfenidone,Noun,An experimental drug for the treatment of idiopathic pulmonary fibrosis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35943,piribedil,Noun,An antiparkinsonian drug derived from piperazine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35946,piridocaine,Noun,An anesthetic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35947,piridosal,Noun,The opioid analgesic drug pethidine., pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug pethidine,,drug,pethidine,,,,,,,,,drug,pethidine,,,,,,,,,drug,pethidine,,,,,,,,,drug,pethidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35948,piridoxilate,Noun,A vasodilatory drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35949,pirifibrate,Noun,An antilipidemic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35957,pirinixil,Noun,An antilipidemic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35960,piriqualone,Noun,An anticonvulsant drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35963,piritrexim,Noun,A particular antifolate drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35974,pirlindole,Noun,An antidepressant drug related to metralindole.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35978,pirmenol,Noun,An antiarrhythmic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35989,piroctone,Noun,A drug affecting the integumentary system.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36002,pirolate,Noun,A tricyclic antihistamine drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36034,piroxicam,Noun,A certain oxicam drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36035,pirozadil,Noun,An antilipidemic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36040,pirprofen,Noun,A nonsteroidal anti-inflammatory drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36041,pirquinozol,Noun,A drug investigated as an antiallergen and antiasthmatic agent in the early 1980s but never marketed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36047,pirtenidine,Noun,A topical antiinfective drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36083,piscicide,Noun,Any substance that is poisonous to fish, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36585,pitavastatin,Noun,A particular statin drug, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,statin drug,,statin,drug,,,,,,,,,statin,drug,,,,,,,,,statin,drug,,,,,,,,,statin,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36593,pitch,Noun,"A sticky, gummy substance secreted by trees; sap",,It is hard to get this pitch off my hand.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36763,pith,Noun,"The soft, spongy substance in the center of the stems of many plants and trees.", botany,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36866,pitofenone,Noun,An antispasmodic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37200,pizotifen,Noun,An benzocycloheptene-based drug used mainly to reduce the frequency of recurrent migraine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38916,plasteel,Noun,A fictional durable substance., science fiction,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39461,platinum arsenide,Noun,"An opaque white mineral, PtAs2.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39687,plaunotol,Noun,An antiulcer drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40588,pleconaril,Noun,An antiviral drug being developed for prevention of asthma exacerbations and common cold symptoms in asthmatic subjects exposed to picornavirus respiratory infections.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41235,plicamycin,Noun,A particular antibiotic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41300,plinabulin,Noun,"An experimental anticancer drug, a synthetic analog of phenylahistin.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,anticancer drug,,anticancer,drug,,,,,,,,,anticancer,drug,,,,,,,,,anticancer,drug,,,,,,,,,anticancer,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43031,pneumotoxin,Noun,Any pneumotoxic substance.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43847,poikiloblast,Noun,A porphyroblast mineral containing small inclusions of the previous rock.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45066,polishing slate,Noun,"A mineral used for polishing glass, marble, and metals, composed chiefly of silica, with a little alumina, lime, iron oxide, and water.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45422,pollen,Noun,A fine granular substance produced in flowers,,"Technically a collective term for pollen grains (microspores) produced in the anthers of flowering plants. (This specific usage dating from mid 18th century.) 2013 May-June, Katrina G. Claw, Rapid Evolution in Eggs and Sperm, in American Scientist, volume 101, number 3:In plants, the ability to recognize self from nonself plays an important role in fertilization, because self-fertilization will result in less diverse offspring than fertilization with pollen from another individual.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45578,pollutant,Noun,"A foreign substance that makes something dirty, or impure, especially waste from human activities.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45980,polyaromatic,Noun,A polyaromatic compound, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,compound,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46088,polycarbophil,Noun,"A drug used as a stool stabilizer; a synthetic polymer of polyacrylic acid cross-linked with divinyl glycol, with calcium as a counterion.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46254,polycondensate,Noun,Any substance prepared using polycondensation, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46295,polycrystal,Noun,Any polycrystalline substance.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47130,polymeric methylene diphenyl diisocyanate,Noun,organic chemical compound having more than two reactive isocyanate groups; component A in spray polyurethane foam., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,chemical compound,,chemical,compound,,,,,,,,,chemical,compound,,,,,,,,,chemical,compound,,,,,,,,,chemical,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47236,polymorph,Noun,Any substance or mineral that forms different types of crystal.," chemistry, geology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance or mineral,,substance,or,mineral,,,,,,,,substance,or,mineral,,,,,,,,substance,or,mineral,,,,,,,,substance,or,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,
48449,pomade,Noun,"A greasy or waxy substance that is used to style hair, making it look slick and shiny.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,greasy or waxy substance,,greasy,or,waxy,substance,,,,,,,greasy,or,waxy,substance,,,,,,,greasy,or,waxy,substance,,,,,,,greasy,or,waxy,substance,,,,,,,,,,,,,,,,,,,,,,,,,,
48687,ponatinib,Noun,An oral drug for the treatment of certain leukemias.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48688,ponazuril,Noun,A drug used to treat equine protozoal myeloencephalitis in horses.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51064,posaconazole,Noun,A triazole antifungal drug used to treat invasive infections in severely immunocompromised patients.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54000,potable gold,Noun,A theoretical substance which would confer eternal life on the drinker, alchemy,"2002, Philip Ball, The Elements: A Very Short Introduction, Oxford 2004, p. 60 This tradition found its way to the West in the notion of potable gold (aurum potabile), a medicine that, if drunk, would cure all manner of ills.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54201,potato starch,Noun,A widely diffused vegetable substance found in the extracted material of potatoes used in cooking., cooking,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54347,potentiator,Noun,A drug that enhances the response to another, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55727,pozanicline,Noun,A drug with nootropic and neuroprotective effects.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55912,pradefovir,Noun,A particular antiviral drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56166,prajmaline,Noun,"An antiarrhythmic drug, a semisynthetic propyl derivative of ajmaline.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56169,pralatrexate,Noun,An anticancer drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56192,pramiconazole,Noun,A triazole antifungal drug under investigation for the treatment of acute skin and mucosal fungal infections.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56196,pramiracetam,Noun,A nootropic drug derived from piracetam.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56197,pramiverine,Noun,An antispasmodic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56287,pranoprofen,Noun,A nonsteroidal anti-inflammatory drug used in ophthalmology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56405,pravadoline,Noun,An anti-inflammatory and analgesic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56559,prazepam,Noun,"A benzodiazepine drug with anxiolytic, anticonvulsant, sedative and skeletal muscle relaxant properties.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57081,preanaesthetic,Noun,A drug administered prior to anesthesia., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57490,precarcinogen,Noun,Any substance that can be converted into a carcinogen,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57918,preclamol,Noun,An antipsychotic drug that is a dopamine autoreceptor agonist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58920,prednicarbate,Noun,A topical corticosteroid drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58921,prednimustine,Noun,"A drug used in chemotherapy, the ester formed from prednisolone and chlorambucil.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59255,prefenamate,Noun,A nonsteroidal anti-inflammatory drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59571,pregabalin,Noun,An anticonvulsant drug used for neuropathic pain and as an adjunct therapy for seizures, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60119,preladenant,Noun,An experimental antiparkinsonian drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60798,prenazone,Noun,The drug feprazone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug feprazone,,drug,feprazone,,,,,,,,,drug,feprazone,,,,,,,,,drug,feprazone,,,,,,,,,drug,feprazone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60857,prenoverine,Noun,An antispasmodic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
