Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,dated
1415,Lernean,Adjective,"From or pertaining to Lerna, a former coastal lake and Helladic site on the Peloponnese."," mythology, archaeology",,False,False,False,False
1447,Lethean,Adjective,"Of or relating to the river Lethe, one of the four rivers of Hades"," chiefly poetic, Greek mythology","Those who drank from it experienced complete forgetfulness. 1667, Milton, Paradise Lost:They ferry over this Lethean sound.",False,False,False,False
2125,Lotophagi,Noun,The lotus eaters; a people visited by Ulysses who subsisted on the lotus., Greek mythology,,False,False,False,False
614,Nandi,Noun,"The name of a bull used as a mount by the god Shiva, or a representation of this bull", Hindu mythology,"[from 19th c.] 2015, Tridip Suhrud, translating Govardhanram Madhavram Tripathi, Sarasvatichandra I, Orient BlackSwan 2015, p. 3: The Shiva temple [] had the requisite ten or twelve steps, a platform, and a Nandi.",False,False,False,False
1079,Neptunian,Adjective,"Of or pertaining to Neptune, the Roman god of fresh water and the sea, the counterpart of the Greek god Poseidon", Roman mythology,"1679, Lucius Annaeus Seneca [i.e., Seneca the Younger], Edward Sherburne, transl., Troades: Or The Royal Captives. A Tragedy, Written Originally in Latin,[], London: Printed by Anne Godbid, and John Playford, for Samuel Carr,[], OCLC 228722854, Act II, scene i, page 21:The Tomb disburd'ning, whence the Ghot aroe / Of great Achilles; Such when Thracian Foes / (The Prelude of thy Fates, Troy!) he o'rethrew, / And the white hair'd Neptunian Cycnus [i.e., Neptune's son] lew.",False,False,False,False
1450,Nibelung,Noun,A member of a supernatural underground race that guarded treasures and gold searched for and eventually seized by Siegfried, Germanic mythology,"1759, Archibald Bower, The History of the Popes: From the Foundation of the See of Rome to the Present Time[1], volume 4, London: Author, Hadrian, NinetyFourth Bishop of Rome, page 62: [] and at the same Time flattered himself, that the Lombards and People of Acquitaine, whom he had lately conquered, having Kings of their own, would not be so easily tempted to shake off the Yoke, as if their Countries were made Provinces of France. [footnote] Eginhard. in vit. Carol. Chron. Nibelung. in appendice. Annal. Moiffiac. 1814, Robert Jamieson, Walter Scott, Henry William Weber, Illustrations of northern antiquities, from the earlier Tentonie and Scandinavian romances: being an abstract of the Book of heroes, and Nibelungen lay; with translation of metrical tales, from the Old German, Danish, Swedish, and Icelandie languages; with notes and dissertations.[2], Edinburgh: Printed by J. Ballantyne and co., for Longman, Hurst, Rees, Orme, and Brown, Of the Teutonic Cyclus of Romance, page 25:The Song of the Nibelungen, and the Lament.",False,False,False,False
1894,Norn,Noun,Any of the three goddesses of fate or destiny., Norse mythology,,False,False,False,False
691,vajra,Noun,"The weapon of Indra, the god of heaven and the chief deity of the Rigvedic pantheon, used to kill sinners and ignorant persons."," uncountable, Rigveda, Hindu mythology",,False,False,False,False
927,valkyrie,Noun,"Any of the female attendants of Odin, figures said to guide fallen warriors from the battlefield to Valhalla", Norse mythology,Wagner's Der Ring des Nibelungen (1853) famously features valkyries.,False,False,False,False
1382,vampirism,Noun,the state of being a vampire, mythology,,False,False,False,False
3307,vegetable lamb,Noun,A legendary plant believed to grow sheep from its branches, mythology,Synonym: barometz,False,False,False,False
7659,vila,Noun,A type of fairy or nymph in Slavic mythology, mythology,"1874, Elodie Lawton Mijatovic, Serbian Folklore: ""The Vilas (fairies) live there, and they will certainly put out your eyes as they have put out mine, if you venture on their mountain."" 1998, Mike Dixon-Kennedy, Encyclopedia of Russian and Slavic Myth and Legend, page 302: Duly married, the couple lived for some time in peace and contentment, until one day Marko boasted that his wife was a vila, whereupon she put on her wings and flew away. 1995, Albert Bates Lord, The Singer Resumes the Tale, page 52: She is answered, fittingly enough, by a vila, who declares that she is more beautiful than the girl.",False,False,False,False
7873,vimana,Noun,A mythological flying palace or chariot described in Hindu texts and Sanskrit epics., mythology,,False,False,False,False
9246,vishap,Noun,a dragon in Armenian mythology closely associated with water, Armenian mythology,,False,False,False,False
10422,vodyanoy,Noun,A type of water sprite from Slavic mythology, Slavic mythology,,False,False,False,False
485,Oceanid,Noun,"Any of the sea nymphs, daughters of Oceanus and Tethys", Greek mythology,,False,False,False,False
678,Olympian,Noun,"Any of the 12 principal gods of the Greek pantheon; Zeus, Hera, Poseidon, Ares, Hermes, Hephaestus, Aphrodite, Athena, Apollo, Artemis, Demeter, and Hades.", Greek mythology,,False,False,False,False
773,Ophiotaurus,Noun,"A mythical creature, part bull and part serpent.", Greek mythology,,False,False,False,False
1689,caladrius,Noun,A mythical bird that had healing powers., mythology,,False,False,False,False
3652,cambion,Noun,The offspring of an incubus and a human., mythology,,False,False,False,False
12842,catasterism,Noun,"The transformation of a hero or mythological creature, after death, into a star or constellation", Greek mythology,,False,False,False,False
16087,centaur,Noun,A mythical beast having a horse's body with a man's head and torso in place of the head and neck of the horse., Greek mythology,,False,False,False,False
19666,changeling,Noun,"In pre-modern European mythology, an infant that was secretly exchanged for a mother's own baby by an evil creature", mythology,"(In British, Irish and Scandinavian mythology the exchanged infants were thought to be those of fairies, sprites or trolls; in other places, they were ascribed to witches, devils, or demons.) 1961, Muriel Saint Clare Byrne, Elizabethan Life in Town and Country, page 285:His nurse had told him all about changelings, and how the little people would always try to steal a beautiful human child out of its cradle and put in its stead one of their own ailing, puking brats []",False,False,False,False
25414,chimera,Noun,"Alternative letter-case form of Chimera (a flame-spewing monster often represented as having two heads, one of a goat and the other of a lion; the body of a goat; and a serpent as a tail)", Greek mythology,"1860, E. Cust, The Chimeras: An Attempt to Show that the Compound Animals of the Assyrian Marbles are Representations of those Erected by Solomon and Jeroboam. By Lieut.-Gen. the Hon. Sir E. Cust, D.C.L., President. (Read 1st and 8th December, 1859.), in Transactions of the Historic Society of Lancashire and Cheshire, volume XII (Session 185960), Liverpool: Adam Holden, 48, Church Street, OCLC 470201914, page 99:Bellerophon was commanded to destroy this monster, and with the assistance of the flying horse, Pegasus, he slew the chimera.",False,False,False,False
25415,chimera,Noun,Any fantastic creature with parts from different animals, mythology,"1853, the OHara Family [pseudonym; John Banim], chapter XV, in The Nowlans, London: Simms and MIntyre, Paternoster Row; and Donegall Street, Belfast, OCLC 57402740, page 142:A voice had called him forth to think in solitudea voice he durst not resist, the awful one of the future. It fell on John's heart like the mutter of approaching desolation. He heard it coming on, as the spell-bound in a hideous dream await, wordless and shivering, the progress of some chimera monster, whose grasp is to crush and destroy. 2014, Abolala Soudavar, Appendix II From the Avesta to Sufi Treatises: A Standard Literary Technique, in Mithraic Societies: From Brotherhood Ideal to Religions Adversary, Houston, Tx.: Abolala Soudavar, ISBN, page 359:The Magophonia was essentially the eruption of a long-simmering animosity between the prss (who revered Ahura Mazd) and the Median magi (who believed in the supremacy of Mithra and Apam Napt). A vivid expression of this animosity is displayed on the door jambs of Persepolis, where Darius is killing with a dagger a chimera monster with a scorpion tail.",False,False,False,False
61747,cornucopia,Noun,"A goat's horn endlessly overflowing with fruit, flowers and grain; or full of whatever its owner wanted.", Greek mythology,,False,False,False,False
63314,cosmic egg,Noun,A world egg, mythology,"2009, David A. Leeming, Kathryn Madden, Stanton Marlan, Encyclopedia of Psychology and Religion: L-Z, page 183: Some say that Amma was the cosmic egg and fertilized himself.",False,False,False,False
82225,cyclops,Noun,A one-eyed giant from Greek and Roman mythology.," Greek mythology, Roman mythology",,False,False,False,False
82693,cynocephaly,Noun,The state of a human having the head of a dog., mythology,,False,False,False,False
607,Uranian,Adjective,"Of Aphrodite Urania, the heavenly aspect of Greek goddess of beauty and love Aphrodite and her Roman counterpart Venus: heavenly, spiritual, as contrasted with the earthly aspect of Aphrodite Pandemos"," not comparable, Greek mythology, Roman mythology","Antonyms: pandemian, pandemic 1840, Percy Bysshe Shelley, The Banquet. Translated from Plato., in Mrs. Shelley [i.e., Mary Shelley], editor, Essays, Letters from Abroad, Translations and Fragments, [...] In Two Volumes, volume I, Philadelphia, Pa.: Lea and Blanchard, OCLC 1045107129, page 86:For assuredly are there two Venuses; one, the eldest, the daughter of Uranus, born without a mother, whom we call the Uranian; the other younger, the daughter of Jupiter and Dione, whom we call the Pandemian;of necessity must there also be two Loves, the Uranian and Pandemian companions of these goddesses. [...] [T]he attendant on the other, the Uranian, whose nature is entirely masculine, is the Love who inspires us with affection, and exempts us from all wantonness and libertinism. 2010, Steven Berg, Pausanias: Noble Lies and the Fulfillment of Greekness, in Eros and the Intoxications of Enlightenment: On Platos Symposium (SUNY Series in Ancient Greek Philosophy), Albany, N.Y.: State University of New York Press, ISBN, part 1 (Athens and Enlightenment), page 27:That this is indeed the general tendency of his [Pausanias of Athens'] speech is made clear by two remarks that follow immediately upon his differentiating the Pandemian from the Uranian gods. [...] But what is true for Aphrodite seems to be a contradiction in terms: she is both one and two and all gods must be praisedboth Uranian and Pandemianand yet only the Uranian ought to be praised [...].",False,False,False,False
785,Bacchanalia,Noun,A feast or an orgy in honor of Bacchus., Greek mythology,,False,False,False,False
398,kaj,Noun,"A spirit of storm and wind; can be both ugly and beautiful 2006, The Cambridge History of Iran, volume 3, pt.1: Iran, Armenia and Georgia, page 611 There existed destructive female demons called parik, whose husbands were known as kaj.", Armenian mythology,,False,False,False,False
406,kaji,Noun,an ugly anthropomorphic spirit, Georgian mythology,,False,False,False,False
4863,kikimora,Noun,a female house spirit in the Slavic mythology, Slavic mythology,,False,False,False,False
6071,kinnara,Noun,"A celestial lover and musician, half-human and either half-horse or half-bird."," Buddhism, Hinduism, mythology",,False,False,False,False
6073,kinnari,Noun,A female kinnara," Buddhism, Hinduism, mythology","2015 September 24, Ken Johnson, Review: Philippine Gold: Treasures of Forgotten Kingdoms, in New York Times[1]:Its a small sculpture in the form of a bird with the head of a woman, a type of mythical creature known as a kinnari.",False,False,False,False
6823,kitsune,Noun,"a Japanese fox spirit, normally female, said to have powers such as shape-shifting, and whose power is symbolized by increase in number of tails", mythology,,False,False,False,False
8791,kobold,Noun,"An ambivalent, sometimes vindictive, spirit that is capable of materialising as an object or human, often a child; a sprite", German mythology,"1904, Andrew Lang (collector), author and translator not identified, The Mermaid and the Boy, The Brown Fairy Book, page 176, At this point a cock crew, and the youth jumped up hastily saying: 'Of course I shall ride with the king to the war, and if I do not return, take your violin every evening to the seashore and play on it, so that the very sea-kobolds who live at the bottom of the ocean may hear it and come to you.' 2009, Robert Grant Haliburton, The Dwarfs of Mount Atlas: Collected Papers on the Curious Anthropology of Robert Grant Haliburton, page 75, Movers, in the first chapter of his Phnizier, says that that group of deities called Dactyls, Cabiri, Corybantes, and Cyclopes, were similar to those old Germanic divinities now known as Kobolds.",False,False,False,False
1237,Cabeiri,Noun,A group of enigmatic chthonic deities worshipped by a mystery cult closely associated with that of Hephaestus., Greek mythology,,False,False,False,False
2507,Centaur,Noun,"One of a race of monsters having a head, torso, and arms of a man, and the body and legs of a horse", Greek mythology,"Often depicted as rowdy drunkards, with Chiron being a notable exception.",False,False,False,False
2515,Centimanes,Noun,The Hecatoncheires, Greek mythology,"1882, The Chautauquan, Volume 3, Chautauqua Press, page 486, The Titans with the Cyclops and Centimanes (hundred-handed), were giants and the first inhabitants of the earth. Strictly the hundred hands belong to the brothers of the Titans, the Centimanes. 1906, George Grote, A History of Greece, Volume 1, Dent, page 54, Of the three Centimanes enumerated by Hesiod, Brisareus only is mentioned in Homer, and, to all appearance, not as the son of Uranos, but as the son of Poseidn; not as aiding Zeus in his combat with the Titans, but as rescuing him at a critical moment from a conspiracy formed against him by Hr, Poseidn and Athn. 1998, Robert Temple, The Sirius Mystery: New Scientific Evidence of Alien Contact 5,000 Years Ago, 2nd Edition, Random House (Arrow), page 325, ""From their shoulders sprang a hundred invincible arms and above these powerful limbs rose fifty heads attached to their backs."" For this reason they were called the Hecatoncheires or Centimanes, as we are reliably told.",False,False,False,False
3219,Chinese dragon,Noun,"A legendary creature, usually depicted as long and snake-like, with many claws, common in several East Asian cultures.", mythology,,False,False,False,False
3220,Chinese dragon,Noun,"A large snake-like monster with the eyes of a hare, the horns of a stag, and the claws of a tiger; known for its benevolent behavior in ancient Oriental mythology.", mythology,,False,False,False,False
3799,Cimmerian,Noun,Any of the mythical people supposed to inhabit a land of perpetual darkness, Greek mythology,"1791, Homer, The Odyssey of Homer, translated by William Cowper The city, there, of the Cimmerians standsWith clouds and darkness veild, on whom the sunDeigns not to look with his beam-darting eye, 1900, Jack London, The Shrinkage of the Planet On their mysterious shores were the improbable homes of impossible peoples. The Great Sea, the Broad Sea, the Boundless Sea; the Ethiopians, ""dwelling far away, the most distant of men,"" and the Cimmerians, ""covered with darkness and cloud,"" where ""baleful night is spread over timid mortals.""",False,False,False,False
4497,Coraniaid,Noun,"A race of beings from Welsh mythology, having such sharp hearing that they can hear any word carried by the wind and thus avoid danger.", mythology,,False,False,False,False
1198,Telemachian,Adjective,Of or relating to Telemachus., mythology,,False,False,False,False
1682,Thor's hammer,Noun,"Mjllnir (Mjollnir), the distinctively T-shaped war-hammer of the Norse thunder god Thor, or a representation thereof, now used as a symbol by various pagan religious groups."," Norse mythology, weaponry",,False,False,False,False
1751,Thyonian,Adjective,Of or relating to Thyone., mythology,,False,False,False,False
1928,Titanean,Adjective,"Of the Titans, literally or figuratively", mythology,"J.G. Strutt, 1814, English translation of Milton, 1626, ""On the fifth of November"" Here is the lofty tower of Titanean Fame 1861, First biennial report of the progress of the geological survey of Michigan [The sandstone] is broken into immense angular fragments forty feet and less, in diameter, which lie about like the work of Titanean quarrymen.",False,False,False,False
1932,Titaness,Noun,"A female Titan, any of the daughters of Uranus and Gaia.", Greek mythology,,False,False,False,False
1934,Titanian,Adjective,"Of the Titans 1674, Milton, Paradise Lost As whom the fables name of monstrous size, / Titanian or earth-born, that warred on Jove", mythology,,False,False,False,False
2479,Tritonian,Adjective,Of or pertaining to the classical Greek god Triton., Greek mythology,,False,False,False,False
2633,Tuatha Dé Danann,Noun,"The fifth group of inhabitants of Ireland according to the Lebor Gabla renn tradition, thought to represent the gods of the Goidelic Irish", Irish mythology,Their Christian redactors have reduced them to historical kings and heroes.,False,False,False,False
671,Vestal,Adjective,Alternative form of vestal (Pertaining to the goddess Vesta), mythology,,False,False,False,False
2109,Aeolic,Adjective,"Of Aeolus, the Ancient Greek god of the wind.[1] Of, finding its or their origin in, or borne on winds; aerial.[1] (geology) Owing its creation, formation, or deposition chiefly to the effects of air currents.[1]", Greek mythology,,False,False,False,False
2960,Amazon,Noun,A member of a mythical race of female warriors inhabiting the Black Sea area., Greek mythology,,False,False,False,False
3759,Aphrodisian,Adjective,Pertaining to Aphrodite or Venus., Greek mythology,,False,False,False,False
3776,Apollonian,Adjective,Of or relating to the Greek god Apollo, Greek mythology,"1877, Henry Kendall, Ode to a Black Gin, in The Australian Town and Country Journal, page 24:You have your lovers - dusky beaus / Not made of the poetic stuff / That sports an Apollonian nose, / And wears a sleek Byronic cuff.",False,False,False,False
3792,Apophian,Adjective,Of or relating to Apophis., Egyptian mythology,,False,False,False,False
4099,Argean,Adjective,Of or pertaining to the mythical ship Argo., Greek mythology,,False,False,False,False
4124,Argoan,Adjective,Pertaining to the mythical ship Argo., Greek mythology,,False,False,False,False
4159,Arimaspi,Noun,"A legendary tribe of one-eyed people of northern Scythia, described by Herodotus.", mythology,,False,False,False,False
4162,Aristaean,Adjective,Of or relating to Aristaeus., Greek mythology,,False,False,False,False
4403,Asgardian,Noun,an inhabitant of Asgard, Norse mythology,,False,False,False,False
4404,Asgardian,Adjective,pertaining to Asgard, Norse mythology,,False,False,False,False
4747,Atreid,Noun,"Any of the family and descendants of the mythical Mycenaean king Atreus, including either of his sons Menelaus and Agamemnon, who both feature in the Iliad", mythology,"1998, Michael Wood, In Search of the Trojan War[1], page 157:Ancient tradition said that Mycenae was founded by the Perseid dynasty and that the Atreids (Pelops, Atreus, Agamemnon) were outsiders. 1999, Barbara Goff, The Violence of Community: Ritual in the Iphigenia in Tauris , Mark William Padilla (editor), Rites of Passage in Ancient Greece: Literature, Religion, Society, page 112, While in the Oresteia sacrifice operated as a metaphor for the intrafamilial murders of the Atreids, among the Taurians the metaphor takes on materiality. 2010, Chiron the Centaur, The Mythic Warrior's Handbook[2], page 28:The family history of the Atreids is so complicated you'd need a flow chart to get it; what's more, that chart would flow with the blood of doomed family members. Situated in Mycenae, the Atreids were a brutal and competitive bunch; they worked hard to outdo each other with generation after generation of heinous crimes.",False,False,False,False
2249,salamander,Noun,"A creature much like a lizard that is resistant to and lives in fire, hence the elemental being of fire", mythology,"1920, Peter B. Kyne, The Understanding Heart, Chapter XI Not a chance, Ranger, Bob Mason was speaking. This little cuss is a salamander. He's been travelling through fire all day and there isn't a blister on him. 1849, John Brand, Observations on the Popular Antiquities of Great Britain: Chiefly Illustrating the Origin of Our Vulgar and Provincial Customs, Ceremonies, and Superstitions, Volume 3, page 372 ""There is a vulgar error,"" says the author of the Brief Natural History, p. 91, ""that a salamander lives in the fire. Yet both Galen and Dioscorides refute this opinion; and Mathiolus, in his Commentaries upon Dioscorides, a very famous physician, affirms of them, that by casting of many a salamander into the fire for tryal he found it false. The same experiment is likewise avouched by Joubertus.""",False,False,False,False
6175,satyr,Noun,A male companion of Pan or Dionysus with the tail of a goat and a perpetual erection, Greek mythology,"1637, John Milton, Lycidas Rough Satyrs danced; and Fauns, with cloven heel, / From the glad sound would not be absent long.",False,False,False,False
6176,satyr,Noun,Synonym of faun., Roman mythology,,False,False,False,False
10217,sciapod,Noun,"A member of a mythical race of humans living in Africa, who have one single, large foot which they use to shade themselves from the rays of the sun", Greek mythology,"[from 19th c.] 2012, Simon Garfield, On the Map, Profile Books 2012, p. 48: To the modern viewer, though, it is the weirdness that most enthrals: the rich, demonic and comical features, like the sciapod a man deploying his single swollen foot to shield himself from the sun.",False,False,False,False
14688,sea monster,Noun,A large and aggressive creature living in or under the sea that attacks ships., mythology,,False,False,False,False
27270,shape-shifter,Noun,A person or other being capable of changing their physical form.," mythology, science fiction, fantasy",,False,False,False,False
27318,shapeshift,Verb,"To change one's shape or form (into another) through often magical means, normally applied only to living beings."," fantasy, mythology, intransitive",,False,False,False,False
27321,shapeshifter,Noun,A creature capable of changing its appearance or form at will," fantasy, mythology","2000: Glen Cook, Water Sleeps The shapeshifter Lisa Bowalk, unable to shed the guise of a black panther, had gone onto the plain as a prisoner but was not now to be found among the dead above or the Captured down below. 2003: Michael Bathgate, The Fox's Craft in Japanese Religion and Folklore: Shapeshifters, Transformations and Duplicities Like the teller of shapeshifter storieswho conjures a shifting world of perceptions and expectations for his or her audience that is strikingly similar to the worlds created by the shapeshifter for its victimsthe cultural practice of imagination...is an inherently shifty enterprise.... 2004: Devin Grayson, Smallville: City There have also been verified reports of fire-starters and ice-makers and a shapeshifter so powerful she was able to frame another Smallville citizen for a bank robbery!",False,False,False,False
29331,shieldmaiden,Noun,A virgin who had chosen to fight as a warrior in battle, Norse mythology,"1845, J. H. Turner, The History of the Swedes, translation of original by Erik Gustaf Geijer, page 33:The shield-maiden (sklde-m) was dedicated to Odin, and forbidden to wed; her love brought calamity. 1849, John Mitchell Kemble, The Saxons in England:The Anglosaxon belief in the Shieldmaidens comes to us indeed in a darkened form, yet we can hardly doubt that it survived. 1890, Paul Belloni Du Chaillu, The Viking Age: The Early History, Manners, and Customs of the Ancestors of the English-speaking Nations, volume 2:Strkud rushed through the ranks with a drawn sword and killed one after another; he cut down Hjrt; whereupon Visma, shieldmaiden, who carried the standard of Harald, met him. 1955, J. R. R. Tolkien, The Return of the King, ISBN, page 262:There goes a lord who tamed a wild shieldmaiden of the North!",False,False,False,False
29422,shifter,Noun,"A shape-shifter, or a person or other being capable of changing their physical form."," mythology, science fiction, fantasy",,False,False,False,False
29505,shikigami,Noun,A kind of ghost or spirit in Japanese folklore., mythology,,False,False,False,False
29768,shinigami,Noun,A deity and/or personification of death., Japanese mythology,,False,False,False,False
38982,siren,Noun,One of a group of nymphs who lured mariners to their death on the rocks., Greek mythology,,False,False,False,False
42046,skymaiden,Noun,A young woman who comes from the sky., mythology,,False,False,False,False
53859,songline,Noun,"A path across the land (or sometimes the sky) marking the route followed by an Aboriginal ancestor made during the Dreaming; often recorded in traditional songs, stories, dance and painting; a dreaming track.", Australian Aboriginal mythology,,False,False,False,False
60062,sphere,Noun,"Any of the concentric hollow transparent globes formerly believed to rotate around the Earth, and which carried the heavenly bodies; there were originally believed to be eight, and later nine and ten; friction between them was thought to cause a harmonious sound (the music of the spheres)"," historical, astronomy, mythology","[from 14th c.] 1603, Michel de Montaigne, John Florio, transl., The Essayes,[], printed at London: By Val[entine] Simmes for Edward Blount[], OCLC 946730821:, vol.1, p.153: It is more simplicitie to teach our children [] [t]he knowledge of the starres, and the motion of the eighth spheare, before their owne. 1646, Thomas Browne, Pseudodoxia Epidemica, I.6: They understood not the motion of the eighth sphear from West to East, and so conceived the longitude of the Stars invariable.",False,False,False,False
60063,sphere,Noun,"An area of activity for a planet; or by extension, an area of influence for a god, hero etc", mythology,[from 14th c.],False,False,False,False
60300,sphinx,Noun,A creature with the head of a person and the body of an animal (commonly a lion), mythology,"(Can we date this quote by Shelley and provide title, author's full name, and other details?) Sculptured on alabaster obelisk, / Or jasper tomb, or mutilated sphinx []",False,False,False,False
65174,sprite,Noun,"A spirit; a soul; a shade 1803, William Blake, Auguries of Innocence He who torments the chafer's sprite Weaves a bower in endless night.", mythology,,False,False,False,False
65176,sprite,Noun,An elf; a fairy; a goblin., mythology,,False,False,False,False
71795,stellified,Adjective,Placed in the heavens by the gods in the form of a celestial body, mythology,"1983, Douglas Brooks-Davies, The Mercurian Monarch: magical politics from Spenser to Pope, page 31 Orion is a stellified hunter []",False,False,False,False
71798,stellify,Verb,"To transform from an earthly body into a celestial body; to place in the sky as such In Classical mythology, being stellified was about the greatest posthumous honor for a mortal"," transitive, mythology","1983, Douglas Brooks-Davies, The Mercurian Monarch: magical politics from Spenser to Pope, page 31 By the 'hissing snake' Spenser presumably means the scorpion sent by Diana that killed Orion. Like Orion it, too, was stellified. But since, as Scorpio, it rises in the east as Orion's sign sets in the west, the two were regarded as being kept forever apart, Orion perpetually avoiding in the heavens his vanquisher on earth.",False,False,False,False
79532,strix,Noun,A bird-like demon feeding on human flesh and blood, mythology,"2017, Ronald Hutton, The Witch, Yale University Press 2018, p. 69: What was distinctive about the strix was that [] it resembled an owl, or (to a lesser extent) a bat, being a winged, clawed creature, which flew by night and had a hideous screeching cry.",False,False,False,False
96613,swan maiden,Noun,A woman able to shapeshift between human and swan forms., mythology,,False,False,False,False
99239,sylph,Noun,An invisible being of the air, mythology,Synonym: sylphid,False,False,False,False
1819,fairy ring,Noun,A mythical place where fairies are thought to congregate in a ring., mythology,,False,False,False,False
5194,fate,Noun,Alternative letter-case form of Fate (one of the goddesses said to control the destiny of human beings)., mythology,,False,False,False,False
5608,faun,Noun,"A woodland creature with pointed ears, legs, and short horns of a goat and a fondness for unrestrained revelry", Roman mythology,Synonym: satyr,False,False,False,False
8899,ferryman,Noun,Charon," Greek mythology, usually preceded by the",,False,False,False,False
1142,Daphnean,Adjective,Of or pertaining to Daphne., mythology,,False,False,False,False
1466,Demetrian,Adjective,Of or relating to Demeter., mythology,,False,False,False,False
1694,Dii Majores,Noun,"The twelve great gods of Roman mythology, namely Juno, Vesta, Minerva, Ceres, Diana, Venus, Mars, Mercury, Jupiter, Neptune, Vulcan, and Apollo.", Roman mythology,,False,False,False,False
4975,Stymphalian birds,Noun,"man-eating birds with beaks of bronze and sharp metallic feathers they could launch at their victims, which infested Stymphalus", Greek mythology,,False,False,False,False
4977,Stymphalides,Noun,"In Greek mythology, a flock of man-eating birds that haunted Lake Stymphalis in Arkadia.", mythology,,False,False,False,False
2120,maenad,Noun,"A female follower of Dionysus, associated with intense reveling", Greek mythology,"1919, W. Somerset Maugham, The Moon and Sixpence, chapter 30 Blanche Stroeve was in the cruel grip of appetite. Perhaps she hated Strickland still, but she hungered for him, and everything that had made up her life till then became of no account. She ceased to be a woman, complex, kind and petulant, considerate and thoughtless; she was a Maenad. She was desire.",False,False,False,False
7134,mandrake,Noun,"A mandragora, a kind of tiny demon immune to fire.", mythology,,False,False,False,False
8317,manticore,Noun,"A beast with the body of a lion (usually red), the tail of a scorpion, and the head/face of a man with a mouth filled with multiple rows of sharp teeth (like a shark), said to be able to shoot spikes from its tail or mane to paralyse prey", Greek mythology,"It may be horned, winged, or both; its voice is described as a mixture of pipes and trumpets.",False,False,False,False
13533,maya,Noun,Magic; supernatural power as held by the gods., Hindu mythology,,False,False,False,False
19278,mercurial,Adjective,"Pertaining to Mercury, the Roman god of, among other things, commerce, financial gain, communication, and thieves and trickery; hence (comparable), money-making; crafty"," not comparable, Roman mythology","[from 15th c.] 1611 April (first recorded performance), William Shakespeare, The Tragedie of Cymbeline, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act IV, scene ii], page 390, column 1:I know the hape of's Legge: this is his Hand: / His Foote Mercuriall: his martiall Thigh / The brawnes of Hercules: but his Iouiall face / Murther in heaven? 1843 February 8, John Quincey Adams, Presentation of Washingtons Sword and Franklins Staff, in [Francis Preston] Blair and [John C.] Rives, editors, The Congressional Globe:[] (United States House of Representatives, 27th Congress, 3rd session), volume XII, number 16, Washington, D.C.: Published by Blair and Rives;[], published 10 February 1843, OCLC 244827502, pages 254255:[Benjamin] Franklin, the mechanic of his own fortune, [...] tendering, from the self-created nation, to the mightiest monarchs of Europe, the olive-branch of peace, the mercurial wand of commerce, and the amulet of protection and safety to the man of peace on the pathless ocean from the inexorable cruelty and merciless rapacity of war; [...]",False,False,False,False
29260,midsphere,Noun,A supposed realm between earth and heaven," religion, Vedic mythology, uncountable","2003, Ravi Prakash Arya, New discoveries about Vedic Sarasvat, page 22, This celestial river (Nad) transforms into [the] terrestrial one (sindhu) after falling from heaven (midsphere) in the form of rain-drops. 2005, Vishveshvaranand Indological Journal, Volumes 43-44, page 48, The smoke emitted by a burnt solid being vikra of gaseous water, experiences upward acceleration to join the midsphere water. 2009, ai Tivr, Alka B. Bakre (editors), Contemporary world order: a Vedic perspective, World Association for Vedic Studies, India Conference, page 173, The whole universe of these deities in divided in three spheres earth, midsphere and sky.",False,False,False,False
32770,minotaur,Noun,A monster with the head of a bull and the body of a man., Greek mythology,,False,False,False,False
39017,moirai,Noun,"The three Fates, personifications of destiny.", Greek mythology,,False,False,False,False
40261,money tree,Noun,A kind of holy tree believed to bring money and good fortune., Chinese mythology,,False,False,False,False
41953,monomyth,Noun,a cyclical journey or quest undertaken by a mythical hero, mythology,,False,False,False,False
48472,mujina,Noun,A badger," Japan, mythology","In some regions the term refers instead to the Japanese raccoon dog. In Japanese folklore, like the fox and the tanuki, they are frequently depicted as a yokai that shapeshifts and deceives humans.",False,False,False,False
52721,music of the spheres,Noun,"A continuous, glorious, harmonious set of sounds that are not audible to ordinary human beings, produced by the movement of the celestial bodies", mythology,"1685, John Dryden, ""To Mrs Anne Killigrew"": For sure the milder planets did combine On thy auspicious horoscope to shine . . . And then, if ever, mortal ears Had heard the music of the spheres 1726, Jonathan Swift, Gulliver's Travels, ch. 18 (The humours and dispositions of the Laputians): He said that, the people of their island had their ears adapted to hear ""the music of the spheres . . ."". 1823, Lord George Gordon Byron, Don Juan, Canto the Fifteenth, LXXVII: Like that same mystic music of the spheres, Which no one hears, so loudly though it rings 1915, Joseph Conrad, Victory: An Island Tale, ch. 1: Like most dreamers, to whom it is given sometimes to hear the music of the spheres, Heyst, the wanderer of the Archipelago, had a taste for silence. 2006 March 12, Harvey Shapiro, ""God Poem"" in The Sights Along the Harbor (excerpt), New York Times (retrieved 17 Jan 2016): We once believed in the music of the spheres but now we hear silencestatic and silence.",False,False,False,False
54272,myling,Noun,The soul of a dead but unbaptized child that roams the Earth., Scandanavian mythology,,False,False,False,False
