Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term
13801,osmolite,Noun,Misspelling of osmolyte.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osmolyte.
13980,osseoinductivity,Noun,Misspelling of osteoinductivity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteoinductivity.
13994,osseus,Adjective,Misspelling of osseous,,"2015 August 23, Andreas Toepfer et al., Bilateral diaphyseal bone cysts of the tibia mimicking shin splints in a young professional athletea case report and depiction of a less-invasive surgical technique, in BMC Musculoskeletal Disorders[1], volume 16, DOI:10.1186/s12891-015-0668-1:A possible failure of prompt organization after intramedullary haemorrhage which interferes with the normal process of bony regeneration might be the initiating factor responsible for the production of that osseus cavity [ 15 ].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osseous
14068,osteichthian,Noun,Misspelling of osteichthyan.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteichthyan.
14118,ostentious,Noun,Misspelling of ostentatious.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostentatious.
14205,osteochrondral,Adjective,Misspelling of osteochondral.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteochondral.
14206,osteoclacin,Noun,Misspelling of osteocalcin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteocalcin.
14368,osteomeatal,Adjective,Misspelling of ostiomeatal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostiomeatal.
14436,osteophylic,Adjective,Misspelling of osteophilic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteophilic.
14437,osteophylic,Adjective,Misspelling of osteophytic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteophytic.
14450,osteoponin,Noun,Misspelling of osteopontin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteopontin.
14452,osteopontinin,Noun,Misspelling of osteopontin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteopontin.
14473,osteoprotegrin,Noun,Misspelling of osteoprotegerin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteoprotegerin.
14474,osteoprotogerin,Noun,Misspelling of osteoprotegerin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteoprotegerin.
14507,osteotendineous,Adjective,Misspelling of osteotendinous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteotendinous.
14521,osteotrophic,Adjective,Misspelling of osteotropic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteotropic.
14522,osteotrophism,Noun,Misspelling of osteotropism.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteotropism.
14530,osterogenic,Adjective,Misspelling of osteogenic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,osteogenic.
14630,ostrasize,Verb,Misspelling of ostracize.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostracize.
14668,ostricization,Noun,Misspelling of ostracization.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostracization.
14669,ostricize,Verb,Misspelling of ostracize.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostracize.
14672,ostrisize,Verb,Misspelling of ostracize.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ostracize.
14820,otherweise,Adverb,Misspelling of otherwise.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,otherwise.
14830,otherwize,Adjective,Misspelling of otherwise.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,otherwise.
14831,otherwize,Adverb,Misspelling of otherwise.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,otherwise.
15217,our,Verb,Misspelling of are.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,are.
18453,ouvre,Noun,Misspelling of oeuvre.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oeuvre.
20483,overextention,Noun,Misspelling of overextension.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,overextension.
24162,overweaning,Adjective,Misspelling of overweening.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,overweening.
24497,ovoposition,Noun,Misspelling of oviposition.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oviposition.
24515,ovotransferin,Noun,Misspelling of ovotransferrin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ovotransferrin.
25033,oxfloxacin,Noun,Misspelling of ofloxacin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ofloxacin.
25058,oxibuprocain,Noun,Misspelling of oxybuprocaine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oxybuprocaine.
25062,oxicarbazepine,Noun,Misspelling of oxcarbazepine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oxcarbazepine.
25460,oxydases,Noun,Misspelling of oxidases.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oxidases.
25636,oxymetric,Adjective,Misspelling of oximetric.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oximetric.
25763,oxytonergic,Noun,Misspelling of oxytocinergic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,oxytocinergic.
417,waggily,Adjective,Misspelling of waggly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,waggly.
856,waiver,Verb,Misspelling of waver.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,waver.
1855,wan't,Verb,Misspelling of want,,"2007: dldege, Drupal: Can a .theme get the $node it's on?, Not sure where you are, the 30th day of January at 7:41pm Not sure where you are wan'ting access to the node. 2009: Gregg B, rec.games.pinball (Google group): Tech, Pinball pool, the 7th day of May at 3:13pm Not sure if this applies to the factory CPU, but if you're using a Pascal board, I'm pretty sure it wan'ts to see the coils fire as part of the POST. 2009: Edvard Pitka, nhusers (Google group): How to map Property I don't want setter for., the 8th day of May at 2:45pm You either have persistable attribute in your entity or you don't. [] If you don't wan't to expose it to the outside world you make it private.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,want
2364,war-monger,Noun,Misspelling of warmonger.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,warmonger.
5727,way to,Adverb,Misspelling of way too.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,way too.
6283,weasal,Noun,Misspelling of weasel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,weasel.
6284,weasal,Verb,Misspelling of weasel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,weasel.
7132,weedle,Verb,Misspelling of wheedle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wheedle.
7217,weekold,Adjective,Misspelling of week-old,,"2007 February 3, Trymaine Lee, Former Judge Cites Pressure to Pay Friends of Party Boss, in New York Times[1]:The former judge, Karen B. Yellen of Brooklyn Civil Court, who ran on the Democratic ticket in the 2002 primary along with Mr. Norman, was the key witness for the prosecution in the weekold corruption trial against Mr. Norman, a former 12-term state assemblyman, in State Supreme Court in Brooklyn.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,week-old
7555,weighth,Noun,Misspelling of weight.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,weight.
7596,weiner,Noun,Misspelling of wiener.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wiener.
7597,weiner dog,Noun,Misspelling of wiener dog.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wiener dog.
8722,wet,Verb,Misspelling of whet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whet.
9932,wherewithall,Noun,Misspelling of wherewithal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wherewithal.
10158,whimp,Noun,Misspelling of wimp.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wimp.
12045,whole heartily,Adjective,Misspelling of wholeheartedly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wholeheartedly.
12477,whuss,Noun,Misspelling of wuss,,"1993, Kevin Walter Johnson, Kevin Walter Johnson, Why Is God Looking for Friends? ""You whuss! ... I thought Blake was the only girlyman on the team. I guess there are two.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wuss
12608,wicklow,Noun,Misspelling of whitlow.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whitlow.
12924,wierd,Adjective,Misspelling of weird,,"1929 December, Boys Life, Volume 19, Number 12, Boy Scouts of America, page 61: The effect is very wierd and startling, especially when viewed after dark. 2002, Edward F. Little, A Future Metaphysics (page 72) With all of these things you can do some pretty wierd things to your original triangle. 2005, John K. Gilbert, Constructing worlds through science education (page 63) The components of imagined worlds, no matter how wierd and unfamiliar these may be, are often based on familiar components...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,weird
12926,wierdly,Adverb,Misspelling of weirdly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,weirdly.
13515,wile away,Verb,Misspelling of while away.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,while away.
13775,wimper,Noun,Misspelling of whimper.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whimper.
14415,windsorizing,Verb,Misspelling of winsorizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,winsorizing.
15973,with baited breath,Adverb,Misspelling of with bated breath.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,with bated breath.
16056,withdrawl,Noun,Misspelling of withdrawal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,withdrawal.
16351,wittle,Verb,Misspelling of whittle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whittle.
16798,wolfs,Noun,Misspelling of wolves.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wolves.
18087,woop,Noun,Misspelling of whoop.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whoop.
18088,woop,Verb,Misspelling of whoop.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,whoop.
18883,workoholic,Noun,Misspelling of workaholic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,workaholic.
18884,workoholics,Noun,Misspelling of workaholics.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,workaholics.
19427,worse-case,Adjective,Misspelling of worst-case.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,worst-case.
19431,worse case scenario,Noun,Misspelling of worst case scenario.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,worst case scenario.
19432,worse for ware,Adjective,Misspelling of worse for wear.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,worse for wear.
19515,worst for wear,Adjective,Misspelling of worse for wear.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,worse for wear.
19535,wortamanin,Noun,Misspelling of wortmannin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wortmannin.
19536,wortamannin,Noun,Misspelling of wortmannin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wortmannin.
19588,worthwile,Adjective,Misspelling of worthwhile.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,worthwhile.
19645,would of,Verb,Misspelling of would have or would've.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,would have or would've.
19881,wrapped,Adjective,Misspelling of rapt.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,rapt.
19912,wrapt,Adjective,Misspelling of rapt,,"Beattie Lo! where the stripling, wrapt in wonder, roves.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,rapt
19968,wreak,Verb,Misspelling of reek, intransitive,"2007, Bruce Morse, Forgive Myself She wreaked of liquor. She also wreaked of anger, despair and unsatisfied sexuality, all mixed together.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,reek
20026,wreck havoc,Verb,Misspelling of wreak havoc.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,wreak havoc.
20174,wretch,Verb,Misspelling of retch.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,retch.
20179,wretched,Verb,Misspelling of retched.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,retched.
20188,wretches,Verb,Misspelling of retches.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,retches.
20190,wretching,Verb,Misspelling of retching.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,retching.
20489,writeing,Verb,Misspelling of writing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,writing.
20602,writter,Noun,Misspelling of writer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,writer.
18,b*llshit,Noun,Misspelling of bullsh*t.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bullsh*t.
703,bacculoviral,Adjective,Misspelling of baculoviral.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baculoviral.
814,baciloscopic,Adjective,Misspelling of bacilloscopic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacilloscopic.
815,baciloscopist,Noun,Misspelling of bacilloscopist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacilloscopist.
816,baciloscopy,Noun,Misspelling of bacilloscopy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacilloscopy.
1819,backpeddled,Verb,Misspelling of backpedaled; simple past tense and past participle of backpeddle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpedaled; simple past tense and past participle of backpeddle
1820,backpeddles,Verb,Misspelling of backpedals; Third-person singular simple present indicative form of backpeddle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpedals; third-person singular simple present indicative form of backpeddle
1821,backpeddling,Verb,Misspelling of backpedaling; present participle of backpeddle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpedaling; present participle of backpeddle
1917,backround,Noun,Misspelling of background.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,background.
2317,backup,Verb,Misspelling of back up.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,back up.
2460,baclophen,Noun,Misspelling of baclofen.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baclofen.
2461,baclovirus,Noun,Misspelling of baculovirus.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baculovirus.
2654,bacteriotrophic,Adjective,Misspelling of bacteriotropic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacteriotropic.
2661,bacteriovorous,Adjective,Misspelling of bacterivorous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacterivorous.
2662,bacteriovory,Noun,Misspelling of bacterivory.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bacterivory.
2878,bad wrap,Noun,Misspelling of bad rap.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bad rap.
2921,badest,Adjective,Misspelling of baddest.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baddest.
2995,badley,Adverb,Misspelling of badly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,badly.
3020,badmitten,Noun,Misspelling of badminton.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,badminton.
3347,bagpack,Noun,Misspelling of backpack.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpack.
3348,bagpack,Verb,Misspelling of backpack.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpack.
3349,bagpacker,Noun,Misspelling of backpacker.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpacker.
3350,bagpacking,Noun,Misspelling of backpacking.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpacking.
3351,bagpacking,Verb,Misspelling of backpacking.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,backpacking.
3774,bakers dozen,Noun,Misspelling of baker's dozen.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baker's dozen.
3892,balanaeopterid,Noun,Misspelling of balaenopterid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,balaenopterid.
3893,balancable,Adjective,Misspelling of balanceable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,balanceable.
4193,bale out,Verb,Misspelling of bail out., transitive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bail out.
4268,balistically,Adverb,Misspelling of ballistically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ballistically.
4273,balistocardiogram,Noun,Misspelling of ballistocardiogram.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ballistocardiogram.
4441,ball out,Verb,Misspelling of bawl out.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bawl out.
4786,balloonneer,Noun,Misspelling of ballooner.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ballooner.
4787,balloonneers,Noun,Misspelling of ballooners.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,ballooners.
5642,bandlimitness,Noun,Misspelling of bandlimitedness,,"2016, Nikolai Dokuchaev, On detecting and quantification of randomness for one-sided sequences, in arXiv[1]:We suggest some frequency based criterions of predicability based on bandlimitness and some approaches to quantification of randomness based on frequency analysis of two-sided and one-sided sequences.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bandlimitedness
6255,bankrupcy,Noun,Misspelling of bankruptcy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bankruptcy.
7456,baricenter,Noun,Misspelling of barycenter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,barycenter.
7998,barothropic,Adjective,Misspelling of barotropic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,barotropic.
8008,barotrophy,Noun,Misspelling of barotropy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,barotropy.
8355,barrista,Noun,Misspelling of barista.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,barista.
8356,barristas,Noun,Misspelling of baristas.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,baristas.
9020,basicly,Adverb,Misspelling of basically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,basically.
9060,basidomycete,Noun,Misspelling of basidiomycete.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,basidiomycete.
9062,basidospore,Noun,Misspelling of basidiospore.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,basidiospore.
9200,basipedal,Adjective,Misspelling of basipetal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,basipetal.
9804,bastocyst,Noun,Misspelling of blastocyst.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,blastocyst.
10116,bathocuprione,Noun,Misspelling of bathocuproine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bathocuproine.
10130,bathophenantroline,Noun,Misspelling of bathophenanthroline.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bathophenanthroline.
10147,bathrocuproine,Noun,Misspelling of bathocuproine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bathocuproine.
10306,batmitzvah,Noun,Misspelling of bat mitzvah,,"2015 July 18, A batmitzvah when youre older can feel like coming home, in The Guardian[1]:Would she consider an adult batmitzvah to get it right the second time round?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bat mitzvah
10949,bawble,Noun,Misspelling of bauble.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bauble.
12190,bearheaded,Adjective,Misspelling of bareheaded.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bareheaded.
12242,bearly,Adjective,Misspelling of burly,,"2010, Clydal Vania, On the Flight to Nowhere:All acting like nothing even happened at all. (Then, a half hour later) Boom! BOOOM!! (There's a poundin down at the door) As Jeanie goes ta answer it, as im in the kitchen getting cereal. As another Big bearly Man Comes barging in.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,burly
12309,beastial,Noun,Misspelling of bestial.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bestial.
12310,beastiality,Noun,Misspelling of bestiality.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bestiality.
12773,beautyful,Adjective,Misspelling of beautiful.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,beautiful.
12865,bebbistatin,Noun,Misspelling of blebbistatin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,blebbistatin.
13023,bechetogenic,Adjective,Misspelling of behcetogenic,,"2015 September 3, Molecular Dynamics Simulation Reveals the Selective Binding of Human Leukocyte Antigen Alleles Associated with Behet's Disease, in PLOS ONE[1], DOI:10.1371/journal.pone.0135575:Accordingly, the MICA-TM peptide is one of the candidate bechetogenic epitopes, where the self-antigen AAAAAIFVI could function as the antigen that triggers the T-cell receptor and develops to an autoimmune reaction.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,behcetogenic
13055,beckon call,Noun,Misspelling of beck and call.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,beck and call.
13235,becuase,Adverb,Misspelling of because.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,because.
13391,bedaquilline,Noun,Misspelling of bedaquiline.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,bedaquiline.
14946,begining,Verb,Misspelling of beginning.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,beginning.
14947,begining,Noun,Misspelling of beginning.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,beginning.
15781,beleive,Verb,Misspelling of believe.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,believe.
15782,beleived,Verb,Misspelling of believed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,believed.
15783,beleiver,Noun,Misspelling of believer,,"2005, Mike Ratliff, Walking the Walk by Faith, Baltimore: PublishAmerica, ISBN, page 92:They think the Spirit-led beleiver[sic] just trys[sic] harder than they do.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,believer
