Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
2254,half-past-six,Adjective,Incompetent," Malaysia, Singapore, Singlish, colloquial","2006 June 15, pluto, mkl= Pak Lah must prove hes not half-past six, in soc.culture.malaysia, Usenet:Whatever Mahathir's shortcomings were, he cannot be accused of being a half-past six leader. The problem with Pak Lah [] is that all the kings horses and all the kings men cannot prove that he is not one.",False,False,False,False
2260,half-pint,Noun,A small child., colloquial,,False,False,False,False
2348,half a mo,Noun,A brief time; a jiffy., colloquial,,False,False,False,False
2482,halfalogue,Noun,"half of a telephone conversation, overheard by a listener at one end", colloquial,,False,False,False,False
3376,ham radio,Noun,The hobby of amateur radio communication., colloquial,,False,False,False,False
4117,handbra,Noun,"The act of covering the nipples and areolae with the hands, sometimes used for modesty in photographic poses.", colloquial,,False,False,False,False
4904,hangar rash,Noun,"minor damage caused to an aircraft caused by collisions with a hangar, structures, or another aircraft.", colloquial,,False,False,False,False
5031,hangman's fracture,Noun,A fracture of both pedicles of the epistropheus., colloquial,,False,False,False,False
5088,hangy-downs,Noun,"The parts of anything that hang down, such as tassels", colloquial,"2002, Colin Fletcher, Clem L. Rawlins, The Complete Walker IV (page 145) With the divider removed or disengaged, the hangy-downs that attach it can get caught up in the loading process. So it goes. 2007, Pat Lorett, To-1944: Oklahoma Farm Life, page 94:Next night, I took a small bucket with some rocks in it, sure enough there was Bulley and all the pond cows up to their hangy-downs in the muddy water. 2011, Tim LaHaye, Jerry B. Jenkins, Glorious Appearing: The End of Days Leon was in his most resplendent, gaudiest, Day-Glo getup, including a purple felt fez with multiple hangy-downs and a cranberry vestment with gold collar, appliqud with every religious symbol known to man []",False,False,False,False
5128,hanky,Noun,Abbreviation of handkerchief., colloquial,,False,False,False,False
5166,hant,Noun,A ghost; a supernatural being," US, colloquial, chiefly African American Vernacular","1907, Harold Bell Wright, New York: A.L. Burt, The Shepherd of the Hills, Chapter I, p. 20,[1] [] Say, Mister, did you ever see a hant? The gentleman did not understand. A hant, a ghost, some calls em, explained Jed. 1934, Cecile Hulse Matschat, Suwannee River: Strange Green Land, New York: The Literary Guild of America, Chapter Three, p. 52,[2] [] he shivered as though a hant had touched him with its ghostly fingers, for night was near and he was alone in a depth of the swamp where he had never been before. 1967, Richard M. Dorson, American Negro Folktales, Greenwich, Connecticut: Fawcett, Spirits and Hants, p. 213,[3] The term hant covers all malevolent and inexplicable sights and sounds. Primarily hants protect buried treasure and linger about ghoulish death spots. 1969, Maya Angelou, I Know Why the Caged Bird Sings, New York: Bantam, 1971, Chapter 22, p. 140,[4] Naturally, I believed in hants and ghosts and thangs. Having been raised by a super-religious Southern Negro grandmother, it would have been abnormal had I not been superstitious.",False,False,False,False
5492,happy as a lark,Adjective,Very happy (sometimes with the extra connotations of being carefree or unaware of grimmer realities)," simile, colloquial","She's happy as a lark with her ten dollar pay raise, even though the long-term prospects for the business are not good.",False,False,False,False
5497,happy birthday,Verb,To wish (someone) a happy birthday," colloquial, transitive",(Can we add an example for this sense?),False,False,False,False
5550,happy snap,Noun,A photograph," colloquial, lighthearted",I took a happy snap of the class standing in front of the museum.,False,False,False,False
6059,hard time,Noun,Difficulties; a difficult time; trouble," colloquial, countable",I had a hard time putting the self-assembly furniture together without a manual.,False,False,False,False
6060,hard time,Noun,A prison term," colloquial, uncountable",Jack got hard time for his part in the robbery.,False,False,False,False
6063,hard up,Adjective,Lacking money; impecunious; in financial difficulties, colloquial,"1886, Jerome K. Jerome, Idle Thoughts of an Idle Fellow, On being hard up I can speak with authority on the subject of being hard up. I have been a provincial actor. If further evidence be required, which I do not think likely, []",False,False,False,False
6064,hard up,Adjective,Lacking anything, colloquial,We were hard up for amusements.,False,False,False,False
6065,hard up,Adjective,Desperate," colloquial, by extension",Dating him? She must be hard up.,False,False,False,False
6072,hard yakka,Noun,"hard work 1988, Tom Cole, Hell West and Crooked[1], page 247:The men who did all the hard yakka believed in a short cut shoot the bastards; it was cheaper and easier"," Australia, New Zealand, colloquial","1991, Kim Beazley, Australian House of Representatives[2]: somebody sits down and does the solid, hard yakka of talking his way through with the waterside workers and with the union movement generally 1998, Keith B. Saunders, Myall Road[3], page 37:At the age of sixteen, boy it was hard yakka, pouring fifty ton of red hot molten gun metal from the big firebrick lined oil furnace almost every day of the working week.",False,False,False,False
6237,hardish,Adjective,Quite hard; somewhat hard., colloquial,,False,False,False,False
6780,harp,Noun,A harmonica., colloquial,,False,False,False,False
7262,hashhouse,Noun,A cheap diner or eating-house," US, colloquial","1943, Raymond Chandler, The High Window, Penguin 2005, p. 86: We went out about three-thirty or so to get something to eat at the hashhouse around the corner, Hench said. 1946, Mezz Mezzrow and Bernard Wolfe, Really the Blues, Payback Press 1999, p. 88: In the big town, no job, has to deal 'em off the arm in hashhouse again, sad.",False,False,False,False
7353,hasta,Verb,Third-person singular simple present indicative form of hafta: Contraction of has to.; is required to He hasta visit the doctor., colloquial,,False,False,False,False
7520,hatchet man,Noun,"Someone who carries out brutal and unpleasant duties on behalf of another, such as firing dead wood employees"," colloquial, idiomatic","After the layoffs, he gained a reputation as a hatchet man and ended up eating lunches alone.",False,False,False,False
7670,hatfish,Noun,"Synonym of halibut 1885, PROCEEDINGS OF THE AMERICAN PHILOSOPHICAL SOCIETY:hanawasutt: hatfish or halibut 1917, Railroad Men - Volume 31, page 137:Noah didn't realize when he stayed on the job-he was then about 600 years old and built the ark and drove the animals in two by two, the hatfish and the kangaroo he didn't realize he was laying the foundation for an occupation for old men in New York, several years later", colloquial,"2002, Mid Atlantic Fly Fishing Guide, page 11:My Side of the River is a meditation on a sport and a region, a song of praise to the natural wonders of the Catskills an angling Mecca where brook trout hide in ""medicine places,"" and where ""hatfish"" and ""blueberry trout"" can reward the patient fisher.",False,False,False,False
7783,haul,Verb,To haul ass (go fast)," intransitive, US, colloquial","How fast was he goin? / I dont know exactly, but he mustve been haulin, given where he landed.",False,False,False,False
7797,haul one's ashes,Verb,"To move someone's body, to move away", colloquial,"1996, Matt Braun, Bloody Hand, St. Martin's Press, ISBN, page 222, Now ye and yore boys jest haul yore ashes and start makin' tracks back to the Yellowstone. 2001, William W. Johnstone, Code of the Mountain Man, Pinnacle Books, ISBN, page 265, ""Then leave, you yeller-belly!"" Luttie said. ""You're paid up. Haul your ashes."" ""I believe I'll just do that little thing. I'm pullin' out...."" 2002, Matt Braun, Hangman's Creek, St. Martin's Press, ISBN, page 9193, Tate uncorked a haymaker, and Starbuck ducked low, belted him in the gut.... The impact buckled Tate.... He was out cold.... ""Anybody [referring to Starbuck] that can haul Sam Tate's ashes is my kinda of man....""",False,False,False,False
8024,have a clue,Verb,To be knowledgeable about a topic or situation., colloquial,,False,False,False,False
8026,have a couple,Verb,"To drink enough alcohol to be slightly or moderately drunk 1992 Wesley Gibson, Shelter, Harmony Books, p144 He's kind of funny and likes to play the guitar when he's had a couple", colloquial,"2005 Fay Freimuth, A Multitude of Mercies, iUniverse, p155 It's like he sees me as a woman once he's had a couple. 2008 Andrew Fusek Peters Polly Peters, The Rock from the Sky, Evans Brothers, p41 For even the puniest, wouldnt know a muscle if it shook his hand at a party and said Hello, Im Mister Bicep, foul-mouthed, inconsiderate, insensitive, isnt a feeling what you do with your hands? oaf once he's had a couple (and he is dreaming of coupling) voila!",False,False,False,False
8035,have a few,Verb,"To drink enough alcohol to be slightly or moderately drunk 1983 Jaan Kross, The Rock from the Sky, p118 'Course, once he's had a few, the old man'll gab the hind leg off a donkey", colloquial,"1999 John Kaye, Stars Screaming, Atlantic Monthly Press, p119 ""Are you drunk?"" / ""I've had a few."" / ""You sound drunk,"" Maria said. 2004 Robert W. Wood, The Weeds of God, Omonomany, p68 I drink to be exciting. It seems I say the funniest things when I've had a few. 2007 James D. McCallister, King's Highway, Screecher Creature, p28 The phone at the lake house rings and rings, until my father's voice, very groggy it's the way he sounds once he's had a few is finally heard.",False,False,False,False
8140,have it in for,Verb,To be very angry with; to have a grudge against; to intend revenge against," transitive, colloquial",My boss must really have it in for me; that was the third lecture this week!,False,False,False,False
8162,have on,Verb,To trick or deceive deliberately; to play a prank on," Britain, Australia, New Zealand, colloquial, transitive",Are you having me on?,False,False,False,False
8186,have one's head screwed on,Verb,To be a sensible thinker capable of making sound decisions., colloquial,,False,False,False,False
8204,have one's tubes tied,Verb,To undergo a tubal ligation," colloquial, medicine",My sister had her tubes tied after her fifth pregnancy.,False,False,False,False
8237,have someone by the short and curlies,Verb,to exercise total control over someone.," idiomatic, colloquial",,False,False,False,False
8240,have someone going,Verb,To temporarily convince someone of a falsehood, colloquial,You had me going for a minute there when you said Jimmy Wales had been asking for me.,False,False,False,False
8241,have someone going,Verb,"To cause someone to be excited, aroused, or upset", colloquial,"When he was lying still on the field, he really had me going. I was afraid he was dead.",False,False,False,False
8242,have someone on toast,Verb,"To have somebody in one's power, or in a compromising or helpless position"," colloquial, idiomatic","2011, Michael Bowen, Service Dress Blues: A Rep Melissa Pennyworth Mystery, page 102:Every crime commentator on cable news will have him on toast.",False,False,False,False
9741,heah,Adverb,"Eye dialect spelling of here, representing African American Vernacular English."," US, historical, colloquial",,False,False,False,False
9742,heah,Adjective,"Eye dialect spelling of here, representing African American Vernacular English."," US, historical, colloquial",,False,False,False,False
9828,health warning,Noun,An indication or admission that an opinion might be biased, colloquial,"As I am a member of that political pary, my views must come with a health warning.",False,False,False,False
9905,heap,Noun,A dilapidated place or vehicle, colloquial,"1991 May 12, ""Kidnapped!"" Jeeves and Wooster, Series 2, Episode 5: Chuffy: It's on a knife edge at the moment, Bertie. If he can get planning permission, old Stoker's going to take this heap off my hands in return for vast amounts of oof. My first car was an old heap.",False,False,False,False
9906,heap,Noun,"A lot, a large amount Thanks a heap!", colloquial,,False,False,False,False
9942,heaps,Adverb,"Very much, a lot I love him heaps.", colloquial,,False,False,False,False
9968,hear the end of it,Verb,"To cease to be told about, or nagged because of, something"," idiomatic, colloquial","If I spilled wine on their new carpet, I'd never hear the end of it.",False,False,False,False
10793,heaves,Noun,A period of retching, colloquial,"I have the dry heaves, I rather just throw up and get it over with.",False,False,False,False
10855,heavy,Adverb,very," India, colloquial",,False,False,False,False
11076,heckuva,Adjective,Heck of a; extreme, colloquial,They had a heckuva row over where to spend the weekend.,False,False,False,False
11230,hedge-hop,Verb,To fly low in an aircraft, colloquial,"1977, John Le Carr, The Honourable Schoolboy, Folio Society 2010, p. 248: He said he embarked on his journey for the Mainland, chickened out and hedge-hopped home over Laos ducking the radar screens.",False,False,False,False
12434,hellscape,Noun,"An exceptionally unpleasant, disagreeable, or harsh place or thing", colloquial,"2015 August 14, Chris Eggertsen, Miley Cyrus just got really honest about the hellscape that was 'Hannah Montana', in HitFix[2]:Miley Cyrus just got really honest about the hellscape that was ""Hannah Montana""",False,False,False,False
12446,helluva,Adjective,hell of a; extreme, colloquial;; A,They had a helluva row over where to spend the weekend. Where were you? - Lost in Paris. - Wow! Helluva place to get lost!,False,False,False,False
12447,helluvalot,Noun,A very large amount, colloquial,"1999, E. L. Doctorow, Christopher D. Morris, Conversations with E. L. Doctorow (page 29) I think that, reduced to a very simple statement, it means a helluvalot to me whether Auschwitz actually happened or was simply imagined by someone. 2011, Elisa Paige, Killing Time Struggling into a sitting position, I clamped both hands over my shredded thigh. There was a helluvalot of blood, but it was pouring, not pumping, which meant the bastard missed the artery.",False,False,False,False
15242,hereish,Adverb,"Near here, near this place.", colloquial,,False,False,False,False
15640,herp,Noun,A reptile or amphibian., colloquial,,False,False,False,False
15846,het up,Adjective,Excited or agitated; heated up, colloquial,"He was het up about his chest pains. 1914, Edgar Rice Burroughs, The Mucker[1], HTML edition, The Gutenberg Project, published 2009:""I reckon,"" he said, directing his remarks toward no one in particular, ""that we've all been rather hasty in this matter, being het up as we were with the strain of what we been through an' so it seems to me",False,False,False,False
17863,hiam,Adjective,Of food: hot and spicy," Singapore, colloquial","2011 Aug, STILL CRAZY AFTER ALL THESE YEARS!, in suituapui.wordpress.com[1], retrieved 12 August 2016:At best, it was just so-so nothing like what we would cook for ourselves at home. It was not hiam enough probably from the lack of ginger or ginger juice and there was insufficient wine.",False,False,False,False
18638,high as a kite,Adjective,"Very much under the influence of drugs, extremely high."," simile, colloquial",,False,False,False,False
18648,high blood pressure,Noun,Synonym of hypertension (abnormally high blood pressure)," pathology, colloquial",,False,False,False,False
18695,high doh,Noun,A state of great agitation," Scotland, Ireland, colloquial","1995, Alan Warner, Morvern Callar, Vintage 2015, p. 27: Youve been on the ran dan you couple of wee tinkers and your mother's up to high doe.",False,False,False,False
18759,high muckamuck,Noun,"A person in a position of power, authority, or status"," Canada, US, colloquial","[from 19th c.] 1993, TC Boyle, The Road to Wellville, Penguin, published 1994, page 94:He would become well when he reformed his eating habits and submitted himself to the regimen prescribed by Dr. John HArvey Kellogg and the high muckamucks of health.",False,False,False,False
19772,hipoisie,Noun,"hipsters collectively 2015 August 13, Stephen Holden, Review: Mistress America, a Noam Baumbach Comedy on Getting By in a Backbiting World, in New York Times[1]:This future eatery, Moms, is a combination bistro, hair salon, art gallery and homey retreat for the hipoisie.", colloquial,,False,False,False,False
19991,hipshot,Adjective,Standing with one hip lower than the other," US, colloquial","2006, Thomas Pynchon, Against the Day, Vintage 2007, p. 686: No degree of the allegorical avoided an excuse to present an impudently hipshot youth, or a captive maiden in some appealing form of restraint",False,False,False,False
20194,hissable,Adjective,Capable of being pronounced with a hiss, colloquial,"2015, Cathy Elliott, A Stitch in Crime Thea could almost hiss out the name. In fact, the mayor's name was quite hissable.",False,False,False,False
20195,hissable,Adjective,Deserving to be hissed or booed; villainous, colloquial,"1890, Parry's Monthly Magazine, volume 6, page 29:The French apply the adjective sifflable (hissable) to bad plays and bad actors.",False,False,False,False
20217,hissy-fit,Noun,A fit of bad temper; a tantrum.," colloquial, US",,False,False,False,False
20294,histo,Noun,Histoplasma.," medicine, colloquial",,False,False,False,False
20295,histo,Noun,Histoplasmosis.," medicine, colloquial",,False,False,False,False
20442,histopath,Noun,Histopathology.," medicine, colloquial",,False,False,False,False
20443,histopath,Adjective,Histopathological.," medicine, colloquial",,False,False,False,False
20683,hit,Verb,To briefly visit," transitive, colloquial",We hit the grocery store on the way to the park.,False,False,False,False
20700,hit,Noun,A dose of an illegal or addictive drug, colloquial,Where am I going to get my next hit?,False,False,False,False
20751,hit it big,Verb,"To have great success I wasn't expecting it to work, but I hit it big when I tried the new approach."," idiomatic, colloquial",,False,False,False,False
20793,hit the bottle,Verb,"To drink alcohol steadily and in excess, particularly in response to a setback"," idiomatic, colloquial",He's been hitting the bottle hard since his wife left him.,False,False,False,False
20991,hitty-missy,Adjective,"Inconsistent, unpredictable, sometimes succeeding and sometimes failing: hit-or-miss, hit-and-miss.", colloquial,,False,False,False,False
21307,hobbyhorsical,Adjective,"Pertaining to, or having, a hobby or whim; eccentric; whimsical.", colloquial,,False,False,False,False
21494,hocus-pocus,Verb,To cheat," colloquial, transitive",(Can we find and add a quotation of L'Estrange to this entry?),False,False,False,False
21948,hokey,Adjective,"phony, as if a hoax; noticeably contrived; of obviously flimsy credibility or quality When asked for his book report, Chad came up a series of hokier and hokier excuses, until he finally admitted that he hadnt done it at all"," US, colloquial","I thought the bargain-priced windshield wiper blades were a little hokey when I saw their cheap packaging, but when they flew off the end of the wiper during a rainstorm, I knew for sure.",False,False,False,False
21949,hokey,Adjective,"corny; overly or unbelievably sentimental Terry hated going to the cinema with Pat, as Pat always chose hokey romantic comedies that made Terry want to gag."," US, colloquial",,False,False,False,False
22031,hold-up,Noun,A delay or wait, colloquial,What is the hold-up?,False,False,False,False
22037,hold-ups,Noun,Women's stockings designed to be worn without suspenders," Britain, colloquial, plural only","2007, Lisa Hilton, ""I cheated..."", The Observer, 8 Jul 07: Yet the conventions of cheating possess an odd kind of romance, of the love affair perpetually stalled in its first stages, when no one on the platform at Paddington knows you're only wearing hold-ups under your mac and you can briefly return to the drama of being the woman you thought had died of boredom somewhere on the thousand-and-eleventh trip to Waitrose.",False,False,False,False
22127,hold the purse strings,Verb,To be in control of spending; to have financial power and responsibility," idiomatic, colloquial","1787, James Madison, The writings of James Madison: comprising his public papers and his private correspondence..., page 158:The other branch was more immediately the representatives of the people, and it was a maxim that the people ought to hold the Purse-strings. 1985, Jerome Hellmuth, Coping with parents, page 62:The power structure of the family is being shared by wives and husbands, mothers and fathers. Both hold the purse strings.",False,False,False,False
22290,hole-in-the-wall,Noun,An automated teller machine (ATM).," colloquial, chiefly Britain",,False,False,False,False
22299,hole in the head,Noun,Something very undesirable or unwanted.," colloquial, in similes",,False,False,False,False
22518,hollow,Adverb,"Completely, as part of the phrase beat hollow or beat all hollow.", colloquial,,False,False,False,False
23271,homeboy,Noun,"Someone, particularly a male acquaintance, from ones hometown.", colloquial,,False,False,False,False
23272,homeboy,Noun,A close friend or fellow member of a youth gang.," colloquial, African American Vernacular",,False,False,False,False
23273,homeboy,Noun,A person., colloquial,,False,False,False,False
23599,homeskillet,Noun,A close friend; homie; homeboy., colloquial,,False,False,False,False
23765,homo,Noun,Clipping of homosexual," colloquial, often derogatory","1938, Cecil Day Lewis, Starting point[1], page 127:""... He's a homo.""""My dear Theo, at my age one can't worry about little details like that. Besides, he's got such a nice voice."" I heard that he's a homo, but he hasn't come out of the closet yet.",False,False,False,False
23767,homo,Adjective,Of or pertaining to homosexuality.," colloquial, sometimes derogatory",,False,False,False,False
24873,honest,Adverb,Honestly; really, colloquial,"It wasnt my fault, honest.",False,False,False,False
25222,honkynut,Noun,"The fruit of a bloodwood of Western Australia, Corymbia calophylla"," Australia, colloquial","2007, Craig Silvey, Jasper Jones, ALlen Unwin 2007, p. 129: So I sighed and turned and kicked a honkynut as hard as I could.",False,False,False,False
25510,hoof,Verb,To walk., colloquial,,False,False,False,False
25512,hoof,Verb,"To kick, especially to kick a football a long way downfield with little accuracy."," colloquial, football (soccer), transitive",,False,False,False,False
25588,hook-ups,Noun,"A pair of miniature valves right next to each other on a wall, connecting through the wall to the household plumbing, used to provide water to a washing machine", colloquial,"(They are usually red and blue, with the red one delivering hot water and the blue one delivering cold water.)",False,False,False,False
25792,hoopy,Adjective,Shaped like a hoop, colloquial,big hoopy earrings,False,False,False,False
25872,hootin' tootin',Adjective,Of or pertaining to hooliganism, colloquial,We'll have a hootin' tootin' gay ol' time!,False,False,False,False
25890,hoover up,Verb,"To suck (something) into a vacuum cleaner, irrespective of brand Don't worry about the mess on the carpet - I'll hoover it up later."," transitive, colloquial",,False,False,False,False
25891,hoover up,Verb,"To eat (food) quickly, especially by taking it into the mouth directly from the plate rather than using cutlery."," colloquial, idiomatic",,False,False,False,False
25892,hoover up,Verb,To avidly absorb something as if by a vacuum cleaner," transitive, colloquial, figuratively","2012, The Economist, 20th Oct 2012 The rise of the yuan: Turning from green to red [] a deputy governor of Chinas central bank pointed out that China no longer hoovers up dollar reserves with its past abandon.",False,False,False,False
25948,hop off,Verb,To alight., colloquial,,False,False,False,False
26003,hopeium,Noun,A clinging to unreasonable or unfounded hopes.," colloquial, derogatory",,False,False,False,False
26306,hormonal,Adjective,Of or pertaining to the menstrual cycle., colloquial,,False,False,False,False
26312,hormone,Verb,To treat with hormones.," transitive, colloquial",,False,False,False,False
26509,hornify,Verb,To make horny; to excite sexually; to arouse," transitive, colloquial","2005, Jeff Harris, Fay and Eddy, page 88:The air and the water hornified him. Then he met her. The sun was making her horny, and the sunset got her horny, and the moon, and the trees and the birds, they all got her horny []",False,False,False,False
26722,horror,Noun,A nasty or ill-behaved person; a rascal or terror, colloquial,The neighbour's kids are a pack of little horrors!,False,False,False,False
27718,hot as Hades,Adjective,extremely hot; hot as hell; hot as blazes," simile, colloquial",,False,False,False,False
27722,hot as hell,Adjective,Extremely hot (all senses)," simile, colloquial",,False,False,False,False
27968,hot stuff,Noun,An attractive person," idiomatic, colloquial","(often used as a come-on or pickup line) Hey, hot stuff, wanna dance?",False,False,False,False
27969,hot stuff,Noun,Something excellent or exciting," idiomatic, colloquial",Both teams think they're hot stuff this year.,False,False,False,False
28942,housey,Adjective,Resembling or characteristic of house music; houselike, colloquial,"1990 August 31, Bill Wyman, Bringing the noise: Public Enemy on the front lines, in Chicago Reader[1]:Along with a housey bass beat, it makes one of the most astonishing dance tracks you've ever heard.",False,False,False,False
29191,howling,Adjective,Used as an intensifier a howling success, colloquial,,False,False,False,False
29493,hudwit,Noun,A Hudsonian godwit., colloquial,,False,False,False,False
29558,huffing,Noun,The act of inhaling psychoactive inhalants., colloquial,,False,False,False,False
30485,humpee,Noun,One who is humped., colloquial,,False,False,False,False
30557,hunch,Verb,"To have a hunch, or make an intuitive guess"," intransitive, colloquial","2010, Max Gunther, The Luck Factor People who are instinctive hunchers go through some such process at every decision-making point of their lives. It is likely that children often make decisions and discern truths by hunching.",False,False,False,False
30567,huncher,Noun,"One who has hunches, or makes intuitive guesses", colloquial,"2010, Max Gunther, The Luck Factor People who are instinctive hunchers go through some such process at every decision-making point of their lives. It is likely that children often make decisions and discern truths by hunching.",False,False,False,False
30631,hung,Adjective,"Of a computer or similar device, receiving power but not functioning as desired; working very slowly or not at all"," computing, colloquial",The condition is often corrected by rebooting the computer.,False,False,False,False
30669,hunger knock,Noun,Sudden fatigue as a result of glycogen depletion from not having taken in enough nutrition.," cycling, colloquial",,False,False,False,False
30783,hunt down,Verb,To find with difficulty," transitive, colloquial","I managed to hunt down a surviving copy of the magazine. 2013 July 26, Nick Miroff, Mexico gets a taste for eating insects, in The Guardian Weekly, volume 189, number 7, page 32:The San Juan market is Mexico City's most famous deli of exotic meats, where an adventurous shopper can hunt down hard-to-find critters such as ostrich, wild boar and crocodile.",False,False,False,False
31191,husband-in-law,Noun,Another husband of one's wife, colloquial,"Typically used in cases of divorce and subsequent remarriage. 2002, John Hanson Mitchell, The Wildest Place on Earth: Italian Gardens and the Invention of Wilderness, page 38:the collection of people who would gather in either of the two houses for Christmas and Thanksgiving, and sometimes again in summer. This collection involved former mothers-in-law, former husbands, ex-wives of former husbands, and doddering uncles from distant marriages, as well as, of course, the various and sundry children and dogs (dogs-in-law as one family member calls them) of the now recombined families. In the process, I believe, we were responsible for the creation of a new American family relativethe wife-in-law, or the husband-in-law. 1908, George Barr McCutcheon, Harrison Fisher, The Man from Brodney's, page 148:""Your plan provides Browne with two charming wives and gives me but one. [] "" ""But, my lord,"" said Saunders, ""doesn't the plan give Lady Deppingham two husbands? It's quite a fair division."" ""It would make Lord Deppingham my husband-in-law, I imagine,"" said Drusilla quaintly. ""I've always had a horror of husbands-in-law."" ""And you would be my wife-in-law,"" supplemented Lady Agnes. ""How interesting!""",False,False,False,False
31333,hussy up,Verb,"To dress so as to be more sexually attractive, often applying excessive makeup or wearing revealing clothing"," intransitive, colloquial, derogatory","Look at her, all hussied up with her makeup and fishnet stockings! For shame!",False,False,False,False
32879,hydrophobia,Noun,A morbid fear of water; aquaphobia," psychology, colloquial","[1998, Reese Palley, HydroPhobias, in Unlikely Passages, Dobbs Ferry, N.Y.: Sheridan House, published 2002, ISBN, pages 39 and 40:[page 39] HydroPhobias begin on land long before casting off. But once at sea, fear is quickly lost in the joys and pleasures of the passage. [] [page 40] There are three HydroPhobias. The Big Three. Two of the Big Three are fears that prevent landlubbers from becoming sailors. The third is primal and common to all mankind. The Big Three are 1) Fear of Flatland, 2) Fear of Being with Self, and 3) The Fear of Bogeymen.]",False,False,False,False
34041,hyper,Adjective,hyperactive, colloquial,,False,False,False,False
34043,hyper,Noun,hyperspace," colloquial, science fiction",,False,False,False,False
38071,hypothec,Noun,Everything; the whole lot, colloquial,"...saddle and all, the whole hypothec turned round and grovelled in the dust below the donkeys belly.",False,False,False,False
569,Japanese pizza,Noun,"A pizza where the toppings, and sometimes the sauce and cheese replacements, are of Japanese ingredients and flavours.", colloquial,,False,False,False,False
907,Jesus fish,Noun,"The ichthys, a symbol of a fish made from two intersecting curved lines, representing Christianity.", colloquial,,False,False,False,False
715,Hank Marvin,Adjective,Starving; very hungry., colloquial,,False,False,False,False
724,Hannibal Lecter mask,Noun,A mask that covers the lower part of a person's face to prevent biting, colloquial,"2008, Men's Vogue (volume 4) Cheerleaders with pom-poms and Hannibal Lecter masks take the stage and flash the crowd in unison [] 2012, John Steiner, Snowflake Girl: Book 2, page 78:Think we're eventually gonna have to get one of those Hannibal Lecter masks from an S and M boutique. Right now we got to keep his head still.",False,False,False,False
1053,Hawkespeak,Noun,The type of convoluted and prolix spoken diction of former Prime Minister Bob Hawke.," Australian politics, colloquial, derogatory",,False,False,False,False
1100,Heathrow injection,Noun,"The phenomenon of rapid weight gain experienced by a non-British person upon settling in London, attributed to a busy schedule encouraging the consumption of convenience food"," Australia, New Zealand, colloquial","2001 November 14, Sean Byrne, who's no.1 - the solution, in rec.sport.rugby.union, Usenet:Obviously the Heathrow injection is a recent phenomenon then?:) 2005 May 31, Shabby, Roles Responsibilities in Hippy's absence., in aus.bicycle, Usenet:Drink after work, catch the tube home and eat curry.So what weight are you up to after your Heathrow Injection? 2006, Kevin McCallum. In Search of South Africa's Perfect Woman, Two Dogs, 20062006, ISBN, page 164: For instance, I had a girlfriend who had just come back from England and was still recovering from the Heathrow injection. 2007 May 24, Robert Atkins, Chock's gig review: Howling Bells at The Metro, Sydney, 11.05.2007, in alt.music, Usenet: [] the last time I'd seen them in Australia I felt an aching need to feed her a sandwich but I saw her on Spicks Specks the other week and the ""Heathrow Injection"" has done her good.",False,False,False,False
1154,Hebrew,Noun,Unintelligible speech or writing.," uncountable, colloquial",,False,False,False,False
1814,Hispanic,Adjective,"Of or relating to a Spanish-speaking people or culture, as in Latin America", colloquial,"Houses in New Mexico, California and Florida exhibit a strong Hispanic architectural influence.",False,False,False,False
1815,Hispanic,Adjective,mestizo., colloquial,,False,False,False,False
1818,Hispanic,Noun,A mestizo., colloquial,,False,False,False,False
2369,Hughligan,Noun,"A political supporter of Hugh Cecil, 1st Baron Quickswood."," historical, colloquial",,False,False,False,False
523,eager beaver,Noun,One (especially a child) who is very excited or enthusiastic to begin a task.," idiomatic, colloquial",,False,False,False,False
826,early mark,Noun,"The permission to leave early (from class, school, workplace, etc.) before the scheduled end time; an early finish"," chiefly New South Wales in Australia, colloquial","2005, Big night at the Dick Pratts, in Sydney Morning Herald[1]: The former PBL boss let slip in court this week that he needed an early mark yesterday to attend ""a dinner"" with the PM. 2012, Morale of the story, in Sydney Morning Herald[2]: There's nothing like an early mark for staff morale. Back in the days when I was living in a small rural town and writing for the local rag, my boss had a habit of calling it quits at 4pm and taking his staff across the road for a few drinks. 2014, Cate Ellink, Secret Confessions: Sydney Housewives - Lana, Harlequin Enterpises AU (ISBN) I'm sure Meagan won't mind giving you an early mark. Lana wanted to take him home. 2015, After the storm: the lessons and the future threats, in Sydney Morning Herald[3]: It drove the Premier to give the masses an early mark. Get home early and beat the storm, he said at that first news conference, because there was worse to come. 2017, Eels applaud Arthur's plea for early mark, in SBS News[4]: Parramatta players have applauded coach Brad Arthur's plea for bosses to give employees an early mark to ensure a blockbuster NRL crowd for the early Friday clash with Newcastle. 2018, Annita Katee, Already getting an early mark! Roxy Jacenko picks up son Hunter, 3, in her $550,000 Bentley at midday after his second day of school, in Daily Mail Australia[5]: And Roxy Jacenko was thrilled to be reunited with her little boy when he got an early mark from classes on Wednesday.",False,False,False,False
1132,earthly,Noun,A slightest chance (of success etc.) or idea (about something)," Britain, colloquial","1974, GB Edwards, The Book of Ebenezer Le Page, New York 2007, p. 315: Then I didn't have a chance when I stood you a drink? I said. Not an earthly! she said and laughed; but when I left she kissed me good-night.",False,False,False,False
1315,easily,Adverb,"Absolutely, without question"," colloquial, not comparable",This is easily the best meal I have eaten.,False,False,False,False
1440,easy-breezy,Adjective,laid-back and uncomplicated, colloquial,,False,False,False,False
