Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10345,participation,Noun,"The process during which individuals, groups and organizations are consulted about or have the opportunity to become actively involved in a project or program of activity.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,,process,,,,,,,,,,,,,,,,,
10524,partition,Noun,"An action which divides a thing into parts, or separates one thing from another",,(Can we date this quote?) William Shakespeare And good from bad find no partition.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,,action,,,,,,,,,,,,,,,,,
10554,partitioning,Noun,The act or result of dividing into partitions; an arrangement of partitions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or result,,act,or,result,,,,,,,,,,,,,,,
10733,party and play,Noun,Uninhibited sexual activity accompanied by the use of recreational drugs, sexuality,"2009 ISBN, Tim Brown, Sara McLafferty, Graham Moon, A Companion to Health and Medical Geography, page 198: Consider Steve, a 32-year-old Latino, someone interviewed as part of a larger study in Long Beach, CA, as he discusses his predilection toward identifying himself as HIV positive in party and play (drug and sex) situations []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,,activity,,,,,,,,,,,,,,,,,
10947,pas de deux,Noun,"A complicated relationship or process involving two entities, usually persons", figuratively,"1985, Roger Ebert, ""White Nights"" film review [1]: But ""White Nights"" has been made in a cynical world where it is actually believed that a dance movie will interest more people if it is also a thriller: a pas de deux between the CIA and the KGB, if you will. 2018, Alex Blasdel, Bowel movement: the push to change the way you poo in Guardian:[2] As the rectum fills with the products of digestion, it signals, through nerves running into the sacral region of the spinal cord, that defecation may be necessary. The internal and external anal sphincters then begin a culturally mediated pas de deux, the former pressing for release and the latter restricting discharge until the opportune moment.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,relationship or process,,relationship,or,process,,,,,,,,,,,,,,,
10956,pascalization,Noun,A method of preserving and sterilizing food through the use of high pressure,,"1996, Journal of Food Protection, volume 59, page 146:High isostatic pressure processing has been termed ""pascalization"" because it follows Pascal's principle. High isostatic pressure is instantaneously and uniformly transmitted throughout the pressure medium and the food product. 2014, Jatindra Kumar Sahu, Introduction to Advanced Food Process Engineering, page 152:It is also termed as hyperbaric pressure processing or ultra-high pressure or high-pressure processing (HPP) or pascalization. In HPP, a food is subjected to high-pressure in the range of 100 to 1000 MPa with or without heat in which pressure is instantaneousy and uniformly transmitted throughout the product irrespective of its size and geometry. 2016, Jose Manuel Recio, Jose Manuel Menendez, Alberto Otero de la Roza, An Introduction to High-Pressure Science and Technology, page 376:This type of high pressure applied at moderate temperatures is sometimes called pascalization because of its correlation with pasteurization (application of high temperatures at atmospheric pressure).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
11497,passionateness,Noun,A passionate act.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,passionate act ,,passionate,act,,,,,,,,,,,,,,,,
11560,passive iron,Noun,"Iron that has been subjected to the action of heat, strong nitric acid, chlorine, etc", chemistry,It is then not easily acted upon by acids.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,,action,,,,,,,,,,,,,,,,,
11630,passportization,Noun,The act by one country (chiefly Russia) of inducing residents of another country to take up the citizenship of (and possess a passport from) the first country.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act,,act,,,,,,,,,,,,,,,,,
11642,passthrough,Noun,The act or process of passing through as of a signal through a device or network as of increased costs through a business entity to its customers through increased prices,,"The airlines called the fuel surcharge a passthrough, but did not rescind it until well after fuel prices had returned to previous levels.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
11829,pastiche,Noun,"A postmodern playwriting technique that fuses a variety of styles, genres, and story lines to create a new form.", uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,playwriting technique,,playwriting,technique,,,,,,,,,,,,,,,,
11966,pastry,Noun,The act or art of making pastry.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or art,,act,or,art,,,,,,,,,,,,,,,
12353,paternalization,Noun,The act or process of paternalizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
12394,path,Noun,A method or direction of proceeding,,"Bible, Psalms xxv. 10 All the paths of the Lord are mercy and truth. Gray The paths of glory lead but to the grave.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method or direction,,method,or,direction,,,,,,,,,,,,,,,
12413,path tracing,Noun,A Monte Carlo method of rendering images of three-dimensional scenes such that the global illumination is faithful to reality., computer graphics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
12550,pathogeny,Noun,The generation and method of development of disease, medicine,The pathogeny of yellow fever is unsettled.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,generation and method,,generation,and,method,,,,,,,,,,,,,,,
12867,patriarchization,Noun,The act or process of patriarchizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
13187,pattern language,Noun,A structured method of describing good design practices within a field of expertise.," architecture, design, software",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
13196,patternation,Noun,"The act or result of forming a pattern, particularly of a spray from a nozzle",,"1948, The Journal of the Royal Aeronautical Society, volume 52, page 179:Therefore, ignoring for the time being patternation and related factors, they had been concerned also [] 1987, Pesticide Formulations and Application Systems[1], volume 7, page 160:Patternations were done to acquire swath widths for each pressure/height treatment. 2013, Ghasem G. Nasr, Industrial Sprays and Atomization: Design, Analysis and Applications[2], page 8:The names for the patternations in Figure 2.1 indicate shapes and symmetries, of the spray boundaries, but it is not possible to assume how droplet mass flux varies within the cross-section.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or result,,act,or,result,,,,,,,,,,,,,,,
13394,pauperization,Noun,The act or process of reducing to pauperism,,(Can we find and add a quotation of Charles Kingsley to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
13778,pay-as-you-go,Noun,"A payment method where credit is purchased in advance, used in small amounts and topped up when required", Britain,Used especially of mobile phones and transport ticketing.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,payment method,,payment,method,,,,,,,,,,,,,,,,
13838,pay per play,Noun,An online advertising method that plays an audio advertisement when the user visits a web page, Internet,The advertiser pays for each ad that is played in this way.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,advertising method,,advertising,method,,,,,,,,,,,,,,,,
14277,peacework,Noun,The art or process of negotiating peace,,"2006, Kathleen H. Dockett, G. Rita Dudley-Grant, C. Peter Bankart, Psychology and Buddhism: From Individual to Global Community Although Buddhist thinkers have been critical of all absolutes, including legal ones, the practical benefits of law as social contract are an important part of peacework by stabilizing social compromise. 2010, Laura Sjoberg, Sandra Via, Gender, War, and Militarism: Feminist Perspectives (page 159) In this new interpretation, not only did women possess a special obligation toward peace but they were also uniquely apt at peacework []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art or process,,art,or,process,,,,,,,,,,,,,,,
15707,pedophilia,Noun,Sexual activity between adults and children,,"1998, Kaufman, Andrew L., Cardozo, Cambridge, MA: Harvard University Press, ISBN, page 25:Fifteen months later, a committee of the congregation found that he had sexually abused several boys within the congregation. [] The fact that Alger committed pedophilia at the age of thirty-four casts a shadow over his subsequent yearning for relationships with boys and young men, but there is no evidence of any later misconduct. 2005, Carol Weiss Lewis, Stuart Gilman, The ethics challenge in public service: a problem-solving guide, 2 edition, San Francisco: Jossey-Bass, ISBN, page 88:Entire books have been written about the role of scandal in US politics (Garment, 1992). Offenses include smoking marijuana, hiring illegal aliens, plagiarizing, sexually harassing others, engaging in pedophilia, [] 2007, Oppenheimer, Todd, Read All about It -- but Where, Exactly?, in SFGate[1], Hearst Communications:It's quite another (a bad idea) to expect amateurs to figure out who is telling the truth about Iraq, or which priests have committed pedophilia. For more examples of usage of this term, see Citations:pedophilia.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,,activity,,,,,,,,,,,,,,,,,
15737,pedosexuality,Noun,Sexual activity between an adult and a child, uncommon,"2014, D. F. Swaab, We Are Our Brains: A Neurobiography of the BrainISBN: The idea that women can't be guilty of pedosexuality has been found to be a myth. Sexual abuse of children by women is usually perpetrated by mothers on their own offspring. For more examples of usage of this term, see Citations:pedosexuality.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,,activity,,,,,,,,,,,,,,,,,
16014,peer editing,Noun,"a teaching technique in which students read, and comment on each other's written work",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,teaching technique,,teaching,technique,,,,,,,,,,,,,,,,
16021,peer review,Noun,"The scholarly process whereby manuscripts intended to be published in an academic journal are reviewed by independent researchers (referees) to evaluate the contribution, i.e",,"the importance, novelty and accuracy of the manuscript's contents. 2006, National Institute for Literacy, What is Scientifically Based Research?, page 2:Peer review [...] happens in two ways. In one method, a paper submitted for publication in a peer-reviewed journal is examined by other scientists in the field before an editor (usually an expert in the field) passes judgment on it. The second method is review by an independent panel of experts who, using rigorous criteria, determine whether the findings of the paper are credible. 2019 April 25, Samanth Subramanian, Hand dryers v paper towels: the surprisingly dirty fight for the right to dry your hands, in The Guardian[1]:It isnt easy to know what to make of these studies. Many undergo peer review, but an experiment can be structured in a way that favours a particular outcome and still be valid science.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,,process,,,,,,,,,,,,,,,,,
16314,pejoration,Noun,The act or process of becoming worse; worsening or degeneration.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
16325,pejority,Noun,pejoration; process of making or becoming worse,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,pejoration ; process,,pejoration,;,process,,,,,,,,,,,,,,,
16513,pelletization,Noun,The act or process of pelletizing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
16995,pencil test,Noun,"A method of determining racial identity, based on how easily a pencil pushed through a person's hair can be removed."," South Africa, historical",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
17154,penectomy,Noun,the procedure to remove the penis, surgery,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,procedure,,procedure,,,,,,,,,,,,,,,,,
17804,pentachrome,Noun,A complex staining procedure that stains various parts of cells different colours., cytology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,staining procedure,,staining,procedure,,,,,,,,,,,,,,,,
18600,pep rally,Noun,An extracurricular school activity in which students gather to express support for the school sports team before a game,,"2010, Douglas E. Foley, Learning Capitalist Culture: Deep in the Heart of Tejas, ISBN, page 28:Students, whether they liked football or not, looked forward to Friday afternoons. Regular seventh period classes were let out early to hold a mass pep rally to support the team. 2012, Monty Newport, Tuff Guy: The Story of a Lost and Found Dog in Alabama, ISBN, page 31:It was at the pep rally for UNA's first football game, their freshman year, when Mary Beth and Dwayne met. 2017, Jane Wilkinson, Laurette Bristol, Educational Leadership as a Culturally-Constructed Practice, ISBN:At a pep rally we were screaming and stuff and he was, Guys quiet down or there's not going to be another pep rally.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,school activity,,school,activity,,,,,,,,,,,,,,,,
19156,perceptanalysis,Noun,A method of analysis for the Rorschach test invented by Zygmunt A,,Piotrowski.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
19274,percipiency,Noun,"The faculty, act or power of perceiving; perception",,Elizabeth Barrett Browning But rather coupled darkly and made ashamedBy my percipiency of sin and fallIn melancholy of humiliant thoughts.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"faculty , act or power",,faculty,",",act,or,power,,,,,,,,,,,,,
19377,percutaneous coronary intervention,Noun,A non-surgical method of treating stenosis of the coronary arteries found in coronary artery disease., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
19508,perenniation,Noun,The process or property of living for more than one year, botany,"2000, Neal R. Spencer, Proceedings of the X International Symposium on Biological Control:Rees et al. (1999) found that in O. illyricum bolting is dependent on rosettes reaching a critical size, so that stresses such as rosette herbivory may reduce plant size and thus promote perenniation of rosettes. 2001, Robert G. Wetzel, Limnology: Lake and River Ecosystems, ISBN, page 371:Perenniation of phytoplankton in rivers arises from surviving periphytic and benthic populations, often of backwater areas (Reynolds and Descy, 1996). 2016, John R Lazier Nazeer Ahmad, Tropical Forage Legumes, ISBN:It is always perennial, has a woody lignotuber that aids perenniation and regrowth after frost, fire or flood, it can produce large yields of very nutritious seed, and it thrives on clay soils.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or property,,process,or,property,,,,,,,,,,,,,,,
19693,perfidy,Noun,"A state or act of violating faith or allegiance; violation of a promise or vow, or of trust Synonyms: treachery, betrayal",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,state or act,,state,or,act,,,,,,,,,,,,,,,
19695,perfidy,Noun,A state or act of deceit,,"1962, Barbara Wertheim Tuchman, The Guns of August, page 154:Germans could not get over the perfidy of it. It was unbelievable that the English, having degenerated to the stage where suffragettes heckled the Prime Minister and defied the police, were going to fight. 2000 July 17, Honda becomes chain letter victim, in eWeek:Honda Motor Co. is the latest victim of e-mail perfidy, which started when a phony chain letter promised that the automaker would give away free cars. 2008 October 16, McCain expected to make amends on Letterman show, in Los Angeles Times:Letterman roared about the perfidy of lying politicos.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,state or act,,state,or,act,,,,,,,,,,,,,,,
19985,peri-implantitis,Noun,"A destructive inflammatory process similar to periodontitis, affecting the tissues around a dental implant.", dentistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,inflammatory process,,inflammatory,process,,,,,,,,,,,,,,,,
21245,peristole,Noun,"peristaltic action, especially of the intestines", biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action ,,action,,,,,,,,,,,,,,,,,
21521,perlustration,Noun,the action or fact of perlustrating,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action or fact,,action,or,fact,,,,,,,,,,,,,,,
21672,permeabilization,Noun,"the act, process or result of making something, such as a membrane or cell wall, permeable - often through the use of surfactants",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"act , process or result",,act,",",process,or,result,,,,,,,,,,,,,
21744,permissibility,Noun,A permissible act., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act ,,act,,,,,,,,,,,,,,,,,
21792,permiting,Noun,The process or practice of issuing permits.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or practice,,process,or,practice,,,,,,,,,,,,,,,
21810,permitting,Noun,An act or instance of permitting something,,"2003, United States. Congress. Senate. Committee on Energy and Natural Resources, Energy production on federal lands: hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Eighth Congress, first session, to receive testimony regarding federal energy development on public lands, February 27, 2003 How do we jump over that last hurdle before we start most of the permittings being done?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or instance,,act,or,instance,,,,,,,,,,,,,,,
21904,pernoctation,Noun,An overnight stay; action (or instance) of abiding through the night at a location,,"1685, R. H., An historical narration of the life and death of Our Lord Jesus Christ, page 88, section 113 The next morning they return back with peed toward Jerualem; and at night repairing to their former lodging, neither there it eems heard they any thing of him (which argues, for this time of his abence his pernoctation in the Temple) [] 1882, Statutes made for the University of Oxford, and for the Colleges and halls, page 257, para. 15 For the purposes of this clause, residing in Oxford shall mean the occupation of a dwelling-house or lodging in Oxford with pernoctation, and residing in College shall mean the occupation of rooms in College, or of a house in immediate communication with the College, with pernoctation.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,stay ; action,,stay,;,action,,,,,,,,,,,,,,,
21905,pernoctation,Noun,"The action (or an instance) of walking about at night, especially as a vigil or watch",,"1958, William Conrad Costin, The History of St. John's College, Oxford, 1598-1890, page 21 In 1599 Sr Robert Leech and Sr John Meades were guilty of pernoctation and breaking windows. They had been sent to prison by the Proctor.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action,,action,,,,,,,,,,,,,,,,,
22098,perpendicular recording,Noun,A technique of creating magnetic data storage using vertical as opposed to longitudinal magnetization.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,,technique,,,,,,,,,,,,,,,,,
22333,perseveration,Noun,The act or an instance of persevering; perseverance.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or,,act,or,,,,,,,,,,,,,,,,
22737,perspective,Noun,The technique of representing three-dimensional objects on a two-dimensional surface.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,,technique,,,,,,,,,,,,,,,,,
22800,perspiration,Noun,The action or process of perspiring,,"1627, Francis Bacon, Sylva Sylvarum: or, A Naturall Historie, London: W. Lee, Cent. VII, section 680, page 170: The Caue may be Want of Perpiration: For Much of the Matter of Haire, in the other Parts of the Body, goeth forth by Inenible Perpiration; And beides, the Skull being of a more olide Subtance, nouriheth and aimilateth lee, and excerneth more.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action or process,,action,or,process,,,,,,,,,,,,,,,
22818,perstraction,Noun,A separation process in which a solution is permeated through a membrane and subsequently extracted with a solvent, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,separation process,,separation,process,,,,,,,,,,,,,,,,
23002,perturbation theory,Noun,"A mathematical technique for finding an approximate solution to a problem that cannot be solved exactly, by starting from the exact solution of a related problem; used in modelling physical interactions between particles, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,,technique,,,,,,,,,,,,,,,,,
23084,pervaporation,Noun,"A technique whereby the components of a mixture of two liquids are separated by selective permeation through a semipermeable membrane, the component that passes through the membrane being removed by evaporation", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,,technique,,,,,,,,,,,,,,,,,
23117,perversity,Noun,A perverse act.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act ,,act,,,,,,,,,,,,,,,,,
23289,pessimization,Noun,"The act or process of pessimizing, or making something worse",,"(programming) A change to program code that makes it less efficient, the opposite of an optimization.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
23325,pestering,Noun,An act or instance of annoying somebody,,"1984, Richard Shannon, Gladstone: 1809-1865 By swaying the Welsh he could at the same time deflect the pesterings he suffered from in England about the 1886 policy []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or instance,,act,or,instance,,,,,,,,,,,,,,,
23349,pestification,Noun,"The action, or the result of pestifying",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"action , or",,action,",",or,,,,,,,,,,,,,,,
23419,pet project,Noun,"A project, activity or goal pursued as a personal favorite, rather than because it is generally accepted as necessary or important",,Don't bother him about his pet project. You'll never tear him away from it.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"project , activity or goal",,project,",",activity,or,goal,,,,,,,,,,,,,
23603,petiotization,Noun,"A wine-making process in which the marc from which the juice has been separated as usual by pressure is mixed with a solution of sugar and water, and the mixture again fermented, the second steeping containing, like the first, notable quantities of potassium bitartrate, tannic acid, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,,process,,,,,,,,,,,,,,,,,
23775,petroglyphy,Noun,The art or process of carving figures or inscriptions on stone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art or process,,art,or,process,,,,,,,,,,,,,,,
24977,pharyngealization,Noun,The act or process of pharyngealizing., phonology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,,act,or,process,,,,,,,,,,,,,,,
25093,phase modulation,Noun,A method of sending information by modifying (modulating) the difference in phase (fraction of a wave length) between a signal and a reference.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
25107,phase trafficking,Noun,A method of separating or purifying compounds by partitioning them between immiscible liquids., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,,method,,,,,,,,,,,,,,,,,
25108,phase transfer catalysis,Noun,A process in which the rate of a reaction in a heterogeneous two-phase system is enhanced by the addition of a substance that transfers one of the reactants across the interface between the two phases., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,,process,,,,,,,,,,,,,,,,,
