Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term
65622,priv. doc.,Noun,Abbreviation of private docent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,private docent.
65623,priv.doc.,Noun,Abbreviation of private docent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,private docent.
66041,pro per,Adverb,Abbreviation of in propria persona.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,in propria persona.
66133,prob.,Noun,Abbreviation of probable., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,probable.
66134,prob.,Adverb,Abbreviation of probably.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,probably.
66410,proc,Noun,Abbreviation of procedure.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,procedure.
66411,proc,Noun,Abbreviation of processor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,processor.
67412,prof. ord.,Noun,Abbreviation of professor ordinarius.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,professor ordinarius.
67827,prog,Adjective,Abbreviation of progressive,,"2003, Frank Moriarty, Seventies Rock: The Decade of Creative Chaos Captain Beyond had tentatively dipped their toe in the uncharted American waters of prog rock, but in England, progression was the name of the game, with a host of bands elevating themselves []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,progressive
67836,prog.,Adjective,Abbreviation of progressive,,Prog. Fish-Cult. [The] Progressive Fish-Culturist,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,progressive
69081,pron,Noun,Abbreviation of pronoun.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pronoun.
69082,pron,Noun,Abbreviation of pronunciation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pronunciation.
72524,prov.,Noun,Abbreviation of province.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,province.
73058,prtg.,Noun,Abbreviation of printing., in bibliographies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,printing.
73059,prtgs.,Noun,Abbreviation of printings., in bibliographies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,printings.
73497,ps.,Noun,Abbreviation of present., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,present.
73603,psc,Noun,Abbreviation of parallax second., geometry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,parallax second.
73767,pseudoPHP,Noun,Abbreviation of pseudopseudohypoparathyroidism.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pseudopseudohypoparathyroidism.
76238,pt,Noun,Abbreviation of point., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,point.
76239,pt,Noun,Abbreviation of part., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,part.
76240,pt,Noun,Abbreviation of patient., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,patient.
76500,ptr,Noun,Abbreviation of pointer, programming,"1993, ""lbunch"", C++ dynamic array of ptrs (on newsgroup comp.sys.mac.oop.macapp3) 1998, ""Malcolm Watts"", Passing memory ptrs between lib and C++ code? (on newsgroup comp.os.ms-windows.programmer.memory)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pointer
76505,pts.,Noun,Abbreviation of parts., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,parts.
76566,pub-sub,Noun,Abbreviation of publishsubscribe pattern., software engineering,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,publishsubscribe pattern.
76567,pub.,Noun,"Abbreviation of published (usually with ""by"") or publisher.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"published (usually with ""by"") or publisher."
76568,pub.,Noun,Abbreviation of publication., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,publication.
76933,pubs.,Noun,Abbreviation of publications., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,publications.
78405,pumped hydro,Noun,Abbreviation of pumped-storage hydroelectricity, uncountable,(hydroelectricity from pumped storage),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pumped-storage hydroelectricity
78406,pumped hydro,Noun,Abbreviation of pumped hydroelectric energy storage, uncountable,(the method of energy storage),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pumped hydroelectric energy storage
78407,pumped hydro,Noun,Abbreviation of pumped-storage hydroelectric energy system., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pumped-storage hydroelectric energy system.
81319,pvt.,Adjective,Abbreviation of private,,pvt. property,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,private
81321,pwd,Noun,Abbreviation of password., computing,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,password.
81339,px,Noun,Abbreviation of pixels., computing,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,pixels.
9,I-frame,Noun,Abbreviation of intraframe.," signal processing, video compression",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intraframe.
10,I-frame,Noun,"abbreviation of invincibility frame, a single time unit in video games during which a character cannot be hurt.", video games,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"invincibility frame, a single time unit in video games during which a character cannot be hurt."
20,I-spin,Noun,Abbreviation of isotopic spin or isospin., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,isotopic spin or isospin.
22,I.D.,Noun,Abbreviation of Identification or identity documentation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,identification or identity documentation.
47,IAT,Noun,Abbreviation of Implicit Association Test., psychology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,implicit association test.
59,IBGE,Noun,"Abbreviation of Isobutylgermane, Iso-butyl Germane.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"isobutylgermane, iso-butyl germane."
60,IBID,Noun,Abbreviation of ion beam-induced deposition.," uncountable, technology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ion beam-induced deposition.
65,IBMX,Noun,Abbreviation of isobutylmethylxanthine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,isobutylmethylxanthine.
79,IBZM,Noun,Abbreviation of iodobenzamide.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,iodobenzamide.
128,ICM,Noun,Abbreviation of intracluster medium., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intracluster medium.
155,ICZ,Noun,Abbreviation of indolocarbazole.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,indolocarbazole.
163,ID,Noun,Abbreviation of identifier.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,identifier.
164,ID,Noun,Abbreviation of intelligent design.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intelligent design.
165,ID,Noun,Abbreviation of industrial design.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industrial design.
166,ID,Noun,Abbreviation of inside diameter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inside diameter.
167,ID,Noun,Abbreviation of inner diameter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inner diameter.
168,ID,Noun,Abbreviation of internal diameter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,internal diameter.
169,ID,Noun,Abbreviation of industry discount.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industry discount.
197,IDPOL,Noun,Abbreviation of identity politics., politics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,identity politics.
245,IFU,Noun,Abbreviation of instruction(s) for use.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,instruction(s) for use.
258,IGM,Noun,Abbreviation of intergalactic medium., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intergalactic medium.
287,IL,Noun,Abbreviation of interleukin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,interleukin.
313,IMP,Noun,Abbreviation of inosine monophosphate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inosine monophosphate.
328,IN,Noun,Abbreviation of integrase., biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,integrase.
330,INBD,Adjective,Abbreviation of inboard.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inboard.
331,INBD,Adjective,Abbreviation of inbound., aviation,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inbound.
335,INDOC,Noun,Abbreviation of indoctrination.," US, military",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,indoctrination.
342,INOP,Adjective,Abbreviation of inoperative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inoperative.
350,INT,Noun,Abbreviation of intelligence., espionage,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intelligence.
352,INT,Noun,Abbreviation of interrupt., programming,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,interrupt.
392,IPM,Noun,Abbreviation of interplanetary medium., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,interplanetary medium.
393,IPM,Noun,Abbreviation of integrated pest management, agriculture,"2008, George G. Kennedy, Integration of Insect-Resistant Genetically Modified Crops within IPM Programs:It is within the framework of IPM, rather than as a stand-alone insect control measure, that insect-resistant GM crops have the greatest potential to contribute to the establishment of sustainable crop protection systems.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,integrated pest management
400,IPP,Noun,Abbreviation of infinitivus pro participio.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,infinitivus pro participio.
402,IPTG,Noun,Abbreviation of isopropyl -D-1-thiogalactopyranoside., biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,isopropyl -d-1-thiogalactopyranoside.
421,IQR,Noun,Abbreviation of interquartile range., statistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,interquartile range.
484,ISI,Noun,Abbreviation of intersymbol interference., telecommunications,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intersymbol interference.
488,ISM,Noun,Abbreviation of Imperial Service Medal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,imperial service medal.
489,ISM,Noun,Abbreviation of interstellar medium., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,interstellar medium.
525,ITF,Noun,Abbreviation of intertropical front.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intertropical front.
557,IVIG,Noun,Abbreviation of intravenous immunoglobulin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,intravenous immunoglobulin.
694,Ig,Noun,Abbreviation of immunoglobulin., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,immunoglobulin.
695,IgA,Noun,Abbreviation of immunoglobulin A.," medicine, biology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,immunoglobulin a.
698,IgE,Noun,Abbreviation of immunoglobulin E.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,immunoglobulin e.
795,Imp.,Noun,Abbreviation of import., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,import.
796,Imp.,Noun,Abbreviation of importer., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,importer.
797,Imp.,Noun,Abbreviation of importation., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,importation.
832,Ind Est,Noun,Abbreviation of industrial estate.," Britain, in addresses",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industrial estate.
834,Indem.,Noun,Abbreviation of indemnity., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,indemnity.
835,Indep.,Noun,Abbreviation of independent., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,independent.
1087,Indon,Adjective,Abbreviation of Indonesian., Australia,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,indonesian.
1088,Indon,Noun,Abbreviation of Indonesian., Australia,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,indonesian.
1103,Indus.,Noun,Abbreviation of industry., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industry.
1104,Indus.,Noun,Abbreviation of industrial., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industrial.
1105,Indus.,Noun,Abbreviation of industries., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,industries.
1106,Info.,Noun,Abbreviation of information., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,information.
1137,Ins,Noun,Abbreviation of Insert.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,insert.
1138,Ins.,Noun,Abbreviation of insurance., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,insurance.
1142,Insp,Noun,Abbreviation of inspector., police,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inspector.
1145,Inst.,Noun,Abbreviation of institute., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,institute.
1146,Inst.,Noun,Abbreviation of institution., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,institution.
1162,Int'l,Noun,Abbreviation of international., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,international.
1163,Inter-Am.,Noun,Abbreviation of inter-American., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inter-american.
1173,Internazi,Noun,Abbreviation of international socialist,,"1967, The Dan Smoot Report - Volume 13, page 83:I would present evidence proving that these Internazis couldn't care less that their own countrymen are bleeding and dying in Vietnam, one life being the same as another on a world scale. 2009, Martin Liebscher, Ben Schofield, Godela Weiss-Sussex, The racehorse of genius: literary and cultural comparisons, ISBN, page 69:The 'international' character of the 'Jesuit conspiracy' against the German people is underlined by Filucius' evil helpmates: Internazi, the revolutionary Socialist, Jacque Lecaq, the Frnch agitator, and the Roman 'filou' also referred to by the narrator as 'Luzi' or Lucifer. 2010, Hans-Christian Petersen Samuel Salzborn, Antisemitism in Eastern Europe: History and Present in Comparison, ISBN, page 54:He said on HirTV: ""The apparent inheritors of the nation-destroying policies of Janos Kadar [author's note: 1956-1988 General Secretary of the Hungarian Socialist Workers' Party] are these Internazis, who are now inside our borders too, doing everything to rob the Hungarian community of its identity."" 2016, Robert Smail Jack Fritz Scholz, Wilhelm Ostwald: The Autobiography, ISBN, page 493:I'm an internationalist You, wanderer, probably don't know what that is! An internazi is the sort of man you won't find in the Balkan.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,international socialist
1207,Inv.,Noun,Abbreviation of investment., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,investment.
1423,Irr,Noun,Abbreviation of irregular galaxy., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,irregular galaxy.
1564,Islander,Noun,Abbreviation of Prince Edward Islander.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,prince edward islander.
21,ZAHB,Noun,Abbreviation of zero-age horizontal branch., stars,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,zero-age horizontal branch.
22,ZAMS,Adjective,Abbreviation of zero-age main sequence., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,zero-age main sequence.
33,ZEV,Noun,Abbreviation of zero-emission vehicle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,zero-emission vehicle.
9,M&G,Noun,Abbreviation of meet and greet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,meet and greet.
19,M'sian,Noun,Abbreviation of Malaysian.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,malaysian.
20,M'sian,Adjective,Abbreviation of Malaysian.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,malaysian.
28,M-day,Noun,Abbreviation of mobilization day., military,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mobilization day.
43,M.Eng.,Noun,Abbreviation of Master of Engineering.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master of engineering.
45,M.R.,Noun,Abbreviation of Master of the Rolls., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master of the rolls.
67,M4F,Noun,Abbreviation of male for female: a man seeking a woman., in personal ads,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,male for female: a man seeking a woman.
80,MAD,Noun,Abbreviation of magnetic anomaly detector.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetic anomaly detector.
127,MASc,Noun,Abbreviation of Master of Applied Science.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master of applied science.
135,MAb,Noun,Abbreviation of monoclonal antibody.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,monoclonal antibody.
137,MAgr,Noun,Abbreviation of Master of Agriculture.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master of agriculture.
145,MB,Verb,Abbreviation of make bobble, knitting,"2011, Jane Davis, Knitting - The Complete Guide (page 145) Row 1: K2, MB, k1, do not turn.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,make bobble
176,MBioEnt,Noun,Abbreviation of Master of Bioscience Enterprise., education,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master of bioscience enterprise.
198,MCD,Noun,Abbreviation of minimum cost design.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,minimum cost design.
249,MD,Noun,Abbreviation of managing director.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,managing director.
252,MD,Noun,Abbreviation of magnetodynamics.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetodynamics.
253,MD,Adjective,Abbreviation of magnetodynamic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetodynamic.
286,MDPV,Noun,Abbreviation of methylenedioxypyrovalerone., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methylenedioxypyrovalerone.
287,MDPV,Noun,Abbreviation of Muscovy duck parvovirus., veterinary medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,muscovy duck parvovirus.
298,ME,Noun,Abbreviation of myalgic encephalomyelitis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,myalgic encephalomyelitis.
299,ME,Noun,Abbreviation of main engine.," aeronautics, space",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,main engine.
314,MEG,Noun,Abbreviation of magnetoencephalogram.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetoencephalogram.
315,MEG,Noun,Abbreviation of magnetoencephalograph.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetoencephalograph.
316,MEG,Noun,Abbreviation of magnetoencephalography.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,magnetoencephalography.
338,MERS-CoV,Noun,Abbreviation of Middle East respiratory syndrome coronavirus.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,middle east respiratory syndrome coronavirus.
379,MFPR,Noun,Abbreviation of multifetal pregnancy reduction,,The abortion of one or more fetuses in a multifetal pregnancy.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,multifetal pregnancy reduction
390,MGF,Noun,Abbreviation of maternal grandfather.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,maternal grandfather.
392,MGM,Noun,Abbreviation of maternal grandmother.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,maternal grandmother.
410,MGySgt,Noun,Abbreviation of Master Gunnery Sergeant.," US, military",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,master gunnery sergeant.
412,MH,Noun,Abbreviation of methylhydrazine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methylhydrazine.
432,MIBI,Noun,Abbreviation of methoxyisobutylisonitrile.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methoxyisobutylisonitrile.
433,MIBI,Noun,Abbreviation of multiplexed ion beam imaging.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,multiplexed ion beam imaging.
434,MIBK,Noun,Abbreviation of methyl isobutyl ketone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methyl isobutyl ketone.
436,MIC,Noun,Abbreviation of methylisocyanate., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methylisocyanate.
482,MKN,Noun,Abbreviation of Markarian., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,markarian.
483,MKR,Noun,Abbreviation of Markarian galaxy., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,markarian galaxy.
487,MLAT,Noun,Abbreviation of mutual legal assistance treaty., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mutual legal assistance treaty.
500,MLSE,Noun,Abbreviation of Military Local Service Engagement., military,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,military local service engagement.
501,MLSE,Noun,Abbreviation of maximum likelihood sequence estimation., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,maximum likelihood sequence estimation.
509,MLat,Noun,Abbreviation of multilateration., Can we verify(+) this sense?;; aviation,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,multilateration.
539,MMH,Noun,Abbreviation of monomethylhydrazine., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,monomethylhydrazine.
542,MMIWG,Noun,Abbreviation of Missing and Murdered Indigenous Women and Girls.," Canada, US, politics, crime",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,missing and murdered indigenous women and girls.
556,MMQ,Noun,Abbreviation of methylmethaqualone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methylmethaqualone.
563,MMT,Noun,Abbreviation of methylcyclopentadienyl manganese tricarbonyl.; an octane number boosting additive to unleaded gasoline to replace TEL as an anti-knock component," organic chemistry, automotive",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,methylcyclopentadienyl manganese tricarbonyl.; an octane number boosting additive to unleaded gasoline to replace tel as an anti-knock component
564,MMT,Noun,Abbreviation of Modern Monetary Theory.," economics, uncountable",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,modern monetary theory.
574,MNC,Noun,Abbreviation of multinational corporation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,multinational corporation.
576,MND,Noun,Abbreviation of motor neurone disease.," illness, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,motor neurone disease.
615,MON,Noun,Abbreviation of motor octane number., automotive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,motor octane number.
616,MOND,Noun,Abbreviation of modified Newtonian dynamics., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,modified newtonian dynamics.
652,MOX,Noun,Abbreviation of mixed oxide fuel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,mixed oxide fuel.
709,MRAP,Noun,"Abbreviation of mine-resistant, ambush-protected vehicle."," military, US",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"mine-resistant, ambush-protected vehicle."
733,MRK,Noun,Abbreviation of Markarian galaxy., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,markarian galaxy.
735,MRL,Noun,Abbreviation of multiple rocket launcher., military,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,multiple rocket launcher.
756,MS,Noun,Abbreviation of manuscript.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,manuscript.
762,MS.,Noun,Abbreviation of manuscript.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,manuscript.
832,MT,Noun,Abbreviation of metric ton.," US, engineering",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,metric ton.
849,MTL,Noun,Abbreviation of machine translation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,machine translation.
