Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure
11498,heelball,Noun,"A mixture of wax and lampblack used to polish shoes, and in brass rubbing.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
11873,heliair,Noun,"A mixture of helium, nitrogen and oxygen, used as a breathing gas instead of air.", underwater diving,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
12214,heliox,Noun,A mixture of helium and oxygen used as a breathing gas.," medicine, underwater diving",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
12745,hemalum,Noun,a mixture of hematoxylin and alum that is used to stain cell nuclei, cytology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
13074,hemicellulose,Noun,"A mixture of several plant polysaccharides, of smaller molecular weight than cellulose, that are soluble in dilute alkali; they are involved in the manufacture of paper, and are used in the production of furfural and ethanol", biochemistry,"2004, Harold McGee, chapter 5, in On Food and Cooking: The Science and Lore of the Kitchen, Scribner, ISBN:The changes in texture that occur during ripening and cooking result from changes in the cell-wall materials, in particular the cement carbohydrates. One group is the hemicelluloses, which form strengthening cross-links between celluloses. They are built up from glucose and xylose sugars, and can be partly dissolved and removed from cell walls during cooking.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
13946,hempcrete,Noun,"A mixture of hemp shives and lime (possibly including sand, pozzolans, or cement) used as a material for construction and insulation.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
14804,heptasulfate,Noun,A chemical compound containing seven sulfate ions," chemistry, in combination",(SO4)7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
14834,heptazine,Noun,"A chemical compound consisting of a planar triangular core group, C6N7, or three fused triazine rings, with three substituents at the corners of the triangle.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
15021,herbes de Provence,Noun,"A mixture of bay leaves, parsley, sage, rosemary and thyme",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
16310,heterogeneous mixture,Noun,A mixture that is separated into different regions or phases that have different compositions or properties.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
16341,heteroglot,Noun,A mixture of multiple worldviews,,"2002, Mary F. Brewer, Exclusions in Feminist Thought, ISBN, page 109:As a result of this conflicted consumption, her production is also a site of contestation, a heteroglot of Shona and Western signs, along with signs of anti-colonial and anti-patriarchal struggle. 2003, Antony William Alumkal, Asian American Evangelical Churches, ISBN, page 22:Applying Bakhtin's concept to this study, the second-generation ethnic church can be viewed as a heteroglot in which discourse drawn from the ethnic group, the American evangelical subculture, and the broader American society intersect in a dialogical relationship. 2006, Kathryn M. Benson, Conversations of Curriculum Reform, ISBN, page 70:In postpositivist research, the search for a heteroglot of voices, the contradictions of subjectivities, and the essence of the lived moment is an attempt to offer a fleeting glimpse of what it is to be alive to speak, to listen, to do, to learn, to exist.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
16443,heteromacromolecule,Noun,A mixture of two or more different (but normally related) macromolecules, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
17336,hexafluorophosphoric acid,Noun,"The chemical compound HPF6, a strong Brnsted acid.", inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
17594,hexasilicate,Noun,A chemical compound containing six silicate ions," chemistry, in combination",(SiO4)6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
17615,hexasulfate,Noun,A chemical compound that has six sulfate ions, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
17641,hexavanadate,Noun,A chemical compound containing six vanadate ions," chemistry, in combination",(VO4)6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
20315,histochemical,Noun,Any chemical compound or reagent used in histochemistry or histology,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
21763,hoggin,Noun,"A mixture of clay, gravel and sand, used as a base for laying pavements and paths 2014 August 24, Jeff Howell, Home improvements: gravel paths and cutting heating bills [print version: Cold comfort in technology, 23 August 2014, p.P5], in The Daily Telegraph (Property)[1]:You need to excavate and remove the topsoil, line the subsoil with a geotextile, then lay and compact hardcore",,"Follow this with a layer of compacted ""hoggin"" compacted clay, gravel and sand. This is then sprayed with hot bitumen, and has a layer of pea shingle rolled into it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
22673,holocellulose,Noun,The mixture of cellulose and hemicellulose in the cell walls of plants, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
24113,homogeneous mixture,Noun,"A mixture that is uniform throughout, and has only one phase.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
24956,honey butter,Noun,"A mixture of equal parts honey and softened butter used as a spread on bread, toast, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25083,honeygar,Noun,"A mixture of honey and apple cider vinegar, similar to switchel, claimed to have health benefits.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
26850,horse and rabbit stew,Noun,"A mixture of the crude and the delicate in grossly unequal quantities, with the crude overwhelmingly dominant", idiomatic,"1985, Kristin Sharon Shrader-Frechette, Science policy, ethics, and economic methodology, page 172:Also, in alleging that nonmarket parameters are not measurable, in some sense, proponents of the argument from horse and rabbit stew appear to forget that ... 1984, Myron S. Harrison, Developing Multinational Teams, page 49:a Filipino representative at the Greenlake, 1981 conference said that the partnership is often like the proverbial horse and rabbit stew supposedly mixed in equal proportions, that is, one horse to one rabbit.'",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
31738,hydergine,Noun,A mixture of dihydroergotoxine mesylates derived from ergoline., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
32391,hydrogen air,Noun,A mixture of hydrogen and air used as fuel to a fuel cell.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
33029,hydroseed,Noun,"The mixture of seeds, water, fertilizer, etc",,used in hydroseeding.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
33560,hydyne,Noun,A mixture of dimethylhydrazine and diethylenetriamine used as rocket fuel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
20029,epoxysilane,Noun,A mixture of epoxy resin and silane used as a coating,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
21128,ergoloid mesylates,Noun,"A mixture of the methanesulfonate salts of three dihydrogenated ergot alkaloids (dihydroergocristine, dihydroergocornine, and alpha- and beta-dihydroergocryptine), used to treat dementia and related conditions.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
21214,ergotoxine,Noun,"A mixture of alkaloids (ergocristine, ergocornine and ergocryptine) identified in ergot, formerly believed to be a single compound.", biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
23209,estroprogestin,Noun,A mixture of estrogen and progestin,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
24676,eufod,Noun,"A chemical compound, chemical formula Eu(OCC(CH3)3CHCOCF2CF2CF3)3, used in NMR spectroscopy.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25436,eutectic alloy,Noun,A mixture of metals having a melting point lower than that of any of its components,,"Examples are lead-tin solder, cast-iron (a eutectic mixture of iron and carbon), copper-silver eutectic (silver solder).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25438,eutectic mixture,Noun,A mixture of substances having a melting point lower than that of any of its components; the composition at the eutectic point,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
1248,paglia e fieno,Noun,"a mixture of yellow and green tagliatelle cooked together and served with a sauce; normally sold dry as little ""nests""",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
4351,pancreatin,Noun,"A mixture of several digestive enzymes produced by the exocrine cells of the pancreas, composed of amylase, lipase and protease.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
4385,pancrelipase,Noun,"A mixture of porcine-derived pancreatic amylase, pancreatic lipase, and chymotrypsin, used in the treatment of some digestive disorders.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
4399,pancytokeratin,Noun,A mixture of monoclonal antibodies that reacts with all cytokeratins,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
5774,papaveretum,Noun,"A mixture of hydrochloride salts of opium alkaloids, used for pain relief and sedation.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
8045,paraplast,Noun,A mixture of paraffin and a plastic resin that is used for tissue embedding, biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
17922,pentaethylacetophenone,Noun,"A chemical compound, C18H13O.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
19734,perfluorobutanesulfonic acid,Noun,"A chemical compound with a four-carbon fluorocarbon chain and a sulfonic acid functional group, used as a replacement for the persistent, toxic, and bioaccumulative perfluorooctanesulfonic acid.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
19771,perfluorotrihexylamine,Noun,"A chemical compound, C18F39N.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
21014,periphyton,Noun,"A mixture of algae, cyanobacteria, heterotrophic microbes, and detritus that is attached to submerged surfaces in most aquatic ecosystems", ecology,"2009, January 30, R. S. Oremland et al., in (Please provide the book title or journal name)[1]:Indeed, the tight coupling of As(V) reduction/As(III) oxidation has been seen in periphyton samples and salt-saturated anoxic sediments from Searles Lake.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25300,phenanthrenemethanol,Noun,A chemical compound used to treat malaria., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25564,phenosafranine,Noun,"The chemical compound C18H15ClN4, used in photography.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25652,phenylalanylanhydride,Noun,"A chemical compound, C18H18N2O2.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25777,phenylpiperazine,Noun,"A chemical compound featuring a phenyl group bound to a piperazine ring, many of whose derivatives are used as pharmaceuticals.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
25779,phenylpiperidine,Noun,A chemical compound with a phenyl moiety directly attached to piperidine., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
27610,phosphoramidon,Noun,"A chemical compound derived from cultures of the bacterium Streptomyces tanashiensis, widely used as a biochemical tool.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
30947,phytocomplex,Noun,A mixture of plant extracts (for a variety of purposes),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
30950,phytocompound,Noun,Any chemical compound of plant origin,,"2015 December 4, Wild Edible Fruit of Prunus nepalensis Ser. (Steud), a Potential Source of Antioxidants, Ameliorates Iron Overload-Induced Hepatotoxicity and Liver Fibrosis in Mice, in PLOS ONE[1], DOI:10.1371/journal.pone.0144280:Phytochemical screening also indicated the presence of several bioactive phytocompounds and natural antioxidants that are responsible for its overall activity.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
34645,pine oil,Noun,"a mixture of monoterpene alcohols obtained from various species of Pinus, rich in -terpineol",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
34650,pine terpene,Noun,"A mixture of terpenoid hydrocarbons that is the principal component of essential oils obtained from various species of Pinus; it includes pinene, carene and menthadiene.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
35689,piperonylonitrile,Noun,A chemical compound containing piperonyl linked to a nitrile functional group., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
36978,pituri,Noun,A mixture of wood ash and leaves chewed as a stimulant by Aboriginal Australians.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
38919,plaster,Noun,"A mixture of lime or gypsum, sand, and water, sometimes with the addition of fibres, that hardens to a smooth solid and is used for coating walls and ceilings; render, stucco.", uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
39080,plastifier,Noun,A chemical compound added to a polymer in order to produce a softer plastic material.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
41369,ploc,Noun,A mixture of hair and tar for covering the bottom of a ship.," nautical, historical",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
46043,polyblend,Noun,"A mixture of two or more polymers, especially of man-made fibres or recycled plastic.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
46720,polyglot,Noun,A mixture of langages and/or nomenclatures,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
46971,polyinhalant,Noun,"A mixture of inhalants 2015 September 3, Patterns of Inhalant Use among Incarcerated Youth, in PLOS ONE[1], DOI:10.1371/journal.pone.0135303:The study revealed the following classes of inhalant use: (1) severe polyinhalant use; (2) moderate polyinhalant use; (3) gas and permanent marker use; and (4) low-use.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
48457,pomander,Noun,"A mixture of aromatic substances, made into a ball and carried by a person to impart a sweet smell or as a protection against infection"," countable, uncountable, historical","[from late 15th c.] 1605, Christopher Wirtzung; Iacob Mosan, transl., Of the Nose, in The General Practise of Physicke:[], London: Impensis Georg[e] Bishop, OCLC 837735745, 8 (Enfeebled or Lost Smelling), page 102:Take red Storar, Nutmegs, Cucubes, Cloues, Nardus eed, Lignum Aloes, Indy Spica, and Cinamom, of each one drag. Mucus and Amber of each one cruple, Landanum one ounce, make a Pomander thereof, like as there be many decribed in the ixt part, and is alo taught how the ame is to be made. 1607, [attributed to Thomas Tomkis], Lingva: Or The Combat of the Tongue, and the Five Senses for Superiority. A Pleasant Comdie., London: Printed by G[eorge] Eld, for Simon Waterson, OCLC 52434902, Act IV, scene iii:Your onely way to make a good pomander, is this. Take an ownce of the puret garden mould, clened and teeped eauen daies in change of motherlee roe water, then take the bet Labdanum, Benioine, both Storaxes, amber greece, and Ciuet, and muke, incorporate them together, and work them into what form you pleae; this, if your breath bee not to valiant, will make you mell as weete as my Ladies dogge. c. 16101611, William Shakespeare, The VVinters Tale, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act IV, scene iii], page 296, columns 12:I have old all my Tromperie: not a counterfeit Stone, not a Ribbon, Glae, Pomander, Browch, Table-booke, Ballad, Knife, Tape, Gloue, Shooe-tye, Bracelet, Horne-Ring, to keepe my Pack from fating: []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
49241,poolish,Noun,A mixture of flour and water with a little yeast; used to make some forms of dough,,"Synonyms: pre-ferment, sponge, bread starter 2003, Rose Levy Beranbaum, The Bread Bible, W. W. Norton Company (ISBN), page 35: In order to ensure a lower acidity, the ideal time to add the poolish to the dough is when it has matured. At this point it will have domed slightly and will be just beginning to deflate. A long poolish produces more interesting aromas and requires []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
54521,potpourri,Noun,"A mixture of dried fragrant plant material, often in a decorative bowl, used to scent a room.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
55107,powder,Noun,"A mixture of fine dry, sweet-smelling particles applied to the face or other body parts, to reduce shine or to alleviate chaffing", cosmetics,"1912, Willa Cather, The Bohemian Girl: She was redolent of violet sachet powder, and had warm, soft, white hands, but she danced divinely, moving as smoothly as the tide coming in.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
69089,pronase,Noun,A mixture of proteinases isolated from the extracellular fluid of the bacterium Streptomyces griseus.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
69338,proof spirit,Noun,A mixture of alcohol and water used as a standard for distilled drinks.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
74327,pseudohalide,Noun,"A chemical compound that is not a halide, but which resembles a halide in its charge and reactivity.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
77985,pulp,Noun,"A mixture of wood, cellulose and/or rags and water ground up to make paper.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
81814,pyrathiazine,Noun,"A chemical compound, C18H20N2S.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
82078,pyroboric acid,Noun,"The chemical compound H2B4O7, obtained by heating boric acid.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
82515,pyroxylic spirit,Noun,"A mixture of acetone, methanol, methyl acetate, etc",,obtained by the destructive distillation of wood in the manufacture of pyroligneous acid.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
1285,nanochemical,Noun,Any chemical compound associated with a nanomaterial, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
3726,natural gas,Noun,"A mixture of gaseous hydrocarbons associated with petroleum deposits; mostly methane with smaller amounts of ethane, propane and butane; principally used as a fuel.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
7021,neopine,Noun,"A chemical compound, C18H21NO3.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
7125,neoruscogenin,Noun,A chemical compound found in the rhizome of butcher's broom., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
12193,nigrosin,Noun,"A mixture of synthetic black dyes made by heating a mixture of nitrobenzene, aniline and aniline hydrochloride in the presence of a copper or iron catalyst; used for staining of bacteria and as a colorant.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
12345,nimbidin,Noun,A mixture of tetranortriterpenes that is the bitter principle of neem,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
13122,nitroblue tetrazolium,Noun,"A chemical compound composed of two tetrazole moieties, used in immunology for detection of alkaline phosphatase.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
13439,nitrox,Noun,"A mixture of nitrogen and oxygen, the nitrogen content being lower than what is normally present in air, which is used in place of air as a breathing gas", underwater diving,"1989 September, Abstract, in R. W. Hamilton, Dudley J. Crosson, and Alan W. Hulbert, editors, Workshop on Enriched Air Nitrox Diving (National Undersea Research Program Research Report; 89-1), Rockville, Md.: Office of Undersea Research, Oceanic and Atmosphere Research, National Oceanic and Atmospheric Administration, U.S. Department of Commerce, OCLC 20515583, page 1:""Enriched air"" or ""nitrox"" is a mixture of air and oxygen; the oxygen component ranges to about 50% but is used normally at 32 to 40%. [...] Safe enriched air nitrox diving practices established for the scientific diving community might be of some value and could help avoid accidents due to ignorance of its hazards and use of improper procedures. 1991 October, Appendix D: NOAA Nitrox I Diving and Decompression Tables, in NOAA Diving Manual: Diving for Science and Technology, Silver Spring, Md.: Office of Undersea Research, Oceanic and Atmosphere Research, National Oceanic and Atmospheric Administration, U.S. Department of Commerce, OCLC 645822629, page D-1:NOAA Nitrox I is a standard breathing gas mixture of 32% oxygen (1%); the balance of the gas (68%) is nitrogen. [...] High-pressure storage cylinders, scuba tanks, regulators, and all high-pressure gas transfer equipment that is used with pure oxygen or with nitrox mixtures that contain more than 40 percent oxygen must be cleaned and maintained for oxygen service. 2004, Michael B. Strauss; Igor V. Aksenov, Diving Science, Champaign, Ill.: Human Kinetics, ISBN, page 35:Is there a compromise between too much oxygen and too much inert gas? The answer is the use of enriched air nitrox (enriched air) mixtures in the SCUBA tank. The two most commonly used mixtures are 32 percent and 36 percent oxygen mixtures. [...] [T]he increased oxygen percentages make the diver using nitrox mixtures more subject to oxygen seizures. With nitrox mixtures, the relative increase in oxygen percentage is over three times the relative decrease in nitrogen percentage. 2016, Carl Edmonds; Michael Bennett; John Lippmann; Simon J. Mitchell, Technical Diving, in Diving and Subaquatic Medicine, 5th edition, Boca Raton, Fla.: CRC Press, ISBN, part 10 (Specialized Diving and Its Problems), page 705:[N]itrox is often referred to as enriched air or enriched air nitrox (EANx). By convention, the mix is described by reference to its oxygen content. Thus, if a nitrox mix contains 36 per cent oxygen, then it is referred to as nitrox 36 (Nx36) or EANx36. [...] [T]he nitrox diver can use the reduced absorption of nitrogen to increase allowable dive time by using the EAD to derive the no-decompression limit for the dive or as a basis for calculating decompression. This approach allows longer dives and shorter decompression.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
15329,non-stoichiometric compound,Noun,Any chemical compound in which the number of atoms of each element is not expressible as the ratio of small integers; normally due to missing atoms in a solid state lattice., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
15840,nonalcohol,Noun,A chemical compound that is not an alcohol.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
20374,nonhistone,Noun,A chemical compound that is not a histone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
26747,nordoxepin,Noun,"A chemical compound, C18H19NO.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
1623,Liebermann reagent,Noun,"A mixture of potassium nitrite and concentrated sulfuric acid, used to test for cocaine, morphine, PMA and PMMA.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False
