Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure
24414,bioequivalence,Noun,A measure of the equivalence of multiple formulations of a drug in terms of bioavailability,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
25446,biopotency,Noun,A measure of the ability of a material (such as a hormone or vitamin) to have a specified biochemical function, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
27061,birthweight,Noun,The amount that a baby weighs at the time of birth,,Premature infants often have a very low birthweight.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
32444,blood sugar,Noun,The amount of glucose in a person's blood.," medicine, physiology",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
36685,bombload,Noun,The amount of ordnance held by a bomber aircraft.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
36862,bond premium,Noun,The amount that the purchaser pays in buying a bond that exceeds the face value or call value of the bond., finance,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
36869,bondability,Noun,A measure of this ability, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
38525,bootspace,Noun,The amount of storage space in the boot or trunk of a motor vehicle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
44195,breakfastcupful,Noun,The amount that fits in a breakfastcup.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
44251,breaking strain,Noun,"The amount of strain which can cause something to break, according to the force or weight placed on it",,"Many materials, such as lines and ropes, have a specified breaking strain.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
44443,breastful,Noun,The amount that a breast will carry or hold,,"1900, Harrison S. Morris, In The Yule-Log Glow, Vol. IV (of IV)[1]:Enough for Him whom cherubim Worship night and day, A breastful of milk And a mangerful of hay; Enough for Him whom angels Fall down before, The ox and ass and camel Which adore. 1906, Christina G. Rossetti, Poems[2]:Enough for Him whom cherubim Worship night and day, A breastful of milk And a mangerful of hay; Enough for Him whom angels Fall down before, The ox and ass and camel Which adore. 1910, Algernon Blackwood, The Human Chord[3]:And again he inhaled a prodigious breastful of the mountain air. "" 1995, Robert Graves, Richard Perceval Graves, Good-bye to all that: an autobiography[4], page 96:I had expected him to be a middle-aged man with a breastful of medals",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
45487,bridgeness,Noun,A measure of connectivity in certain networks, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
49617,budget,Noun,"The amount of money or resources earmarked for a particular institution, activity or time-frame",,"2008, David Mutimer, Canadian Annual Review of Politics and Public Affairs 2002 (page 220) The latest Tory budget continued the trend begun in 2000 by making further small cuts in family income taxes. 2009, Andrew Paquette, Computer Graphics for Artists II: Environments and Characters The most common poly budget in use for games at the time of this writing is between 5,000 and 10,000 tris.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
50553,bulk viscosity,Noun,the measure of such, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
52845,burnup,Noun,A measure of the consumption of fuel in a nuclear reactor., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
53664,busload,Noun,The amount that can fit on a bus,,"2015, Sigmund Brouwer, Unleashed Seattle was close enough to Vancouver that a busload of fans had made the journey []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
54979,buy-in,Noun,"The amount that a player buys in for 1983, David M", poker,"Hayano, Poker faces: the life and work of professional card players:When tournament players are eliminated but remain eager to win back their buy-in, side games often develop and upstage tournament play with limits exceeding those in the tournament.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1453,hailfall,Noun,The amount of hail that falls on one occasion., meteorology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
3593,hammer price,Noun,"The amount of the highest bid at an auction, accepted by the striking of the auctioneer's gavel.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
4236,handful,Noun,The amount that a hand will grasp or contain,,"I put two or three corns in my mouth, liked it, stole a handful, went into my chamber, chewed it, and for two months after never failed taking toll of every pennyworth of oatmeal that came into the house. - Joseph Addison, The Spectator, Vol. VI",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
5599,hapticity,Noun,A measure of the number of atoms of a ligand that are coordinated to a central atom., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
6260,hardness,Noun,"The measure of resistance to damage of a facility, equipment, installation, or telecommunications infrastructure when subjected to attack.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
7673,hatful,Noun,"The amount that will fit into a hat 2013, Ben Hewitt, Saved: How I Quit Worrying about Money and Became the Richest Guy in the World:It was not quite enough time to tackle the wood-fired bathtub contraption, but it was plenty enough to motor up a long, winding hill to the north, where almost a year before we'd found hatfuls and shirtfuls of morel mushrooms with Erik's friend Breakfast.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
9796,health,Noun,The amount of damage an in-game object can withstand before it is destroyed, video games,"The enemies on this level have a lot of health. 2018 March 6, Martin Robinson, Dispelling the myths of Bloodborne, in Eurogamer[1]:Lose a little health and there's a few seconds in which you'll be able to win it back by ragging on an enemy.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
10478,heat of fusion,Noun,"The amount of heat absorbed by unit mass of a material, at its melting point, that causes a phase transition from solid to liquid", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
10479,heat of reaction,Noun,The amount of heat evolved or absorbed in the production of one mole of a reaction product, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
10480,heat of vaporization,Noun,The amount of heat needed to change a unit mass of material from a liquid to a gas at its boiling point, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
10704,heave,Noun,The measure of extent to which a nautical vessel goes up and down in a short period of time, nautical,Compare pitch.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
11173,hectostere,Noun,An old measure of volume equal to one hundred cubic metres.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
11178,hectowatt-hour,Noun,"A measure of energy, one hundred watt-hours, or one-tenth of a UK ""unit"" of electricity.", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
11560,heer,Noun,"A yarn measure of six hundred yards, or 1/24 of a spindle.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
13321,hemina,Noun,A measure of half a sextary," historical, Roman antiquity",(Can we find and add a quotation of Arbuthnot to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
14888,heqat,Noun,"A dry measure of volume equivalent to 10 hnw, or 4.8 litres.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
15808,hesp,Noun,A measure of two hanks of linen thread, Scotland,(Can we find and add a quotation of Knight to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
26496,hornful,Noun,The amount that a horn holds., said of a drinking-cup or powder flask,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
28426,hoursworth,Noun,The amount of something that is expected to last for or be produced in one hour,,"1984, Alan Coren, Bumf, Robson Books Limited This opportunity I snatched at eagerly, there being nothing else on in Finland at the time apart from a hotel video of The Lavender Hill Mob apparently dubbed by tree frogs with no adenoids, and was thus Saabed across several hoursworth of englaciated ruts to a vast gelid tract, equidistant from Pokka and Lokka, on which grew a million-odd trees. 1987, Film Sir, Despite the increased cost, we do like to flesh out our feature film programmes to give our patrons a full two hoursworth. 1994, Lee Montgomery, Mary Hussmann, David Hamilton, Transgressions: The Iowa Anthology of Innovative Fiction ISBN Weightless as angels, we float an aimless celestial hoursworth through spectacular submarinity",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30224,humidity,Noun,The amount of water vapour in the air.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30621,hundredweight,Noun,A measure of weight containing 100 avoirdupois pounds (45.5 kg)," Canada, US","Synonyms: cental (historical), centner (rare), short hundredweight, quintal (historical)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30622,hundredweight,Noun,A measure of weight containing 8 stone or 112 avoirdupois pounds (51 kg), Britain,"Synonyms: long hundredweight, imperial hundredweight 1882, James Edwin Thorold Rogers, A History of Agriculture and Prices in England, volume 4, p.209: The hundredweight of 112 avoirdupois lbs. becomes general in the period before me, and is employed for the commoner kinds of materials.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
31392,hutch,Noun,A measure of two Winchester bushels.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
31863,hydraulic retention time,Noun,a measure of the average length of time that a soluble compound remains in a constructed reactor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
32749,hydromodulus,Noun,A measure of the water consumption of unit area of arable land,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
32860,hydrophilicity,Noun,A measure of the extent to which something is hydrophilic., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
650,Hammett acidity function,Noun,"A measure of acidity used for very concentrated solutions of strong acids, including superacids.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1056,Hawking energy,Noun,A measure of the bending of ingoing and outgoing rays of light that are orthogonal to a 2-sphere surrounding a region of space whose mass is to be defined., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1343,Helmholtz free energy,Noun,"A measure of the useful work obtainable from a constant temperature, constant volume thermodynamic system; more precisely, the difference between internal energy (of a system) and the product of its absolute temperature and entropy"," physics, thermodynamics","A = U T S {\displaystyle A=U-TS} where A is Helmholtz free energy, U is internal energy, T is temperature, and S is entropy.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1444,Herfindahl index,Noun,"A measure of the size of firms in relation to the industries they operate in, serving to indicate the amount of competition among them.", economics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
2697,ecological footprint,Noun,"A measure of how much biologically productive land and water area an individual, population or activity requires to produce all the resources it consumes and to absorb the waste it generates using prevailing technology and resource management practices.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
2808,economic rent,Noun,the amount of recompense paid to a factor of production on top of its transfer earnings; this does not encompass costs incurred during the process of production or service, economics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
4251,effect size,Noun,A measure of the strength or magnitude of the effect of an independent variable on a dependent variable in an experiment or a quasi-experiment., statistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
4295,effectivity,Noun,A measure of the effectiveness of something., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
4649,effusivity,Noun,A measure of a material's ability to exchange thermal energy with its surroundings; the square root of the product of its thermal conductivity and its volumetric heat capacity., thermodynamics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
6544,electric flux,Noun,The measure of flow of the electric field through a given area., electromagnetism,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
6604,electrical conductance,Noun,"A measure of how easily electricity flows along a certain path through an electrical element, and the real part of the reciprocal of electrical impedance.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
6903,electrocontractility,Noun,A measure of the power of such contraction, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
7377,electron density,Noun,A measure of the probability of finding an electron at a specific location within an orbital, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
7378,electron density,Noun,A measure of the number of electrons per unit volume of space., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
7690,electropositivity,Noun,a measure of the extent to which something is electropositive, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
8681,ellipticity,Noun,A measure of this flattening that is a function of the ellipse's equatorial and polar radii," countable, mathematics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
11913,encephalization,Noun,the amount of brain mass exceeding that related to an animal's total body mass, biology,"1998 June 12, Dean Falk, PALEONTOLOGY: Hominid Brain Evolution: Looks Can Be Deceiving, in Science[1], volume 280, number 5370, DOI:10.1126/science.280.5370.1714:The answer to this will determine the encephalization quotients of the two types of early hominids, which is an important indicator of relative ""braininess,"" an issue that is now up for grabs. 1999 January 15, Matt Sponheimer Julia A. Lee-Thorp, Isotopic Evidence for the Diet of an Early Hominid, Australopithecus africanus, in Science[2], volume 283, number 5400, DOI:10.1126/science.283.5400.368, pages 368-370:It is believed that the encephalization of early Homo was made possible by the consumption of energy- and nutrient-rich animal foods to ""pay"" for its metabolically expensive brain. 2001 November 2, Jerome M. Siegel, The REM Sleep-Memory Consolidation Hypothesis, in Science[3], volume 294, number 5544, DOI:10.1126/science.1063049, pages 1058-1063:The time spent in REM sleep is not correlated with learning ability across humans, nor is there a positive relation between REM sleep time or intensity and encephalization across species.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
13991,endothermicity,Noun,A measure of the relative endothermic character of a reaction or process, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
14187,endurance,Noun,The measure of a person's stamina or persistence,,He has great endurance: he ran a marathon and then cycled home.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
14339,energy,Noun,A measure of how many actions a player or unit can take; in the fantasy genre often called magic points or mana," role-playing games, video games, board games",Synonym: action points,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
14351,energy expenditure,Noun,"The amount of energy, measured in calories, that a person uses (e.g",,during a particular activity).,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
16228,enstrophy,Noun,A measure of the kinetic energy of a fluid as a result of turbulence., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
16821,enthalpy of vaporization,Noun,The amount of energy required to change 1 gram of liquid to gas at its boiling point., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
17446,entropy,Noun,A measure of the amount of information and noise present in a signal.," statistics, information theory, countable",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
20423,equilibrium constant,Noun,A measure of the relative concentrations of the reactants and products of a reversible reaction at equilibrium, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
20724,equivalent variation,Noun,"The measure of how much money a consumer would pay before a price increase, to avoid the price increase.", economics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
21421,erosivity,Noun,"A measure of the potential ability of soil, regolith, or other weathered material to be eroded by rain, wind, or surface runoff.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
27235,exaton,Noun,A measure of the strength of an explosion or a bomb based on how many quintillion tons of TNT would be needed to produce the same energy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
27536,exchange rate,Noun,The amount of one currency that a person or institution defines as equivalent to another when either buying or selling it at any particular moment," economics, finance",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
27628,excitability,Noun,A measure of how easy something is to excite, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
28436,exergonicity,Noun,A measure of the extent to which a reaction is exergonic, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30524,explosibility,Noun,A measure of the extent to which a material is explosible, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30561,explosivity,Noun,A measure of the extent to which a material is explosive, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30707,exposome,Noun,"A measure of the effects of life-long environmental exposures on health 2015 December 1, Stein, Richard A., The Naturome Awaits the Nurturome, in Genetic Engineering Biotechnology News, volume 35, number 21, page 34:While the definition of the exposome includes all exposures that occur from conception throughout an individual's lifetime, an emerging concept is the need to also consider exposures prior to conception.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
30733,exposure,Noun,"The amount of sun, wind etc", horticulture,experienced by a particular site.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
31788,extractability,Noun,A measure of the extent to which something may be extracted using a particular solvent., countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
133,pace,Noun,A measure of the hardness of a pitch and of the tendency of a cricket ball to maintain its speed after bouncing, cricket,[from 19th century],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
634,packyear,Noun,"A measure of the cigarettes a person has smoked, equal to a pack (of twenty cigarettes) each day for a year.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
805,paddleful,Noun,"The amount that can be held on, or displaced by, a paddle",,He flicked a paddleful of water at me.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1344,pailful,Noun,"The amount that fills, or would fill, a pail",,"[from 16th c.] 16101611, William Shakespeare, The Tempest, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act II, scene ii], page 9:Here's neither buh, nor hrub to beare off any weather at all: and another Storme brewing, I heare it ing ith' winde: yond ame blacke cloud, yond huge one, lookes like a foule bumbard that would hed his licquor: if it hould thunder, as it did before, I know not where to hide my head: yond ame cloud cannot chooe but fall by paile-fuls. 1952, Doris Lessing, Martha Quest, Panther 1974, p. 118: McGrath's lounge was a vast brownish room, with a beige ceiling of heavy plaster divided into squares [] and finally swabbed with pailfuls of gilt.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
1388,pain score,Noun,"A measure of the pain felt by, or observed in, a patient",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
3640,palmspan,Noun,A measure of length equivalent to the breadth of the palm of an average human hand,,"For quotations of use of this term, see Citations:palmspan.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
9740,parole,Noun,The amount of time a former prisoner spends on limited release.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
12692,pathwidth,Noun,A measure of a path decomposition of a graph., graph theory,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
17627,pennyworth,Noun,The amount that can be bought for a penny.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
19825,performance,Noun,"The amount of useful work accomplished estimated in terms of time needed, resources used, etc",,Better performance means more work accomplished in shorter time and/or using fewer resources.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
21669,permeability,Noun,a measure of the ability of a rock to transmit fluids (such as oil or water), geology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
21688,permeance,Noun,A measure of the degree to which a material allows a fluid to permeate it.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
22399,persistency,Noun,A measure of how much something persists, countable,"1998 March 28, John Chapman, ""Pensions Investigated,"" The Independent (UK) (retrieved 6 July 2014): The table shows that three-year ""persistencies"" range from 89.6 per cent with Standard Life (this means only 10 per cent of plans have lapsed after three years) to 58.9 per cent with Sun Life (almost 40 per cent of plans lapse after three years).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
23516,petaton,Noun,A measure of the strength of an explosion or a bomb based on how many quadrillion tons of TNT would be needed to produce the same energy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
29730,phototype,Noun,"A measure of the susceptibility of the skin to tan, depending on the amount of melanin in the skin",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
31281,phytotoxicity,Noun,A measure of the extent to which something is phytotoxic, countable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
35980,pirn,Noun,The amount of thread wound on a shuttle or reel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
36699,pitchforkful,Noun,the amount that a pitchfork holds,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
39226,plate count,Noun,A measure of bacterial contamination of a sample, microbiology,"2003, Ahmed E. Yousef, Carolyn Carlstrom, Food Microbiology: A Laboratory Manual, John Wiley Sons (ISBN), page 27: The microbiological quality can be roughly evaluated by analyzing the food for total plate count (TPC). In some foods, high TPC may indicate poor quality. Food which appears normal may have a high TPC, indicating that the food is about to [] 2008 October, Clyde E. Stauffer, Soy flour products in baking[1]:The total plate count for soy flour intended for human consumption should be less than 20,000 per gram; typical analyses of flours made under proper sanitary conditions range from 4,000 to 7,000 per gram.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,True
