Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body
37665,docucam,Noun,A document camera.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
37742,docuseries,Noun,"A documentary, or a collection of documentaries, presented as a series.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
39127,dolorimeter,Noun,A device used for measuring pain.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
40169,door chain,Noun,"A device that allows a door to be partially opened from the inside, whilst preventing it from being fully opened from the outside",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
40878,dosimeter,Noun,A device used to measure a dose of ionizing radiation,,"Dosimeters normally take the form of optically stimulated luminescence (OSL), photographic film, thermoluminescent devices (TLD) or electronic personal dosimeters (PDM).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
41102,dotter,Noun,An instrument for drawing dots,,"1869, Cameron Knight, The Mechanician and Constructor for Engineers Both edges of the crosshead are thus marked, the short centre lines being easily scratched with a scriber as soon as the arcs are made with a calliper, in fact, a mere dot with a dotter is sufficient. 2011, Jane Symington, Karen Peppercorn, At Your Fingertips - The Nail Technician's Companion (page 289) These have a long fine brush and a dotter in the lid of the brush for making small dots of the paint on the nail.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
41998,doubler,Noun,"An instrument for augmenting a very small quantity of electricity, so as to render it manifest by sparks or the electroscope.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
42052,doubletree,Noun,a device that connects two horses to a wagon or other implement,,"The tugs of a harness are connected to a singletree, two of which are connected to a doubletree, which, in turn, is connected to the implement.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
45971,driver's license,Noun,"A document issued to a specific person by a government authority, permitting this person to drive one or more classes of motor vehicle on public roads and highways", American spelling,"As the licence generally has a photograph of the licensee, it is generally used as an identification document, and may be required when making credit purchases, cashing checks, applying for employment etc.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
47812,dual-band,Noun,A device that is capable of operating on two frequencies.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48295,ductilimeter,Noun,An instrument for determining the ductility of metals.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48319,ductoscope,Noun,A device used in ductoscopy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48614,dugout,Noun,A device used to smoke marijuana.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49763,duplexer,Noun,A device that enables communication in two directions over a single path, electronics,"2009, Ken-ya Hashimoto, RF Bulk Acoustic Wave Filters for Communications[1], ISBN, page 119: At first, making a duplexer seemed impossible, of all the filters in the cell phone, the specifications for the duplexer were by far the most stringent. 2011, Alastair D. McAulay, Military Laser Technology for Defense[2], ISBN, page 272: The HE11 mode emits a Gaussian beam into free space as is required for input to the quasi-optical duplexer attached to the antenna. 2012, TV White Space Spectrum Technologies[3], ISBN: A drawback in the dual duplexer design is that six channels are lost because three band gaps are required.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49805,duplicator,Noun,"A device that reproduces something, such as printed documents or compact discs; a copier",,"1975, Wisconsin Library Bulletin (volumes 71-72, page 116) Schools joining the cooperative were assessed an initial membership fee to purchase a high-speed tape duplicator and about 200 tapes.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49973,durometer,Noun,"An instrument used to measure the hardness or stiffness of a material, especially of an elastomer, such as rubber",,A simple durometer consists of a movable tip on a spring with a dial gauge. She tested the sample with a durometer to verify its consistency.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
50197,duster,Noun,"An object, now especially a cloth, used for dusting surfaces etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
50768,dynactinometer,Noun,An instrument for measuring the intensity of photogenic rays and computing the power of object glasses.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
50776,dynameter,Noun,An instrument used to measure the magnification of a telescope.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1031,quail pipe,Noun,A device used to imitate the sound of quails.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1065,quaject,Noun,"An object-like data structure containing both data and code (or pointers to code), typically used as an abstraction to manage self-modifying code.", computing theory,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
2035,quasi-satellite,Noun,"An object in a specific type of coorbital configuration (1:1 orbital resonance) with a planet, causing it to stay close to the planet over many orbital periods, despite not being a true satellite.", astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4183,quintain,Noun,"An object (generally a post or plank on a support) set up as a target to be tilted at in jousting, or otherwise used as target practice", now historical,"[from 15th c.] 2011, Thomas Penn, Winter King, Penguin 2012, p. 285: In the tiltyard, his companions felt the juddering impact of his sword-blows and saw the muscled precision of his archery and his tilting at the quintain.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4460,quit claim deed,Noun,"a document by which a person (the grantor) disclaims any interest the grantor might have in a piece of real property, and passes that claim to another person (the grantee).", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
327,zapper,Noun,"A device that electrocutes (""zaps"") with a high voltage, e.g",,a bug zapper.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
749,zeoscope,Noun,An instrument that was used to determine the alcoholic content of liquid by measuring its boiling point., historical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
974,zero object,Noun,An object which is both an initial object and a terminal object., category theory,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1935,zograscope,Noun,"A device used for viewing perspective prints, consisting of a lens and a slanting mirror on a stand.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3338,zymometer,Noun,"An instrument for ascertaining the degree of fermentation occasioned by the mixture of different liquids, and the degree of heat which they acquire in fermentation",,"Synonyms: zymoscope, zymosimeter",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3352,zymosimeter,Noun,"An instrument for ascertaining the degree of fermentation occasioned by the mixture of different liquids, and the degree of heat which they acquire in fermentation",,"Synonyms: zymometer, zymoscope",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
603,objectist,Noun,An objectivist,,(Can we find and add a quotation of Ed. Rev to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
688,objet de vertu,Noun,"An object of particular interest for reasons of history, workmanship etc",,"1974, Lawrence Durrell, Monsieur, Faber Faber 1992, p. 260: We impotents are great collectors of objets de vertu, snuffboxes, musical boxes, knick-knacks.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1548,obturator,Noun,"An object used to obstruct a hole, such as a fissure of the palate.", surgery,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1788,occluder,Noun,an object that partially or completely impedes the amount of light reaching the eye,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
2405,octant,Noun,"An instrument for measuring angles, particularly of elevation.", nautical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
2891,oculometer,Noun,A device used in oculometry,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3206,odontograph,Noun,An instrument for marking or laying off the outlines of teeth of gear wheels.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3308,odorometer,Noun,A device used to measure the intensity of a smell,,"1954, Proceedings - American Gas Association (volume 36, page 717) Most of the odorometers now in use have been designed so that measured quantities of odorized gas are mixed with air furnished by an electrically driven blower. 1985, United States. Dept. of Transportation. Research and Special Programs Administration, Guidance manual for operators of small gas systems (page 192) The types of detectors of importance are the odorometer, titrators, and the odotron. 1992, Tony Stankus, Making Sense of Journals in the Life Sciences (page 201) On the quiet side, sanitation engineers like Gordon Fair tremendously improved both the testing and treatment of wastewater, bringing in chlorination, increasing aeration, and even introducing odorometers (not to be confused with odometers).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3408,oedometer,Noun,A device used for measuring the consolidation properties of soil, geology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4726,oilcup,Noun,"A device that dispenses oil for lubrication in an engine, etc., without the need for a human operator.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5422,oleometer,Noun,An instrument for determining the weight and purity of oil., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5482,olfactometer,Noun,A device used to measure the acuity of a person's sense of smell.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5483,olfactometer,Noun,"A device used to measure odour intensity, and concentrations of volatile organic compounds, by means of their smell.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
6089,olive box,Noun,A device used in phreaking to add an external ringer to a telephone line.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
6264,ombrometer,Noun,An instrument for measuring rainfall.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7018,oncograph,Noun,An instrument for registering the changes observable with an oncometer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7059,oncometer,Noun,An instrument for measuring the variations in size of the internal organs of the body., physiology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7157,ondograph,Noun,"An instrument for autographically recording the waveforms of varying currents, especially rapidly varying alternating currents.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7163,ondoscope,Noun,An instrument that detects (and visualizes) the presence of high-frequency radiation, physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
8385,oopart,Noun,"An object found in a very unusual or apparently impossible archaeological context (like the Coso sparkplug found in an allegedly 500,000-year-old geode) which would challenge conventional historiography and chronology if authentic", among conspiracy theorists,"1989, From Eternity to Eternity: The Song of Eternity ISBN, page 57: ""Out-Of-Place-Artifacts."" These ooparts are artifacts or objects that archeologists have found in digging into ancient civilizations and that appear to be out-of-place [] 2001, Rene Noorbergen, Secrets of the Lost Races: New Discoveries ISBN, page 2: In many cases, the technical sophistication of the ooparts extends far beyond the inventive capabilities of the ancient peoples among whose remains they were discovered.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
8965,opener,Noun,"A device that opens something; specifically a tin-opener/can-opener, or a bottle opener.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9497,ophthalmodynamometer,Noun,"An instrument that is used to measure blood pressure in the blood vessels of the retina 2016 January 30, Intraocular Pressure Reduction Is Associated with Reduced Venous Pulsation Pressure, in PLOS ONE[1], DOI:10.1371/journal.pone.0147915:The minimum additional pressure required to induce venous pulsation can be measured with an ophthalmodynamometer using the known calibration constant (0.32mmHg/g) to convert the applied force (g) into ophthalmodynamometric pressure (ODP).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9514,ophthalmometer,Noun,"An instrument for measuring the size of a reflected image on the convex surface of the cornea and lens of the eye, by which their curvature can be ascertained.", physiology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9534,ophthalmoscope,Noun,"An instrument for examining the interior of the eye (that is, for ophthalmoscopy).", ophthalmology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9543,ophthalmostat,Noun,A device that holds the eye steady during an operation, surgery,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9550,ophthalmotrope,Noun,An instrument for demonstrating the movements of the eye muscles,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10221,optical trap,Noun,"A device that employs a focused laser beam to trap, manipulate and image very small particles", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10411,optoisolator,Noun,A device that transmits a signal optically between two isolated electronic circuits,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10422,optometer,Noun,An instrument for measuring the focus of the lens of the eye.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10434,optophone,Noun,A device that transforms light into sound.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10889,orbiter,Noun,"An object that orbits another, especially a spacecraft that orbits a planet etc",,without landing on it.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
11211,ordered pair,Noun,"An object containing exactly two elements in a fixed order, so that, when the elements are different, exchanging them gives a different object", set theory,"Notation: (a, b) or a , b {\displaystyle \langle a,b\rangle } . If an ordered pair were defined (in terms of sets) as ( x , y ) := { { a } , { a , { b } } } {\displaystyle (x,y):=\{\{a\},\{a,\{b\}\}\}} then the ""first element"" of an ordered pair S could be defined as CAR(S) where CAR(S) = x if and only if ( y S . x y ) {\displaystyle (\forall y\in S.\,x\in y)} . Likewise, the ""second element"" of S could be defined as CDR(S) where CDR(S) = x if and only if ( y S . ( z y . x z ) ) {\displaystyle (\exists y\in S.\,(\exists z\in y.\,x\in z))} . If the two elements happened to be equal, then the ordered pair would still have cardinality two as would be naturally expected.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
12180,orientator,Noun,An instrument for orientating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
12245,original,Noun,an object or other creation (e.g,,narrative work) from which all later copies and variations are derived This manuscript is the original.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
12931,orthodiagraph,Noun,"An instrument used to determine the true contour and dimensions of any internal organ or other object rendered visible by X-rays, the latter being deflected so as to be made parallel.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13357,orthoscope,Noun,An instrument for examining the interior of an eye.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13358,orthoscope,Noun,An instrument for drawing projections of a skull.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13586,oscillator,Noun,An instrument for measuring rigidity by the torsional oscillations of a weighted wire.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13601,oscillograph,Noun,An instrument for measuring alternating or varying electric current in terms of current and voltage; an oscilloscope,,"2009, January 26, Dennis Hevesi, in J. Lamar Worzel, Expert on Oceans Depths, Dies at 89[1]:With Dr. Ewing brainstorming and Dr. Worzel leading the designers, the team slapped together precursors of more precisely manufactured measuring devices: a camera to take photos thousands of feet below the oceans surface, with a coffee-can lid for a flash reflector and a thick, diner-style drinking glass as its casing; a seismograph timed by a modified railroad pocket watch; an oscillograph, to record electrical changes, run by a motor from a toy electric train.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13607,oscillometer,Noun,A device that measures the roll (or pitch) of a ship, nautical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13785,osmograph,Noun,An instrument for recording the height of the liquid in an endosmometer or for registering osmotic pressures.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14212,osteoclast,Noun,An instrument for performing osteoclasis., surgery,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14434,osteophone,Noun,"An instrument for transmission of auditory vibrations through the bones of the head, so as to be appreciated as sounds by persons deaf from causes other than those affecting the nervous apparatus of hearing.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14724,otheoscope,Noun,An instrument for exhibiting the repulsive action produced by light or heat in a vacuum; a modification of the radiometer,,"2008, William Hodson Brock, William Crookes (1832-1919) and the Commercialization of Science In a generous gesture that soon turned sour, Crookes allowed Gimingham to make otheoscopes in his spare time and make a profit on them by selling them []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
15020,otoscope,Noun,An instrument used for examining the eardrum and interior of the outer ear., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19897,overcutter,Noun,A device used to cut into rock walls from above, mining,"1917, Coal Mining Catalogs, page 606:It is estimated that the capacity of an overcutter is three times that of a chain-breast machine and twice that of a shortwall machine; 1926, Coal Age - Volume 30, page 67:The top and bottom portions of the machine are exactly alike and it may consequently be turned over and employed as an overcutter as well as an undercutter. 1960, Colliery Guardian Overseas, page 50:In addition to its work on longwall faces, the A.B. Fifteen has been adapted for shortwall work either as undercutter or as overcutter, particular care having been taken to give it increased manoauvrability by the provision of special pulleys, and increased mobility by the addition of a tilting underframe. 1999, Gabriel Fernandez Robert A. Bauer, Geo-engineering for Underground Facilities, ISBN:Deep settlement points revealed that ground losses were concentrated at the overcutter at the front of the shield which had a radius 19 mm greater than the body of the shield to aid in negotiating the short radius turn.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
24444,ovitrap,Noun,"A device that resembles the preferred breeding site of mosquitoes, used to attract them and capture their eggs in scientific studies",,"2015 December 19, Seasonal Synchronization of Diapause Phases in Aedes albopictus (Diptera: Culicidae), in PLOS ONE[1], DOI:10.1371/journal.pone.0145311:The seasonal pattern of egg laying activity of a French Mediterranean population of the Asian tiger mosquito was monitored weekly for 2 years with ovitraps.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25159,oximeter,Noun,A device that measures the quantity of oxygen in something, chemistry,Synonym: eudiometer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25160,oximeter,Noun,A device that measures the oxygen saturation of arterial blood.," medicine, specifically",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25917,ozonator,Noun,A device that produces a supply of ozone by passing a silent electrical discharge through oxygen,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25966,ozonizer,Noun,"A device that converts oxygen into ozone, normally by means of a silent electrical discharge; an ozone generator",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25973,ozonometer,Noun,An instrument for measuring how much ozone is present in a mixture of gases,,(Can we find and add a quotation of Faraday to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3143,warrant,Noun,A document certifying that a motor vehicle meets certain standards of mechanical soundness and safety; a warrant of fitness," New Zealand, road transport","1968 October 22, Norman Eric Kirk, Appropriation BillEstimates, in Parliamentary Debates (Hansard): Second Session, Thirty-fifth Parliament: House of Representatives, volume 357, Wellington: A. R. Shearer, government printer, published 1969, OCLC 191255532, page 2502:Some years ago he had bought a motor vehicle with a warrant issued the same day only to find that the hand brake was not functioning properly and only one brake drum had any lining on it. He had recently heard of a similar case of a vehicle which had been issued with a warrant by the Christchurch City Council testing station, and the purchaser had to pay $60 to have the hand brake and hydraulic brake equipment fixed and the brakes relined.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3156,warrant of attorney,Noun,A document in which someone admits liability for a debt and allows an attorney to admit this in court so that no action will be taken.," US, law",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4352,water cannon,Noun,A device that shoots a large amount of water at high pressure through a hose-like tube.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4535,water maze,Noun,"A device used for scientific testing of an animal's memory, consisting of linked alleys filled with water, providing a motivation to escape.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4544,water meter,Noun,A device used to measure the volume of water usage.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4545,water meter,Noun,A device used to measure evaporation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4599,water pick,Noun,"A device that is used to clear away food debris from the mouth, mostly used by people with braces or periodontal problems.", dentistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4639,water purifier,Noun,a device that purifies water,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4738,water turbine,Noun,"A device that converts the energy of moving water, usually at a dam into rotary motion, usually used to make electricity.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4898,waterer,Noun,A device used for watering,,She installed an automatic waterer for her garden.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5084,waterphone,Noun,"An instrument for detecting leaks in pipes by their sound, consisting of a rod attached to an earpiece",,Synonym: aquaphone,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
