Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2
10951,employ,Noun,The state of being an employee; employment,,The school district has six thousand teachers in its employ.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
10958,employability,Noun,The state or quality of being employable., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
10982,employment,Noun,"The state of being employed 1853, Herman Melville, Bartleby, the Scrivener, in Billy Budd, Sailor and Other Stories, New York: Penguin Books, 1968; reprint 1995 as Bartleby, ISBN 0 14 60.0012 9, p.3: At the period just preceding the advent of Bartleby, I had two persons as copyists in my employment, and a promising lad as an office-boy.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11059,empowerment,Noun,"The state of being empowered (either generally, or specifically).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11623,enantiodiscrimination,Noun,The ability to discriminate between enantiomers, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11646,enantiomericity,Noun,The condition of being enantiomeric, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11662,enantiomorphy,Noun,"The condition of being enantiomorphic 2007 October 25, RobertHanna, Kantian non-conceptualism, in Philosophical Studies, volume 137, number 1, DOI:10.1007/s11098-007-9166-0:As I have said, the first goal of this paper is to develop a Kantian argument for the existence of non-conceptual content from our cognition of enantiomorphy.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11673,enantiopurity,Noun,The condition of being enantiopure, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11698,enantiospecificity,Noun,The condition of being enantiospecific, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
11906,encephalitogenicity,Noun,The condition of being encephalitogenic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12127,encincturement,Noun,The state or quality of being encinctured or girded,,"1814, John Marius Wilson, The Duke of Wellington, page 306 ...city itself, though not properly a fortress, was sufficiently strong, in its encincturement of 'wall and towers and river, to be able to make a stubborn resistance. 1842, Chambers William, The Topographical, Statistical, and Historical Gazetteer of Scotland, page 668 ...abounds in mild and soft pictures of rural beauty; it derives picturesqueness from its encincturement with intricate bands of sea, overhung by the lofty and hard... 1867, Randall McCollum, The Highlands of Cavan, page 285 ...wood, its beautiful mansion, its semi-encincturement, with joyous natural lakes, and its extent and vruiety of undulating surface, it ranks high among the...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12174,enclavement,Noun,The state of being an enclave.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12749,endangeredness,Noun,The state or condition of being endangered (especially of a species).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12831,endearedness,Noun,The state of being endeared.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12914,endemism,Noun,The state of being endemic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12932,endergonicity,Noun,"The condition of being, or the extent to to which a reaction is endergonic", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
12949,endfulness,Noun,"The state, quality, or condition of being endful; ambition; busy-ness",,"2002, Ramashray Roy, Political Order:It is not to deny that many of these students admit what Wolin calls the 'endfulness' of the political order, or its embeddedness in certain value premises. 2010, Stephen Downes, Music and Decadence in European Modernism:Rachmaninov's closing gestures represent an array of structural and expressive responses to this 'endful-ness'.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13068,endobiosis,Noun,The condition of being endobiotic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13316,endogeneity,Noun,The state of being endogenous., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13621,endophily,Noun,The condition of being endophilic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13646,endophyticity,Noun,"The condition of being endophytic 2015 November 25, Trends in the Use of Nephron-Sparing Surgery over 7 Years: An Analysis Using the R.E.N.A.L",,"Nephrometry Scoring System, in PLOS ONE[1], DOI:10.1371/journal.pone.0141709:In this system, the RNS is composed of renal mass diameter, endophyticity or exophyticity, proximity to the collecting system, location relative to the polar line and hilar structure, and anteriority or posteriority of the mass location [11 ].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13647,endophytism,Noun,The condition of being endophytic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13764,endorsability,Noun,The condition of being endorsable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13976,endotheliotropism,Noun,The condition of being endotheliotropic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
13990,endothermicity,Noun,The condition of being endothermic, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14180,endurability,Noun,The state or quality of being endurable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14283,enemyhood,Noun,"The state, condition, or quality of being an enemy; enmity; enemyship",,"2003, Alex Argenti-Pillen, Masking Terror:In order to further reconstruct the local history of violence and enemyhood, I now turn to one of these other neighborhoods in the Udahenagama area. 2005, Stefano Guzzini, Anna Leander, Constructivism and International Relations: So Wendt's contention can be restated as follows: no state identity of enemyhood without the Hobbesian international culture and no Hobbesian international culture without the state identity of enemyhood, logically. 2006, M. A. Foster, The Book of The Ler:And there are many other things; we tell tales to one another, sing, dance. Cultivate friendships, and enemyhoods, too.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14286,enemyship,Noun,The state or condition of being an enemy or enemies; enmity,,"2009, Harry T. Reis, Susan Sprecher, Susan K. Sprecher, Encyclopedia of Human Relationships - Volume 1 - Page 529: Moreover, the cultural grounding of relationship is evident in features of research that do consider personal enemyship, as well as in the relative absence of research about personal enemyship. 2011, Steven J. Carroll, In the Window Room - Page 75:Now, if you may remember, until this point both girls had not been truly friends, not in any lasting way that is. It was only that they had just recently, and painfully, forsaken enemyship, and were only just beginning the first processes of friendhood, which was now coming into fruition; And it was here, at this memory, that I believe both girls would recount as their true beginning. 1776, Thomas Paine, Common Sense - Chapter 3 - Page 18-19:It hath lately been asserted in parliament, that the colonies have no relation to each other but through the parent country, i.e., that Pennsylvania and the Jerseys, and so on for the rest, are sister colonies by the way of England; this is certainly a very roundabout way of proving relation ship, but it is the nearest and only true way of proving enemyship, if I may so call it. France and Spain never were, nor perhaps ever will be our enemies as Americans, but as our being the subjects of Great Britain.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14398,enervation,Noun,State of being enervated; debility.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14624,engagedness,Noun,The state of being deeply interested; earnestness; zeal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14646,engagingness,Noun,The state or quality of being engaging.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
14890,engraftability,Noun,The condition of being engraftable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15003,engrossment,Noun,The state of being engrossed; concentration or preoccupation., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15220,enjoyability,Noun,The state or condition of being enjoyable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15296,enlargedness,Noun,The state or quality of being enlarged.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15426,enmeshment,Noun,The state of being enmeshed; entanglement.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15532,ennoblement,Noun,The state of being noble, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15651,enoughness,Noun,The state or condition of being enough; sufficiency; adequacy,,"2002, Ira Chernus, Eisenhower's Atoms for Peace:Secretary of State Dulles pointed out that the report's aim was not ""scaring our people but giving them a realistic picture of the dilemma in which they would find themselves"" when the Soviet Union as well as the United States had attained ""enoughness."" 2003, Marcia Menter, The office sutras: exercises for your soul at work, page 34:But all of us have deep beliefs about our own enoughness, often stemming from childhood... 2008, Herman Cappelen, Ernest Lepore, Insensitive Semantics: We have tried to convince you that the problem, worry, or puzzle that arises in connection with readiness or enoughness, if there is one, is metaphysical, and not semantic; [...] 2008, Anable Shilson Thomas, Live simply:The fourth and last principle is that of the Sabbath - the feast of enoughness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15757,enrapturement,Noun,The state of being enraptured.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
15769,enravishment,Noun,The state of being enravished or enraptured; ecstasy,,(Can we find and add a quotation of Glanvill to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16037,enshrinement,Noun,The state of being enshrined, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16105,enslavedness,Noun,The state of being enslaved.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16128,ensnarement,Noun,The condition of being ensnared, uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16263,enswathement,Noun,The state of being enswathed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16343,entanglement,Noun,The state of being entangled; intricate and confused involution.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16624,enteropathogenicity,Noun,The condition of being enteropathogenic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
16694,enterotoxigenicity,Noun,The condition of being enterotoxigenic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17017,entity,Noun,The state or quality of being or existence,,The group successfully maintains its tribal entity.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17133,entomopathogenicity,Noun,"The condition of being, or the extent to which something is entomopathogenic",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17160,entomophytophagy,Noun,The condition of being entomophytophagous,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17257,entrainability,Noun,The condition of being entrainable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17312,entrapment,Noun,The state of being entrapped,,The entrapment of the victims in the wreckage made rescue difficult.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17507,enturbulence,Noun,"The state or quality of being enturbulated, agitated or disturbed.", Scientology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17557,enumerability,Noun,The condition of being enumerable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17696,enviability,Noun,The state or condition of being enviable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17727,enviousness,Noun,The state of being envious.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
17858,envyfreeness,Noun,"The state of being envyfree 2015, Hadi Hosseini, Kate Larson, Strategyproof Quota Mechanisms for Multiple Assignment Problems, in arXiv[1]:We then extend quota mechanisms to randomized settings, and show that the random serial dictatorship quota mechanisms (RSDQ) are envyfree, strategyproof, and ex post efficient for any number of agents and objects and any quota system, proving that the well-studied Random Serial Dictatorship (RSD) satisfies envyfreeness when preferences are lexicographic..",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
18279,ephemerality,Noun,The state or condition of being ephemeral; transience., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
18376,epibionty,Noun,The condition of being epibiontic, biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
18651,epidemicity,Noun,The condition of being epidemic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
18832,epigenotoxicity,Noun,The condition of being epigenotoxic,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
19080,epimorphicity,Noun,"The condition of being epimorphic 2016, Michel Brion, Epimorphic subgroups of algebraic groups, in arXiv[1]:We also obtain epimorphicity criteria for subgroups of affine algebraic groups, which generalize a result of Bien and Borel..", mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
19704,epitheliotropism,Noun,"The condition of being epitheliotropic 2016 January 28, A Consistent Orally-Infected Hamster Model for Enterovirus A71 Encephalomyelitis Demonstrates Squamous Lesions in the Paws, Skin and Oral Cavity Reminiscent of Hand-Foot-and-Mouth Disease, in PLOS ONE[1], DOI:10.1371/journal.pone.0147463:Our animal model should be useful to study squamous epitheliotropism, neuropathogenesis, oral/fecal shedding in EV-A71 infection, person-to-person transmission, and to test anti-viral drugs and vaccines.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20123,equability,Noun,The condition of being equable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20127,equableness,Noun,The state or quality of being equable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20221,equanimity,Noun,"the state of being calm, stable and composed, especially under stress 1954, Albert Einstein, Ideas and Opinions Few people are capable of expressing with equanimity opinions which differ from the prejudices of their social environment",,"1779, Johann Wolfgang von Goethe, The Sorrows of Young Werther No doubt you are right, my best of friends, there would be far less suffering amongst mankind, if menand God knows why they are so fashioneddid not employ their imaginations so assiduously in recalling the memory of past sorrow, instead of bearing their present lot with equanimity.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20293,equiangularity,Noun,The condition of being equiangular,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20316,equicontinuity,Noun,The condition of being equicontinuous., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20357,equiefficiency,Noun,The condition of being equiefficient,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20378,equigranularity,Noun,The state or condition of being equigranular.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20391,equilaterality,Noun,The condition of being equilateral, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20418,equilibrity,Noun,The state of being balanced; equality of weight; equilibrium,,(Can we find and add a quotation of J. Gregory to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20437,equilocality,Noun,The condition of being equilocal,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20440,equiluminance,Noun,The condition of being equiluminant,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20448,equimolarity,Noun,The condition of being equimolar,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20503,equinumerosity,Noun,The state or quality of being equinumerous., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20553,equipollence,Noun,"The condition of being equipollent; equality of power, force, signification, or application",,"1906, Mary Baker Eddy, Chapter VI Science, Theology, Medicine, in Science and Health with Key to the Scriptures[1], Harper and Row, page 110:Thus it was that I beheld, as never before, the awful unreality called evil. The equipollence of God brought to light another glorious proposition, mans perfectibility and the establishment of the kingdom of heaven on earth. (Can we find and add a quotation of Boyle to this entry?)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20563,equiponderance,Noun,The state of being equal in weight; equipoise,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20574,equipotency,Noun,The condition of being equipotent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20581,equipotentiality,Noun,The condition of being equipotential,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20593,equiprimordiality,Noun,The state of being equiprimordial,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20597,equiprobability,Noun,The state or condition of being equiprobable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20601,equiproportionality,Noun,"The condition of being equiproportional 2016 January 13, USP2-45 Is a Circadian Clock Output Effector Regulating Calcium Absorption at the Post-Translational Level, in PLOS ONE[1], DOI:10.1371/journal.pone.0145155:Data were tested for equiproportionality and Chi-square test associated p-value is reported when the difference is statistically significant.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20612,equiregularity,Noun,"The condition of being equiregular 2016, Isidro H", mathematics,"Munive, Sub-Riemannian curvature of rank-two distributions, in arXiv[1]:Moreover, we study for geodesics in the Goursat and Cartan group the set of times of loss of equiregularity..",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20614,equisatisfiability,Noun,The condition of being equisatisfiable.," logic, of two formulas",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20649,equitableness,Noun,The state or quality of being equitable; equitability.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20690,equivalence,Noun,The condition of being equivalent or essentially equal., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20756,equivariance,Noun,The condition of being equivariant, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20775,equivocalness,Noun,The state of being equivocal; ambiguity,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20823,eradicability,Noun,The condition of being eradicable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20836,eradication,Noun,The state of being plucked up by the roots.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20956,erection,Noun,The state or quality of being erect from engorgement with blood," uncountable, physiology, of a penis or clitoris","1749, [John Cleland], Memoirs of a Woman of Pleasure [Fanny Hill], London: Printed [by Thomas Parker] for G. Fenton [i.e., Fenton and Ralph Griffiths][], OCLC 731622352: [] but our experienc'd matron very soon, by chafing it with her hands, brought it to swell to that size and erection I had before seen it up to. 2008, Robert Crooks Karla Baur, Our Sexuality, Thomson Wadsworth (2008), ISBN, page 163: Older men typically require longer periods of time to achieve erection and reach orgasm. 2011, Alan L. Rubin, Diabetes for Dummies, Wiley Publishing, Inc. (2008), ISBN, page 104: A very rare complication is priapism, where the penis maintains its erection for many hours.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20962,erectness,Noun,"The state of being erect, or of having an erect posture.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
20987,eremitism,Noun,The state of being a hermit; seclusion from society.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21111,ergodicity,Noun,The condition of being ergodic., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21419,erosiveness,Noun,The state or quality of being erosive.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21445,eroticism,Noun,"the state of being erotic, or of being sexually aroused",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21528,errancy,Noun,the state of being in error; fallibility,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21592,erroneity,Noun,The state or quality of being erroneous; incorrectness.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
21600,erroneousness,Noun,The state of being in error; the quality of being erroneous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,True,False,False,False,False,False,False,False,False
