Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary
59597,cope,Noun,"The vault or canopy of the skies, heavens etc", literary,"Milton the starry cope of heaven 1603, Michel de Montaigne, chapter 12, in John Florio, transl., The Essayes,[], book II, printed at London: By Val[entine] Simmes for Edward Blount[], OCLC 946730821:Who perceiveth and seeth himselfe placed here, [] farthest from heavens coape, with those creatures, that are the worst of the three conditions; and yet dareth imaginarily place himselfe above the circle of the Moone, and reduce heaven under his feet.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
605,Uranian,Adjective,"Celestial, heavenly; uranic"," comparable, literary, poetic","Antonyms: chthonian, chthonic (pertaining to the underworld), earthbound, earthly, tellurian, telluric, terrestrial (pertaining to the earth) 1853, Edward Bulwer[-]Lytton, The Ideal World, in The Poetical and Dramatic Works of Sir Edward Bulwer Lytton, Bart., volume III, London: Chapman and Hall,[], OCLC 317327456, stanza IV, page 317:Hence is that secret pardon we bestow / In the true instinct of the grateful heart, / Upon the Sons of Song. The good they do / In the clear world of their Uranian art / Endures for ever; while the evil done / In the poor drama of the mortal scene, / Is but a passing cloud before the sun; [...] 1859, Owen Meredith [pseudonym; Robert Bulwer-Lytton, 1st Earl of Lytton], Epilogue, in The Wanderer, London: Chapman Hall,[], OCLC 5254131, part III, stanza I, page 424:Hail thou! sole Muse that, in an age of toil, / Of all the old Uranian sisterhood, / Art left to light us o'er the furrowed soil, / Of this laborious star! 1903, Jane Ellen Harrison, The Anthesteria. The Ritual of Ghosts and Spirits., in Prolegomena to the Study of Greek Religion, Cambridge, Cambridgeshire: At the University Press, OCLC 776805842, page 67:At first sight the winds would appear to be if anything Ouranian powers of the upper air, yet it seems that sacrifices to the winds were buried, not burnt. 1927, Robert Briffault, The Great Mothers, in The Mothers: A Study of the Origins of Sentiments and Institutions, volume III, New York, N.Y.: The Macmillan Company, OCLC 530511, pages 146147:[T]hose deities which are called chthonic or earthly are, as a matter of fact, not in any sense deities of the earth. They are, in one of their aspects associated with the underworld, but that underworld is but a segment of their cycle; they are deities of the underworld not because they appertain to the earth or are in any sense a personification of it, but because they are, on the contrary, heavenly bodies which, in the course of their cycle, pass under the earth. They are therefore just as much uranian as are the Olympians. 1991, Mircea Eliade, The God who Binds and the Symbolism of Knots, in Philip Mairet, transl., Images and Symbols: Studies in Religious Symbolism, Mythos paperback edition, Princeton, N.J.: Princeton University Press, ISBN, pages 9697:If he [the Hindu god Varuna] cannot be classed exclusively among the ""gods of the sky"" he nevertheless has qualities proper to the ouranian divinities. He is visva-darsata, ""everywhere visible"", he ""separated the two worlds"", the wind is his breath; [...] 2002, P. Adams Sitney, The End of the 20th Century, in Visionary Film: The American Avant-Garde 19432000, 3rd edition, Oxford, Oxfordshire: Oxford University Press, ISBN, page 417:Conversely, Kenneth Anger's only widely released film since 1972, Lucifer Rising (1980), uses a megalithic temple (not Stonehenge) and a number of ancient Egyptian sites in a Crowleyan ritual hymn to chthonian and ouranian deities of power and light.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
3473,Britoness,Noun,A British woman, literary,"[from 16th c.] 1590, Edmund Spenser, The Faerie Queene, III.12: Yet the bold Britonesse was nought ydred, / Though much emmov'd, but stedfast still persevered.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
2148,keeperess,Noun,A female keeper., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7748,knight,Noun,"A brave, chivalrous and honorable man devoted to a noble cause or love interest.", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1552,Cambrian symbol,Noun,The leek as an emblem of Wales., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2570,Akshayapatra,Noun,inexhaustible vessel., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4308,sands of time,Noun,"time considered as a finite commodity that is gradually running out, as the sand in an hourglass", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16623,secular,Adjective,"Centuries-old, ancient", literary,"1902, Joseph Conrad, chapter III, in Heart of Darkness:The long reaches that were like one and the same reach, monotonous bends that were exactly alike, slipped past the steamer with their multitude of secular trees looking patiently after this grimy fragment of another world, the forerunner of change, of conquest, of trade, of massacres, of blessings.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
26194,shade,Noun,A ghost or specter; a spirit, chiefly literary and fantasy,Too long have I been haunted by that shade. The adventurer was attacked by a shade. (Can we date this quote?) John Dryden Swift as thought the flitting shade / Thro' air his momentary journey made.,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32595,should,Verb,A variant of would when used with first person subjects," auxiliary, formal, literary","I should imagine that everything is fine right now. I should be lucky if I were you. 1817, Jane Austen, Northanger Abbey I should like to dine with him. I dare say he gives famous dinners. 1900, L. Frank Baum, The Wonderful Wizard of Oz ""If our friends, the Scarecrow and the Tin Woodman, were only with us,"" said the Lion, ""I should be quite happy."" 1900, L. Frank Baum, The Wonderful Wizard of Oz Chapter 23 ""Your Silver Shoes will carry you over the desert,"" replied Glinda. ""If you had known their power you could have gone back to your Aunt Em the very first day you came to this country."" ""But then I should not have had my wonderful brains!"" cried the Scarecrow. ""I might have passed my whole life in the farmer's cornfield.""",False,False,False,False,False,False,False,False,False,False,False,False,False,True
33909,shunless,Adjective,That cannot be shunned; not to be avoided; unavoidable or inevitable, literary,"c. 16081609, William Shakespeare, The Tragedy of Coriolanus, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act II, scene ii]: [] alone he entred / The Mortall Gate of th'Citie, which he painted / With hunlee detinie:",False,False,False,False,False,False,False,False,False,False,False,False,False,True
37208,silvern,Adjective,Made of silver; or resembling or characteristic of silver; silvery., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42896,slaten,Adjective,Made of slate, literary,"1860 October, The Knickerbocker LVI, 4, Remembrances; Somewhat of an Allegory, page 368: It is twilight time: the sun has gone away over the hill, and has left only crimson clouds for his rising token. Sitting down on the slaten rock, and looking westward, I said: It will be fair to-morrow. Then, close by me, some one said: Fair, to-morrow. ibidem, page 369: Then she floated away and left me lying on the slaten rock.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
43154,slay,Verb,"To kill, murder", now literary,"The knight slew the dragon. Our foes must all be slain. 1577, Raphaell Holinshed, [The Historie of Englande.], in The Firste Volume of the Chronicles of England, Scotlande, and Irelande[], volume I, London: Imprinted [by Henry Bynneman] for Iohn Harrison, OCLC 55195564, page 26, columns 12:In the meane time it chaunced, that Marcus Papyrius troke one of the Galles on the heade with his taffe, because he preumed to troke his bearde: with whiche iniurie the Gaulle beeing prouoked, lue Papyrius (as he ate) with hys worde, and therewith the laughter being begun with one, all the reidue of thoe auncient fatherly men as they at in theyr Chayres were laine and cruelly murthered. c. 1596-97, William Shakespeare, The Merchant of Venice, Act II scene i[2]: The Prince of Morocco: [] By this scimitar, That slew the Sophy and a Persian prince That won three fields of Sultan Solyman, I would outstare the sternest eyes that look, Outbrave the heart most daring on earth, Pluck the young sucking cubs from the she-bear, Yea, mock the lion when he roars for prey, To win thee, lady. []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
43155,slay,Verb,To eradicate or stamp out, literary,You must slay these thoughts.,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43401,sleep with one's fathers,Verb,To be dead., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61709,spiriting,Noun,The action of a spirit or ghost, literary,the supposed spiritings away of missing children,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70808,stead,Noun,"The position or function (of someone or something), as taken on by a successor"," in phrases, now literary","[from 15thc.] 1818, Jane Austen, Persuasion: She was so wretched and so vehement, complained so much of injustice in being expected to go away instead of Anne; Anne, who was nothing to Louisa, while she was her sister, and had the best right to stay in Henrietta's stead! 1961, Muriel Saint Clare Byrne, Elizabethan Life in Town and Country, page 285: His nurse had told him all about changelings, and how the little people would always try to steal a beautiful human child out of its cradle and put in its stead one of their own ailing, puking brats [] 2011, ""Kin selection"", The Economist, 31 March: Had Daniel Ortega not got himself illegally on to this years ballot to seek a third term, his wife might have run in his stead.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
74093,still and anon,Adverb,Now and then, literary,"c. 1596, William Shakespeare, King John, Act IV, Scene 1,[1] And like the watchful minutes to the hour, Still and anon cheered up the heavy time. 1810, John Stagg, Odo the Proud in The Minstrel of the North: or, Cumbrian Legends, London: for the author, p. 374,[2] It seemd as if hell had burst forth in a crowd, And fury permitted to range; When still and anon was re-echod aloud Come forth, thou base tyrant! thou Odo the Proud! For Morcar and Hilda, revenge! 1881, Robert Louis Stevenson, Yes, I remember, and, Still Remember Wailing published posthumously in George S. Hellman and William P. Trent (eds.), Poems by Robert Louis Stevenson, Chicago, 1921, p. 121,[3] And as across the smoothing sea we roam, Still and anon we sang our songs of home.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
77120,strain,Noun,"Any sustained note or movement; a song; a distinct portion of an ode or other poem; also, the pervading note, or burden, of a song, poem, oration, book, etc.; theme; motive; manner; style", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
83831,subjunctivity,Noun,The relationship to reality of what is depicted in a given fictional work., literary criticism,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85700,subsonic,Adjective,"very quiet, almost inaudible The noise of the ship was all around her"," of a sound, literary","The faint subsonic rumble of the reactor and drive. (Leviathan Wakes, James S. A. Corey)",False,False,False,False,False,False,False,False,False,False,False,False,False,True
89846,sun,Noun,Sunrise or sunset, chiefly literary,"1609-11, William Shakespeare, Cymbeline, Act III, Scene 2:Imogen: [] Pr'ythee, speak, / How many score of miles may we well ride / 'Twixt hour and hour / Pisanio: One score, 'twixt sun and sun, / Madam, 's enough for you; and too much too. / Imogen: Why, one that rode to his execution, man, / Could never go so slow. 1621, Democritus Junior [pseudonym; Robert Burton], The Anatomy of Melancholy, Oxford: Printed by Iohn Lichfield and Iames Short, for Henry Cripps, OCLC 216894069; The Anatomy of Melancholy:[], 2nd corrected and augmented edition, Oxford: Printed by John Lichfield and James Short, for Henry Cripps, 1624, OCLC 54573970:, p.184 (republished 1832): whilst many an hunger-starved poor creature pines in the street, wants clothes to cover him, labours hard all day long, runs, rides for a trifle, fights peradventure from sun to sun, sick and ill, weary, full of pain and grief, is in great distress and sorrow of heart. 1849, Henry David Thoreau, A Week on the Concord and Merrimack Rivers, published 1873, page 357:I love these sons of earth every mother's son of them, with their great hearty hearts rushing tumultuously in herds from spectacle to spectacle, as if fearful lest there should not be time between sun and sun to see them all, and the sun does not wait more than in haying-time. 1962, Harry S. Truman, Public Papers of the Presidents of the United States: Harry S. Truman, page 651:You see, the President has five jobs, any one of which would be more than a full-time job for one man; but I have to do all five of them between sun and sun. 1997, Alan Dean Foster, Howling Stones, page 149:Tomorrow at first sun. Not being much of a morning person, she winced internally. First sun? It is the proper time, when the flowers of the pohoroh first open to the light.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
96006,suspire,Verb,To breathe, literary,"Elizabeth Barrett Browning Fireflies that suspire / In short, soft lapses of transported flame.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
96007,suspire,Verb,To exhale, literary,William Shakespeare To him that yesterday did suspire.,False,False,False,False,False,False,False,False,False,False,False,False,False,True
96008,suspire,Verb,To sigh, literary,"Edward Fitzgerald Where the White Hand Of Moses on the Bough/Puts out, and Jesus from the Ground suspires.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
96131,susurrus,Noun,A whispering or rustling sound; a murmur, literary,"(Can we find and add a quotation of De Quincey to this entry?) The soft susurrus and sighs of the branches. Longfellow. 2000, George R. R. Martin, A Storm of Swords, ISBN, page 555:They heard the Green Fork before they saw it, an endless susurrus, like the growl of some great beast. 2004, Gregory David Roberts, Shantaram: A Novel, ISBN, page 613:I sipped at a drink and smoked cigarettes in a silence so profound that I could hear the susurrus of the blindfold's soft fabric rustle and slip between my fingers. 2007, Patrick Rothfuss, The Name of the Wind, ISBN, page 301:I walked steadily toward the pennant pole amid a sea of susurrus murmurings. 2008, Neil Gaiman, The Graveyard Book, ISBN, page 262:Bod could feel the Sleer listening to Jack's words, could feel a low susurrus of excitement building in the chamber.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
225,fabulation,Noun,"A style of modern fiction, similar to magical realism and postmodernism.", literary criticism,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2301,fall pregnant,Verb,To become pregnant," intransitive, formal or literary",We were delighted when I fell pregnant with my first son.,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2365,fallen,Adjective,killed in battle to honor fallen soldiers, literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3791,fantasy,Verb,To fantasize (about)," literary, psychoanalysis","2013, Mark J. Blechner, Hope and Mortality: Psychodynamic Approaches to AIDS and HIV:Perhaps I would be able to help him recapture the well-being and emotional closeness he fantasied his brother had experienced with his parents prior to his birth.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
7229,felix culpa,Noun,A series of miserable events that will eventually lead to a happier outcome., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16181,flagitious,Adjective,"Guilty of terrible crimes; wicked, criminal", literary;; of people,"1716 Nov 7th, quoted from 1742, probably Alexander Pope, God's Revenge Against Punning, from Miscellanies, 3rd volume, page 227: This young Nobleman was not only a flagitious Punster himself, but was accessary to the Punning of others, by Consent, by Provocation, by Connivance, and by Defence of the Evil committed [].",False,False,False,False,False,False,False,False,False,False,False,False,False,True
16182,flagitious,Adjective,"Extremely brutal or wicked; heinous, monstrous", literary,"1959 (1985), Rex Stout, ""Assault on a Brownstone"", Death Times Three, page 186: As he entered he boomed: ""Monstrous! Flagitious!""",False,False,False,False,False,False,False,False,False,False,False,False,False,True
18068,fleet,Adjective,Swift in motion; light and quick in going from place to place, literary,"Synonyms: nimble, fast (Can we date this quote?) John Milton In mail their horses clad, yet fleet and strong. 1908, Kenneth Grahame, The Wind in the Willows: [...]it was not till the afternoon that they came out on the high-road, their first high-road; and there disaster, fleet and unforeseen, sprang out on them disaster momentous indeed to their expedition[...]",False,False,False,False,False,False,False,False,False,False,False,False,False,True
33719,fruit of one's loins,Noun,"One's child or, collectively, one's children or descendants"," chiefly literary, idiomatic","1611, King James Version of the Bible, Acts, 2:29-2:30: Men and brethren, let me freely speak unto you of the patriarch David . . . being a prophet, and knowing that God had sworn with an oath to him, that of the fruit of his loins, according to the flesh, he would raise up Christ to sit on his throne. 1889, Sir Arthur Conan Doyle, chapter 6, in Micah Clarke:""Come into the yard with me, Micah,"" quoth my father. "". . . [I]f I am old and worn, there is the fruit of my loins to stand in my place and to wield the same sword in the same cause. You shall go in my place, Micah."" c. 1950, Kay Boyle, ""Adam's Death"" in Fifty Stories (1992 edition), ISBN, p. 541: And behind the mare, or beside her, or else cavorting ahead, came a slim black colt, the fruit of her loins, without bridle or rope.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
33721,fruit of the union,Noun,"A child, especially from a marriage or similar union."," idiomatic, chiefly literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
684,Weltansicht,Noun,The general attitude toward life and reality that an individual or character demonstrates, literary,"1905, The Bookman[1], volume 21, page 521:The Weltansicht of this poem is a distinct vantage for an appreciation of the scientific man's attitude toward the specific question of immortality. 1983, Charles B. Harris, Passionate Virtuosity: The Fiction of John Barth[2], page 54:Sometimes they are Copernican in scope, issuing in totally new Weltansichts. 2012, James David Audlin, The Circle of Life[3]:The language we think and speak in shapes our Weltansicht, our perception and understanding of the nature of existence, and those who think primarily in terms of the subject (self) acting on objects (things) are more prone to change and take from what and who is around them to their advantage.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
2485,Sehnsucht,Noun,"Tender, wistful, and/or melancholic desire; yearning, longing.", literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3412,maiden,Noun,A girl or an unmarried young woman., now chiefly literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7155,manducate,Verb,to chew; to masticate, literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7156,manducate,Verb,to eat (Can we find and add a quotation of Jeremy Taylor to this entry?), literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7821,manling,Noun,A young man; a boy, literary,"Synonyms: see Thesaurus:boy 1894 May, Rudyard Kipling, Kaas Hunting, in The Jungle Book, London; New York, N.Y.: Macmillan and Co., published June 1894, OCLC 752934375, page 59:'Hah!' said Kaa with a chuckle, 'he has friends everywhere, this manling. Stand back, manling; and hide you, O Poison-People. I break down the wall.' 1965, Frank Herbert, Dune, Berkley (2005), ISBN, page 68: ""Before I do your bidding, manling,"" Mapes said, ""I must cleanse the way between us. [...]",False,False,False,False,False,False,False,False,False,False,False,False,False,True
17080,melancholy,Adjective,Affected with great sadness or depression, literary,"Melancholy people don't talk much. 1922, Ben Travers, chapter 1, in A Cuckoo in the Nest[1]:[] the awfully hearty sort of Christmas cards that people do send to other people that they don't know at all well. You know. The kind that have mottoes [] . And then, when you see [the senders], you probably find that they are the most melancholy old folk with malignant diseases. []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
18126,memoried,Adjective,Having a memory (of a given kind).," poetic, literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19379,mere,Noun,"A body of standing water, such as a lake or a pond", dialectal or literary,"More specifically, it can refer to a lake that is broad in relation to its depth. Also included in place names such as Windermere. 1753, Michael Drayton, The Works Of Michael Drayton, esq volume 3, p. 1156: When making for the brook the falconer doth espy / One river plash or mere where store of fowl doth lie [] 1774, Goldsmith The meres of Shropshire and Chesbire. 1823, Sir Walter Scott As a tempest influences the sluggish waters of the deadest mere. 1888, Annie S. Swan She loved.. to watch the lovely shadows in the silent depths of the placid mere. 1955, William Golding, The Inheritors, Faber Faber 2005, p. 194: Lok got to his feet and wandered along by the marshes towards the mere where Fa had disappeared. (Can we find and add a quotation of Tennyson to this entry?)",False,False,False,False,False,False,False,False,False,False,False,False,False,True
29268,midst,Noun,A place in the middle of something; may be used of a literal or metaphorical location, often literary,"1905, Baroness Emmuska Orczy, chapter 2, in The Affair at the Novelty Theatre[1]:Miss Phyllis Morgan, as the hapless heroine dressed in the shabbiest of clothes, appears in the midst of a gay and giddy throng; she apostrophises all and sundry there, including the villain, and has a magnificent scene which always brings down the house, and nightly adds to her histrionic laurels. 1995, Pitts, Mary Ellen, Toward a Dialogue of Understandings: Loren Eiseley and the Critique of Science, page 225:At dawn, in the midst of a mist that is both literal and the unformed shifting of thought, he encounters a young fox pup playfully shaking a bone. 2002, Schlueter, Nathan W., quoting Martin Luther King, Jr., I Have a Dream, 1963, speech, quoted in 'One Dream Or Two?: Justice in America and in the Thought of Martin Luther King, Jr.', page 89:As he said in ""I Have a Dream,"" the Negro ""lives on a lonely island of poverty in the midst of a vast ocean of material prosperity.""",False,False,False,False,False,False,False,False,False,False,False,False,False,True
29651,mikado,Noun,any emperor of Japan The mikados of Japan are its emperors, literary,Synonym: tenno,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29831,miles gloriosus,Noun,"A standard character in ancient comedy and in modern comedy depicting ancient military figures: the bravado-filled, self-important, swaggering soldier"," literary, performing arts","1898, ""The Army against the War Department,"" New York Times, 8 Sept. (retrieved 4 Dec 2010): [I]t of course ought not to be said that the General who assumes the responsibility behaved ""generously"" on one occasion and ""magnanimously"" upon another. About such expressions there is a reminiscence of the classical ""Miles gloriosus"" of the British Nelson, or of the American Winfield Scott. 1932, John W. Draper, ""Sir John Falstaff,"" The Review of English Studies, vol. 8, no. 32, p. 414: He placed Falstaff in the tradition of the miles gloriosus, the type of rascally braggart soldier borrowed from Roman comedy. 2003, Roberta Barker, ""Tragical-Comical-Historical Hotspur,"" Shakespeare Quarterly, vol. 54, no. 3, p. 303: It is possible, then, to read the text of 1 Henry IV as exploiting Hotspur's contradictions for maximum effect, producing a figure who is neither tragic hero, comic miles gloriosus, nor historical reenactment but exuberantly all three at once.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
34563,mise en abyme,Noun,Self-reflection or introspection in a literary or other artistic work; the representation of the whole work embedded in a work, literary theory,"1992, Marie Murphy, Authorizing Fictions, page 80, The narrative mapping of rhetorical strategies between narrator, characters and readers is supplemented by a network of interior duplication with the device of the mise en abyme. 1995, Robert L. Brawley, Text to Text Pours Forth Speech: Voices of Scripture in Luke-Acts, page 39, Implicitly, the enunciative mise en abyme reflects an implied author who is attempting to persuade an authorial audience that would identify with the dismayed people. 1999, James Schiffer, Shakespeare's Sonnets: Critical Essays, 2010, unnumbered page, Herman finds that the opening poems are as marked by 'linguistic difference' and mise en abymes as the poems addressed to the dark lady. 2009, Gregory Minissale, Framing Consciousness in Art: Transcultural Perspectives, page 49, At the risk of some simplification, I understand the mise en abyme to mean a process of representation within representation which points to the mise en abyme of consciousness that produces it, and is engaged with it in the art experience. 2011, Irene Marques, Transnational Discourses on Class, Gender, and Cultural Identity, page 160, These mise en abymes serve to maintain the sacredness of K's self, his otherness in the infinitum, as Lvinas might say. 2011, Jonathan Boulter, Melancholy and the Archive: Trauma, History and Memory in the Contemporary Novel, page 124, And thus, we can perhaps makes some sense of the narratives he reads as mise en abymes of his own desires.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
36232,misseem,Verb,To be unbecoming to; not to suit, literary,"[from 15th c.] 1590, Edmund Spenser, The Faerie Queene, III.3: Ne certes, daughter, that same warlike wize, / I weene, would you misseeme; for ye beene tall, / And large of limbe t'atchieve an hard emprize [...].",False,False,False,False,False,False,False,False,False,False,False,False,False,True
38022,mobility,Noun,"A tendency to sudden change; mutability, changeableness", now chiefly literary,[from 16th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,True
39784,momently,Adverb,Momentarily; for a moment, now literary,[from 19th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,True
42409,monosemy,Noun,singularity, literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42913,monstress,Noun,A female monster., literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43270,moon,Noun,"A month, particularly a lunar month", literary,"1603, William Shakespeare, Othello:For since these arms of mine had seven years' pith,Till now some nine moons wasted, they have usedTheir dearest action in the tented field 1737, John Brickell, The natural history of North-Carolina, page 308-309:They number their age by Moons or Winters, and say a Woman or a Man is so many Moons old, and so they do with all memorable Actions in life, accounting it to be so many Moons or Winters since such or such a thing happened. Note: in earlier modern English, many nouns were capitalized, similar to present day German. 1822, Thomas Love Peacock, Maid Marian, page 238:Many moons had waxed and waned when on the afternoon of a lovely summer day a lusty broad-boned knight was riding through the forest of Sherwood. 2002, Russell Allen, ""Incantations of the Apprentice"", on Symphony X, The Odyssey. Through eerie reach of ancient woods / Where lumbering mists arise / I journey for nines moons of the year / To where a land of legend lies",False,False,False,False,False,False,False,False,False,False,False,False,False,True
45068,mortmain,Noun,A strong and inalienable possession, literary,"1770, Edmund Burke, Thoughts on the Present Discontents, and Speeches, [] ; and some part of that influence [of the government], which would otherwise have been possessed as in a sort of mortmain and unalienable domain, returned again to the great ocean from whence it arose, []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
46643,mourn,Noun,"Sorrow, grief", now literary,"1485, Sir Thomas Malory, chapter vij, in Le Morte Darthur, book II: Anone after ther cam balen / and whan he sawe kynge Arthur / he alyght of his hors / and cam to the kynge on foote / and salewed hym / by my hede saide Arthur ye be welcome / Sire ryght now cam rydynge this way a knyght makynge grete moorne / for what cause I can not telle",False,False,False,False,False,False,False,False,False,False,False,False,False,True
48646,muliebrity,Noun,"The state or quality of being a woman; the features of a woman's nature; femininity, womanhood", literary,"Synonyms: femaleness, femineity, womanishness, womanliness, womanness Antonyms: masculinity, manhood, manliness, mannishness, virility 1592?, attributed to Thomas Kyd, The Tragedye of Solyman and Perseda.[], Printed by Edward Allde for Edward White,[], OCLC 222305810, signature G2, verso; republished as The Tragedie of Soliman and Perseda.[], London: Printed by Edward Allde, for Edward White,[], 1599, OCLC 84763994, Act I:The Ladies of Rhodes hearing that you have lot, / A capitoll part of your Lady ware, / Haue made their petition to Cupid, / To plague you aboue all other, / As one preiuditiall to their muliebritie. 1653, Franois Rabelais; Thomas Urquhart and Peter Anthony Motteux, transl., How Rondibilis Declareth Cuckoldry to be Naturally One of the Appendances of Marriage, in The Works of Francis Rabelais, Doctor in Physick: Containing Five Books of the Lives, Heroick Deeds, and Sayings of Gargantua, and His Sonne Pantagruel.[], London: Printed [by Thomas Ratcliffe and Edward Mottershead] for Richard Baddeley,[], OCLC 503530; republished in volume I, London: Privately printed for the Navarre Society Limited,[], [1948], OCLC 977536467, book the third, page 460:[I]n the devising, hammering, forging and composing of the Woman, she hath had a much tenderer regard, and by a great deal more respectful heed to the delightful Consortship, and sociable Delectation of the Man, than to the Perfection and Accomplishment of the individual Womanishness, or Muliebrity. 1858 July, [Oliver Wendell Holmes Sr.], The Autocrat of the Breakfast-Table. Every Man His Own Boswell., in The Atlantic Monthly. A Magazine of Literature, Art, and Politics, volume II, number IX, Boston, Mass.: Phillips, Sampson and Company,[]; London: Trbner and Company, OCLC 932565813, page 241; republished as chapter IX, in The Autocrat of the Breakfast-Table. Every Man His Own Boswell, Boston, Mass.: Phillips, Sampson and Company, 1858, OCLC 45701399, page 251:The second of the ravishing voices I have heard was, as I have said, that of another German woman. [] it had so much woman in it,muliebrity, as well as femineity; [] 1888, Bret Harte, [A Phyllis of the Sierras] chapter V, in A Phyllis of the Sierras and A Drift from Redwood Camp, Boston, Mass.; New York, N.Y.: Houghton, Mifflin and Company[], OCLC 1130880, page 152:[T]his tall, handsome, gentlemanly-looking woman, who, however, in spite of her broad shoulders and narrow hips possessed a refined muliebrity superior to mere womanliness of outline, [] 1904 September, H. B. Marriott-Watson [i.e., H[enry] B[rereton] Marriott Watson], The American Woman: An Analysis, in James Knowles, editor, The Nineteenth Century and After: A Monthly Review, volume LVI, number CCCXXXI, London: Spottiswoode Co. Ltd., printers[], OCLC 776577785, page 435:Civilisation has achieved a very elaborate woman, but the elaboration is unimportant from the point of view of science. It is decorative; the structure endures; the heart of modern woman is the heart of her savage ancestress dressed and adorned and furnished. This permanence of muliebrity serves to indicate the requirements of natural law. Woman may not depart from it to any considerable extent without impairing her position and nullifying her functions. 1911, H[erbert] G[eorge] Wells, Margaret in London, in The New Machiavelli, London: John Lane; The Bodley Head[], OCLC 963600821, book the second (Margaret), 2, page 207:She had not married, I suppose because her standards were high, and men are cowards and with an instinctive appetite for muliebrity. 1922, [Beckles Willson], The Effemination of England, in England: By an Overseas Englishman, London: John Lane; The Bodley Head Ltd.[], OCLC 259701648, pages 181182:Yet a nation is said to become effeminate [] when the attributes which distinguish the female are acquired by the male populationwhen the customs and habits which are proper to the women are assumed by the men. As both principles are necessary, may not one infer that the qualities generated by both principles are necessary to a nation,that in proportion as the muliebrity of the one sex declines, the virility of the other also lessens, in an endeavour to adjust the moral machine? 1928, A[braham] V[an] H[eyningen] Hartendorp, editor, Philippine Magazine, Manila: A. V. H. Hartendorp, OCLC 9127509, page 509, column 1:Again, there has grown up among our little people a feeling of delicacy in regard to dealing with certain relatives of the other sex and with all other such muliebrities as are within marriageable age. Thus if a Pygmy man is tripping along the trail and happens to descry one of such women coming his way, sexual politeness requires him either to turn tail and retrace his steps or to make a detour []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
