Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role
95489,surrenderer,Noun,"one who surrenders 1867, John Lothrop Motley, Project Gutenberg History of The Netherlands, 1555-1623, Complete[1]:I will warrant him hanged and one or two of his fellows, but you must not tell your shirt of this yet;"" and when he was congratulating the government on his having at length procured the execution of Captain Hemart, the surrenderer of Grave, he added, pithily, ""and you shall hear that Mr",,"P. B. shall follow."" 2004 March 19, Justin Hayford, Good Things in Small Spaces, in Chicago Reader[2]:A massive desk lamp shields him almost entirely from the client, who's left to contemplate a framed photograph of the professional surrenderer planting his flag atop a hill.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95499,surrenderist,Noun,One who follows a policy of surrenderism.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95501,surrenderor,Noun,"One who makes a surrender, as of an estate", law,(Can we find and add a quotation of Bouvier to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95571,surrounder,Noun,"One who, or that which, surrounds.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95635,surveillant,Noun,One who watches over another; an overseer; a spy; a supervisor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95747,survivor,Noun,One who survives.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95749,survivor,Noun,One who knew a specific decedent,,"She was from a large family and had many friends, so the funeral was crowded with mourning survivors.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95794,susceptor,Noun,"One who undertakes anything; specifically, a godfather; a sponsor; a guardian",,"1641, John Evelyn, The Diary of John Evelyn, Vol. 1, Macmillan and Co. (1906), page 5 I had given me the name of my grandfather, my mother's father, who, together with a sister of Sir Thomas Evelyn of Long-Ditton, and Mr. Comber, a near relation of my mother, were my susceptors. (Can we find and add a quotation of Fuller to this entry?) (Can we find and add a quotation of Shipley to this entry?)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95869,suspector,Noun,One who suspects.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
95977,suspensory,Noun,Something that suspends,,"(anatomy) The suspensory ligament. 2009 January 20, Adrian Dunn, El of a love affair continues, in Herald Sun[1]: [] Rubijon, also on the comeback trail after a flexor tendon and suspensory injury. (medicine) A kind of bandage.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96087,sustenance,Noun,Something that provides support or nourishment,,"2006, Edwin Black, chapter 2, in Internal Combustion[1]:More than a mere source of Promethean sustenance to thwart the cold and cook one's meat, wood was quite simply mankind's first industrial and manufacturing fuel.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96241,svengali,Noun,"One who manipulates or controls another as by some mesmeric or sinister influence; especially a coach, mentor or industry mogul",,"2005 October 15, in the Hamilton Spectator: She also offers a fascinating glimpse into a more innocent age before svengalis began colluding with marketing men and TV execs to promote talentless wannabes to overnight success. 2014 March 31, in Jon Ronsons Lost at Sea: The Tam Paton of today is nothing like the fearsome Svengali you would see on television during the Roller years. (It is used in multiple other occasions in this book) 2016 February 2016, in Hugh Hewitt's ""Six reasons Trump is still better than Clinton"" in the Washington Examiner: Donald's daughter and Svengali Ivanka is a smart, smart, smart lady with an extraordinary intellect and influence on her father. 2016 November 18, Jamelle Bouie, Government by the Worst Men, in Slate[1]:We have Stephen Bannon, the former head of Breitbart known for his open ties to white supremacists, anti-Semites, and foreign reactionaries in France and Russia. Bannon is a Svengali of sorts for the ugliest forces in American and international politics, a man who believes the Western world is in a fundamental struggle with Islam and who sees multiculturalism and liberal openness as a threat to the future of the West.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96263,swabber,Noun,One who swabs a floor or deck,,"1610, The Tempest, by Shakespeare, act 2 scene 2 The master, the swabber, the boatswain, and I, The gunner, and his mate, Lov'd Mall, Meg, and Marian, and Margery, But none of us car'd for Kate: []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96299,swaddler,Noun,One who swaddles.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96361,swaggerer,Noun,One who swaggers.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96476,swallower,Noun,Agent noun of swallow; one who swallows,,"(vulgar, slang) Someone who swallows semen at the end of an act of fellatio. One who swallows packets of drugs in order to smuggle them.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96589,swan,Noun,One whose grace etc, figuratively,suggests a swan.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96742,swapper,Noun,One who swaps,,"(computing, demoscene) A group member responsible for acquiring and distributing new software releases.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96803,swarmer,Noun,Something that swarms,,Flying ants can be swarmers.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
96945,swatter,Noun,Someone who swats.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97000,swayer,Noun,One who or that which sways something,,Harold Bayley the greatest swayers of men's minds the world has ever seen,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97063,swearer,Noun,one who swears,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97158,sweater,Noun,One who sweats (produces sweat),,"2007, John T. James, A Sea of Broken Hearts: Patient Rights in a Dangerous Profit-Driven Health Care System, ISBN, page 29:The cardiologist who administered Alex's exercise stress test on August 21 observed during that test that Alex was a profuse sweater.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97159,sweater,Noun,One who or that which causes to sweat,,"1906, Chesterton, Charles Dickens, chapter 3 We learn of the cruelty of some school or child-factory from journalists; we learn it from inspectors, we learn it from doctors, we learn it even from shame-stricken schoolmasters and repentant sweaters; but we never learn it from the children; we never learn it from the victims.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97178,sweatermaker,Noun,Someone who makes sweaters,,"1987, Cruising World (volume 13, numbers 1-2, page 6) Made in the land down under,"" every step from selecting and shearing the sheep to knitting each sweater to size is meticulously performed by Australia's premier sweatermaker.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97234,sweaty,Noun,One who is sweaty.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97298,sweep-washer,Noun,One who scrapes a little gold or silver from the sweepings of refineries., historical,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97341,sweeper,Noun,One who sweeps floors or chimneys.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97539,sweet summer child,Noun,"Someone who is naive, or who has never experienced hardship",,"1849, James Staunton Babcock, The West Wind:Thy home is all around, / Sweet summer child of light and air, / Like God's own presence, felt, ne'er found, / A Spirit everywhere!"" 1850, Mary Scrimzeour Furman Whitaker, The Creole:Blue was the summer ah-, and mild / The fragrant breeze, sweet Summer's child. / All rob'd in white, dead Stanley seem'd, / And radiance, from his features, beam'd; - / Meta, companion of his way, / Yet pale as when, on earth, he lay"". 2011, George R.R. Martin, A Game of Thrones: The Story Continues, ISBN:Oh, my sweet summer child, Old Nan said quietly, what do you know of fear?"" 2015, Jade Scott, Sweet Summer Child, in Carapace, page 9:Sweet summer child With locks of gold and a bed of fresh grass You play the day away And enter sweet dreams Of mango skies And lollipop fields. 2017, Summer Heacock, The Awkward Path To Getting Lucky, ISBN:You sweet summer child, Butter says, shaking her head. So, Kat, you do that, and then you'll know! 2018, Jennifer L. Armentrout, Moonlight Sins: A de Vincent Novel, ISBN:My sweet summer child, Anna said, and Julia frowned. You don't need to know him to get down with him. That man is fine. ..""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97764,sweller,Noun,"One who, or that which, swells.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97841,swerver,Noun,One who or that which swerves.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
97925,swigger,Noun,One who swigs,,"2009, Steven Travers, A Tale of Three Cities His work ethic, sobriety, and family man reputation meant little in the Big Apple; they loved the martini-swiggers of the Sinatra age.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98029,swimmer,Noun,One who swims.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98127,swineherder,Noun,One who herds swine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98271,swinger,Noun,One who swings,,"2009, Peter Handke, Krishna Winston, Crossing the Sierra de Gredos (page 438) And now that swing appears on a certain playground in the dusk, still swinging without the swinger, who has disappeared []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98379,swiper,Noun,"One who, or that which, swipes",,"2013, Ruth I. Johnson, Joy Sparton and the Money Mix-Up You're a stealer and a robber and a swiper and a thief, I shouted.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98441,swisher,Noun,One who swishes something,,"1998, Robert B. Fisher, West African religious traditions: focus on the Akan of Ghana (page 86) Identical boy twins [] become the elephant tail swishers at the king's court, while identical girl twins become potential royal wives.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98475,switch,Noun,One who is willing to take either a submissive or a dominant role in a sexual relationship, BDSM,"2012, Terri-Jean Bedford, Bondage Bungalow Fantasies (page 99) Ideally, if one of your ladies happens to be a switch (or would be willing to switch for this scene), I would love to be able to inflict a little ""revenge tickling"" as well, as part of a scenario.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98573,switcher,Noun,One who or that which switches,,"1984, John Martin Robinson, The latest country houses (page 32) They all love frugality and conservation; they are manic savers of bits of string and switchers-off of lights. 2011, David Pogue, iPhone: The Missing Manual (page 14) In short, the task switcher gives you a way to jump directly to another app, without a layover at the Home screen first.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98745,swooner,Noun,"Someone who swoons 2009 September 2, Jon Caramanica, Singing a (Very) Simple Song, in New York Times[1]:For a while on Breakthrough, as with Ms",,"Caillats debut album, Coco, it appears as if shes content to remain polite, an unfussy swooner.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98767,swooper,Noun,"One who, or that which, swoops",,"2008 May 9, Matt Higgins, New Direction for Skydiving: From Vertical to Horizontal, in New York Times[1]:In competition, where swoopers perform freestyle maneuvers, negotiate slalom-style courses and aim for accuracy, the spectacle is often compared to auto racing.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98800,swopper,Noun,Agent noun of swop; one who swops.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98858,swordbearer,Noun,One who bears or carries a sword.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98876,swordfighter,Noun,One who fights with a sword.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98905,swordplayer,Noun,One who takes part in swordplay; a fencer or gladiator.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
98965,swotter,Noun,"Someone who swots 1988, Paul Stuewe, The Storms Below: The Turbulent Life and Times of Hugh Garner, James Lorimer Company ISBN, page 21 Their favourite pupils were the snotty little swotters who could repeat parrot-like most historical dates, the division of fractions and the genealogical musical chairs of the English monarchy.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99064,sycophant,Noun,One who uses obsequious compliments to gain self-serving favor or advantage from another; a servile flatterer,,"1683, John Dryden, The Art of Poetry, Canto I: A sycophant will everything admire: / Each verse, each sentence, sets his soul on fire",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99065,sycophant,Noun,One who seeks to gain through the powerful and influential.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99172,syllabist,Noun,One who forms or divides words into syllables,,"1842, The Foreign Quarterly Review[1], volume 28, page 335:These are but slight tricks compared with what have been played with the Hebrew and Arabic; and we verily believe that a clever syllabist could take any English sentence and show that it was any given language and had any given meaning. 2009, Laura Dabundo, Metrical Theory and Versification, in Encyclopedia of Romanticism (Routledge Revivals)[2]:The relationship between these views and the Coleridgean preoccupation with ""organic"" versus ""mechanic"" form is sufficiently obvious; the theoretical distance between this view and the rationalizing tendencies of the syllabists is vast. 2015, Alex Perminger, editor, Princeton Encyclopedia of Poetry and Poetics[3], page 527:In Yugoslavia the special qualities of the Serbian, the Croatian and the Slovenian languages, above all the musical accent, account for the long disputes between the syllabists and the tonists in the beginning of this century (and earlier).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99235,syllogizer,Noun,One who syllogizes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99258,sylvan,Noun,One who resides in the woods,,"1826, [Horace Smith], chapter III, in Brambletye House; or, Cavaliers and Roundheads. A Novel. [...] In Three Volumes, volume II, Boston, Mass.: Wells and LillyState Street, OCLC 5824610, pages 8081:[H]e hurried to a masquerade-warehouse in Westminster, where he selected the garb of a sylvan, or a man of the woods, together with a guitar, which he entrusted to a porter, bidding him accompany then to St. James's Park. / ""But what connexion is there between a sylvan and a French song accompanied by the guitar?"" asked Jocelyn, as they paced rapidly along. / ""None whatever,"" replied his companion, ""and, therefore, the better for our purpose. The King has long lost taste for that which is appropriate: to be pleased he must be surprised, and this can only be effected by some absurdity; the more preposterous the more likely to succeed.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99283,sylviculturist,Noun,"One who cultivates forest trees, especially as a business.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99420,symbolist,Noun,One who employs symbols.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99434,symbolizer,Noun,"One who, or that which, symbolizes.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99447,symbologist,Noun,"One who studies symbols, especially those used in ancient religions or secret societies",,"1993, Helena Petrovna Blavatsky, The Secret Doctrine[1]:Hindu, Egyptian, and other ancient religions, myths, and emblems were made to yield anything the symbologist wanted them to []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99496,symmetrician,Noun,One who studies the symmetry of parts,,(Can we find and add a quotation of Holinshed to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99514,symmetrist,Noun,"One who believes in the symmetry of parts, social roles, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99592,sympathist,Noun,One who sympathizes; a sympathizer,,(Can we find and add a quotation of Samuel Taylor Coleridge to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99707,symphonygoer,Noun,Someone who attends a symphony,,"1988 December 2, Michael Miner, A Gentleman Among Jocks; Strike Tactics, in Chicago Reader[1]:Certainly with the faculty, you have people who are operagoers and symphonygoers. 1996, Merton P. Strommen, Five Cries of Grief[2], ISBN, page 41: Mert and I are regular symphonygoers. 2007, Michael D'Antonio, The State Boys Rebellion[3], ISBN, page 188: A few of the symphonygoers who stood on the sidewalk began to understand what was going on and laughed.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99839,symptomatologist,Noun,One who studies symptomatology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99886,synagogue-goer,Noun,One who (regularly) attends synagogue; a practicing Jew.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
99926,synantherologist,Noun,One who studies or practises synantherology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100110,syncellus,Noun,One who holds an office in an Eastern Catholic or Orthodox Church roughly equivalent to that of an episcopal vicar in the Roman Catholic Church., Christianity,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100174,synchronist,Noun,One who takes a synchronic approach., linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100198,synchronized diver,Noun,Someone who practices synchronized diving.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100202,synchronized swimmer,Noun,Someone who practices synchronized swimming., swimming,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100205,synchronizer,Noun,One who or that which synchronizes,,(automotive) Part of a synchromesh manual transmission that allows the smooth engagement of gears. (aerial warfare) A device that permits an automatic weapon to fire between the blades of a revolving propeller. (electronics) A kind of arbiter. (film editing) A device for aligning multiple film strips in a replay or editing device. (computing theory) An algorithm that can be applied to a synchronous distributed algorithm to produce a version that operates in asynchronous networks.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100282,syncopator,Noun,One who or that which syncopates.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100297,syncopist,Noun,One who syncopates,,(Can we find and add a quotation of Addison to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100318,syncretist,Noun,"One who attempts syncretism, the fusion of different systems or beliefs",,"2008 February 12, Ben Ratliff, A Victory for Jazz, or Just Grammy Being Grammy?, in New York Times[1]:Both are syncretist collaborations between a flexible jazz musician and a famously uncompromising genius who invented his or her own style two musicians of putatively different worlds.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100437,syndicator,Noun,"One who, or that which, syndicates.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100515,synecologist,Noun,Someone who practises or supports synecology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100556,synergist,Noun,One who holds the religious doctrine of synergism.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100879,syntacticist,Noun,One who studies syntax.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
100999,synthesist,Noun,One who synthesizes,,"2006, Peter Lavezzoli, The dawn of Indian music in the West: Bhairavi (page 163) By taking widely disparate streams that haven't been formally in contact with each other, you become a synthesist and create new forms.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
101182,syphilitic,Noun,One who is infected with syphilis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
101464,systemizer,Noun,"One who systemizes, or reduces to system; a systematizer",,"2013, Andrew Solomon, Far From the Tree: Parents, Children and the Search for Identity Autistic people are indeed often systemizers; many have uncanny technical abilities.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
176,fabricant,Noun,One who fabricates; a manufacturer,,(Can we find and add a quotation of Simmonds to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
235,fabulist,Noun,One who writes or tells fables,,"1843, Abraham Lincoln, Address to the People of Illinois:That great fabulist and philosopher Aesop illustrated it by his fable of the bundle of sticks...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
548,facesitter,Noun,One who engages in facesitting., BDSM,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
655,faciendum,Noun,Something that must be done.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
764,facsimilist,Noun,One who produces facsimiles,,"2001, Sandra Hindman, Manuscript illumination in the modern age, page 109:Photography all but put facsimilists out of work, except in the case of consciously retrospective practices that catered to a new taste for the deluxe handmade object in the early twentieth century []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
795,fact checker,Noun,One who fact checks,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
803,fact of life,Noun,Something that cannot be avoided.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
815,factchecker,Noun,Someone who verifies the factuality of certain information,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
821,factfinder,Noun,One who finds facts.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
857,factionalizer,Noun,One who factionalizes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
866,factioneer,Noun,One who aggressively pushes a cause.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
871,factionist,Noun,One who promotes strife or discord.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1022,factoryworker,Noun,One who works in a factory,,"2007 December 7, Manohla Dargis, Distorted, Distorting and All-Too Human, in New York Times[1]:Could it really be the spawn of Henry Spencer (Jack Nance), the sad-sack factoryworker with the finger-in-the-socket shock of hair?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1469,failer,Noun,One who fails,,"2004, Diane Eble, Abundant gifts: a daybook of grace-filled devotions While God is disciplining me and humbling me, He is also showing me His great love for failers. 2008, David L. Streiner, Geoffrey R. Norman, Health Measurement Scales The distributions of scores on the exam for passers and failers are plotted []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1569,fainter,Noun,One who faints,,"2005, Bonnie Trentham Myers, Best Yet Life and Lore of the Smokies, page 96:As an adult and the wife of the minister, I was always armed with vials of smelling salts, furnished by funeral directors, for fainters at church funerals.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
