Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13882,payability,Noun,The ability or willingness to pay; profitability.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability or willingness,,ability,or,willingness,,,,,,,,,,,,,,,
14014,payout,Noun,An amount of money paid out,,"The maximum payout from this fruit machine is 20. 2013 June 8, Obama goes troll-hunting, in The Economist, volume 407, number 8839, page 55:According to this saga of intellectual-property misanthropy, these creatures [patent trolls] roam the business world, buying up patents and then using them to demand extravagant payouts from companies they accuse of infringing them. Often, their victims pay up rather than face the costs of a legal battle.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
15154,peculiar,Noun,That which is peculiar; a sole or exclusive property; a prerogative; a characteristic,,"before 1716, Robert South, Twelve Sermons If anything can legalize revenge, it should be injury from an extremely obliged person; but revenge is so absolutely the peculiar of heaven.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,sole or property ,,sole,or,property,,,,,,,,,,,,,,,
15162,peculiarity,Noun,The quality or state of being peculiar; individuality; singularity,,The peculiarity of meeting six people on a usually deserted trail only struck me later on.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
15309,pedanticness,Noun,The quality or state of being pedantic; pedantry,,"2012, Fara Faith, Enough of the dead ends, which way should I go?, ISBN:But with time you will soon know the recipe like the back of your hand and you will be able to produce the cake without feeling overwhelmed by the meticulous 'pedanticness' involved. 2015, Dane Mc Caslin, A Bird in the Hand, ISBN:When provoked, Greg can become downright pedantic. The degree to which his ""pedanticness"" reaches is a reliable measurement of his ire. 2017, David Myers, The Key Skill of All Skills: Learn How to Learn, ISBN:Vividness and clarity often go hand in hand, but may also be contrasted, like Ophelia's father, Polonius' exasperatingly muddled pedanticness; at once as intense as he is impervious.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
16118,peg,Noun,"A fixed exchange rate, where a currency's value is matched to the value of another currency or measure such as gold", finance,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,exchange rate ,,exchange,rate,,,,,,,,,,,,,,,,
16845,penality,Noun,The quality or state of being penal; liability to punishment,,(Can we find and add a quotation of Sir Thomas Browne to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
16891,penalty rate,Noun,"A mandated minimum rate of pay which is higher than the usual minimum wage, paid to an employee when working on weekends, public holidays, overtime, late night shifts or early morning shifts"," Australia, industrial relations","1929, Commonwealth arbitration reports, volume 28, page 550: It has been urged that the 50 per cent penalty rate ought not to be considered as forming part of the guaranteed earnings of guards and other employees who are compelled to work on Sundays, but that such employees ought to be paid the cash equivalent of such penalty time in addition to ...",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,rate,,rate,,,,,,,,,,,,,,,,,
16904,penalty unit,Noun,"an amount, used as a basis of a penalty fine, which can be adjusted by the government without the need to pass new legislation"," Australia, law","2002, Kate Warner, Sentencing in Tasmania, page 124, In 1987 the Penalty Units and Other Penalties Act introduced a new scheme for financial penalties. The penalty provisions in a number of Acts containing commonly occurring offences were amended to specify the fine in penalty units rather than a specific sum. The value of a penalty unit is specified in the Penalty Units and Other Penalties Act, s 4, currently at $100. All offences now specify fines in penalty units. 2008, Jules Aldous, Making and Breaking the Law: VCE Units 3 and 4, page 311, Usually an Act sets a maximum fine or penalty for a particular offence, measured in penalty units, which have a monetary equivalent. For example, under Section 46(2) of the Road Safety Act 1986, a person who fails to stop the vehicle when requested or signalled is guilty of an offence. Penalty: eight penalty units. 2010, CCH Australia Limited, Australian Master Human Resources Guide 2010, page 1144, A person must not use a listening device to record a private conversation to which the person is a party. Where an individual breaches this provision, the person may be liable to a fine of 50 penalty units ($5,000). Where the offence is committed by a corporation, the corporation may be liable to a fine of 50 penalty units ($25,000).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount ,,amount,,,,,,,,,,,,,,,,,
17087,pendicle,Noun,A small property that is a subsidiary part of a larger estate; an appurtenance, Scotland,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,property,,property,,,,,,,,,,,,,,,,,
17188,penetrance,Noun,The quality or state of being penetrant; power of entering or piercing; penetrating power.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
17192,penetrancy,Noun,The quality or state of being penetrant; penetrance,,the penetrancy of subtile effluvia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
17500,pennies,Noun,"An unspecified, but very small amount of money",,It costs only pennies per day.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
18959,per diem,Noun,"Amount of money an organization gives an individual, often an employee, per day to cover living expenses when traveling for work.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,Amount,,amount,,,,,,,,,,,,,,,,,
19128,percentage,Noun,"The amount, number or rate of something, regarded as part of a total of 100; a part of a whole",,A high percentage of secondary school leavers take a gap year.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,"amount , number or rate",,amount,",",number,or,rate,,,,,,,,,,,,,
19168,perception,Noun,Vision (ability),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
19485,perennation,Noun,"The ability of an organism to survive from one germinating season to the next, especially under unfavourable conditions such as drought or winter.", botany,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
19620,perfection,Noun,"The quality or state of being perfect or complete, so that nothing substandard remains; the highest attainable state or degree of excellence We seek complete perfection",,The system runs to perfection. to imitate a model to perfection,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
19621,perfection,Noun,"A quality, endowment, or acquirement completely excellent; an ideal; faultlessness; especially, the divine attribute of complete excellence",,"#* (Can we date this quote by Philip Sidney and provide title, author's full name, and other details?) What tongue can her perfections tell?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,"quality , endowment , or acquirement",,quality,",",endowment,",",or,acquirement,,,,,,,,,,,,
21456,perk,Noun,A bonus ability that a player character can acquire; a permanent power-up., video games,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,bonus ability,,bonus,ability,,,,,,,,,,,,,,,,
21589,permanency,Noun,The state or quality of permanence,,The permanency of the new government is questionable.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,state or quality,,state,or,quality,,,,,,,,,,,,,,,
21668,permeability,Noun,the rate of flow of a fluid through a porous material,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,rate,,rate,,,,,,,,,,,,,,,,,
21721,permillage,Noun,"The amount, number or rate of something, regarded as part of a total of 1000.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,"amount , number or rate",,amount,",",number,or,rate,,,,,,,,,,,,,
22173,perpetuity,Noun,The quality or state of being perpetual; endless duration; uninterrupted existence., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
22510,personal estate,Noun,"Movable goods or property, as distinguished from freehold or real property, especially in land.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,goods or property ,,goods,or,property,,,,,,,,,,,,,,,
22548,personal property,Noun,"Any property that is movable, that is, not real estate.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,property,,property,,,,,,,,,,,,,,,,,
22632,personalty,Noun,"Any property that is movable; that is, not real estate.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,property,,property,,,,,,,,,,,,,,,,,
22633,personalty,Noun,"The property that goes to the executor or administrator of the deceased, as distinguished from the realty, which goes to the heirs.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,property,,property,,,,,,,,,,,,,,,,,
22790,perspirability,Noun,The quality or state of being perspirable,,"1800, William Saunders In cutaneous diseases (which seldom require a hot bath) a tepid temperature is often quite sufficient to produce a salutary relaxation and perspirability of the skin []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
22852,persuasion,Noun,One's ability or power to influence someone's opinions or feelings; persuasiveness,,[from 16th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability or power,,ability,or,power,,,,,,,,,,,,,,,
22986,perturbability,Noun,The quality or state of being perturbable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
23181,perviousness,Noun,The quality or state of being pervious,,(Can we find and add a quotation of Boyle to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
24037,petty cash,Noun,"A small amount of cash kept by a business, used for low-cost immediate expenditure.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
24121,pewful,Noun,An amount sufficient to fill a pew,,"1896, Hubert Crackanthorpe, ""Anthony Garstin's Courtship"", The Savoy, July 1896: The scanty congregation, who had been sitting, stolidly immobile in their stiff, Sunday clothes, shuffled to their feet, and the pewful of school-children, in clamorous chorus, intoned the final hymn. For more examples of usage of this term, see Citations:pewful.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount sufficient,,amount,sufficient,,,,,,,,,,,,,,,,
25580,phenotypic plasticity,Noun,"The ability of an organism with a given genotype to change its phenotype in response to changes in the environment, including changes that occur during the adult life of the organism.", genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
25885,phi,Noun,The golden ratio., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ratio ,,ratio,,,,,,,,,,,,,,,,,
26876,phoniness,Noun,The condition or quality of being phony or fake,,The phoniness of his plea could not be concealed.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,condition or quality,,condition,or,quality,,,,,,,,,,,,,,,
27741,phosphoruria,Noun,a higher than normal amount of phosphate in the urine; a symptom of renal failure,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
29187,photophobicity,Noun,Quality or degree of being photophobic,,"2015 August 8, Rhomboid Enhancer Activity Defines a Subset of Drosophila Neural Precursors Required for Proper Feeding, Growth and Viability, in PLOS ONE[1], DOI:10.1371/journal.pone.0134915:Throughout the first, second and early third instars, Drosophila larvae exhibit photophobicity and remain buried in their food source throughout the critical feeding period.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,Quality or degree,,quality,or,degree,,,,,,,,,,,,,,,
30545,physical quantity,Noun,A physical property that can be measured or calculated from other physical property and expressed as the product of a numerical value and a physical unit., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,property,,property,,,,,,,,,,,,,,,,,
31335,pi,Noun,An irrational and transcendental constant representing the ratio of the circumference of a Euclidean circle to its diameter; approximately 3.14159265358979323846264338327950; usually written ., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ratio,,ratio,,,,,,,,,,,,,,,,,
31600,pick,Noun,A choice; ability to choose,,Lord Lytton France and Russia have the pick of our stables.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,choice ; ability,,choice,;,ability,,,,,,,,,,,,,,,
32585,piece,Noun,An amount of work to be done at one time; a unit of piece work.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
32634,piece rate,Noun,"The monetary amount paid per unit of production in the reward scheme of piece work, contrasting with hourly wage and salary.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
32912,piezoelectricity,Noun,The ability of certain crystals to generate a voltage in response to applied mechanical stress., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
34006,pilosity,Noun,The quality or state of being pilose.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
34240,pimphood,Noun,"The condition, quality, or office of a pimp; pimpness",,"2009, Juan Filloy, Op Oloop - Page 115: But allow me to pose a question: which is better and more dignified, my state of pimphood, exposed as I am to a thousand risks, or the complacent pimphood of certain public administration officials who procure their posts at the cost of their honor?""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,"condition , quality , or office",,condition,",",quality,",",or,office,,,,,,,,,,,,
34482,pinch,Noun,"A small amount of powder or granules, such that the amount could be held between fingertip and thumb tip.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
34514,pinch of salt,Noun,A small amount of salt.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
36912,pittance,Noun,A small amount.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount ,,amount,,,,,,,,,,,,,,,,,
37047,pivotability,Noun,The quality or state of being pivotable,,"2015, Roland Pongou, Bertrand Tchantcho, Narcisse Tedjeugang, A Ladder Tournament, in arXiv[1]:We show an individual's pivotability is a weakly increasing function of his rank.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
39032,plasticism,Noun,"The plastic quality of certain artworks, and the theory or movement of art that embodies this quality", art,"1916, Daniel Gregory Mason, The Art of Music: The dance, page 267:The New York plasticism will be also the plasticism of Paris and Petrograd. 1969, A Pictorial Encyclopedia of the Oriental Arts:But it also developed wonderfully in linear delineation, as seen in Seison's Water-Drawing Ceremony; in serene spatial constructivism, as seen in Gyoshu's Tea Ceremony Room; and in sharp and sensual plasticism as in Yuki's Moonlit Night."" 1973, Agostino Pertusi, Venezia E Il Levante Fino Al Secolo XV - Volume 2, page 288:The only essentiel difference is in the degree of plasticism: the mosaic architecture is rather flat and two-dimensional while the architecture of the miniature introduces chiaroscuro. 2010, J.P. Telotte, Animating Space: From Mickey to WALL-E, ISBN, page 66:But even as the Messmer-Sullivan cartoons emphasized Felix's ingenious use of that plasticismas we see in his ability to turn his tail or a graphic flourish like an exclamation point into a useful, narrative-furthering prop, thus all the more flattening out the world, making ""everything in the drawn world. . . of the same stuff,"" as Leslie suggests (23) -- the early Mickeys seem far more intent on making space function within the narrative so that it might thereby reveal itself. 2013, Linda Dalrymple Henderson, The Fourth Dimension and Non-Euclidean Geometry in Modern Art:While the expressive possibilities of Neoplasticism are limited to two dimensions (the plane), Elementarism realizes the possibility of plasticism in four dimensions, in the field of time-space.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality,,quality,,,,,,,,,,,,,,,,,
39036,plasticity,Noun,The quality or state of being plastic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
39056,plasticness,Noun,The quality or state of being plastic,,Synonym: plasticity,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
39202,plate,Noun,The ability of a travel agent to issue tickets on behalf of a particular airline.," aviation, travel industry, by extension",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
40281,playthrough,Noun,"The cumulative monetary amount that must be wagered before an account may be withdrawn, typically stated as a multiple of the initial deposit.", gambling,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
40426,pleasedness,Noun,The quality or state of being pleased.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
40443,pleasingness,Noun,The quality or state of being pleasing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
40445,pleasurability,Noun,The quality or state of being pleasurable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
40547,plebeianism,Noun,The quality or state of being plebeian.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
40731,plenariness,Noun,Quality or state of being plenary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,Quality or state,,quality,or,state,,,,,,,,,,,,,,,
40763,plenipotence,Noun,The quality or state of being plenipotent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
40816,plenty,Noun,A more-than-adequate amount,,"We are lucky to live in a land of peace and plenty. 1798, Thomas Malthus, An Essay on the Principle of Population: During this season of distress, the discouragements to marriage, and the difficulty of rearing a family are so great that population is at a stand. In the mean time the cheapness of labour, the plenty of labourers, and the necessity of an increased industry amongst them, encourage cultivators to employ more labour upon their land, to turn up fresh soil, and to manure and improve more completely what is already in tillage",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
40973,plethora,Noun,An excessive amount or number; an abundance, usually followed by of,The menu offers a plethora of cuisines from around the world. Jeffrey He labours under a plethora of wit and imagination.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount or number ,,amount,or,number,,,,,,,,,,,,,,,
41216,pliability,Noun,The quality or state of being pliable; flexibility; pliableness.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
42075,plumbosolvency,Noun,"The ability of a solvent, notably water, to dissolve lead.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,ability,,ability,,,,,,,,,,,,,,,,,
42186,plumosity,Noun,The quality or state of being plumose.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
42233,plumpness,Noun,The quality or state of being plump,,"1913 Eleanor Porter: Pollyanna: Chapter 8: For five minutes Pollyanna worked swiftly, deftly, combing a refractory curl into fluffiness, perking up a drooping ruffle at the neck, or shaking a pillow into plumpness so that the head might have a better pose. Meanwhile the sick woman, frowning prodigiously, and openly scoffing at the whole procedure, was, in spite of herself, beginning to tingle with a feeling perilously near to excitement.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
42378,pluperfection,Noun,The quality or state of being more than perfect or complete,,"1920, G. Graham, The Saturday Evening Post, Volume 193 [] the tired mulatto in the white jacket had labored to impart that pluperfection of dull russet radiance [] 1938, Seumas O'Sullivan, The Dublin Magazine, Volume 13 The culmination of the Renaissance came about in a bourgeois pluperfection during the seventeenth century. 2013, edited by Dr Thomas AF Kelly, Between System and Poetics: William Desmond and Philosophy after Dialectic Its origination of the conditional and finite is from the agape of its surplus, its pluperfection []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
42410,pluralism,Noun,"The quality or state of being plural, or in the plural number.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality or state,,quality,or,state,,,,,,,,,,,,,,,
43282,pocketful,Noun,A small or moderate amount, figuratively,"1986, Canada. Parliament, House of Commons Debates, Official Report This Government came in with a pocketful of promises. Every time the Prime Minister (Mr. Mulroney) saw two farmers at a crossroads he had five more promises to make. 2003, James Marshall, Pocketful of Nonsense Much more than a pocketful of fun awaits in this collection of rhymes and poems!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,amount,,amount,,,,,,,,,,,,,,,,,
43741,poetry,Noun,"An artistic quality that appeals to or stirs the imagination, in any medium; something having such a quality",,"That 'Swan Lake' choreography is poetry in motion, fitting the musical poetry of Tchaikovski's divine score well beyond the literary inspiration.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality,,quality,,,,,,,,,,,,,,,,,
44915,policemanship,Noun,The characteristic or quality of being a policeman.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,quality,,quality,,,,,,,,,,,,,,,,,
